TABLE->,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR2,NIT-STOR2,NIT-STOR2,NIT-STOR2,NIT-STOR2,NIT-STOR2
VARS->,ORGN,AMAD,AMSU,NO3,PLTN,RORGN,ORGN,AMAD,AMSU,NO3,PLTN,RORGN,ORGN,AMAD,AMSU,NO3,PLTN,RORGN,ORGN,AMAD,AMSU,NO3,PLTN,RORGN,IAMSU,INO3,ISLON,ISRON,AGPLTN,LITTRN
A51071,76.30500,1,0.03,0.3,0,50,510.0250,5,0.5,2,0,550,86.53101,5,1,8,0,300,10.39250,6,0.5,1,0,100,0,0,0,0,na,na
A51073,4.129000,1,0.03,0.3,0,50,207.4090,5,0.5,2,0,550,27.25350,5,1,8,0,300,2.143500,6,0.5,1,0,100,0,0,0,0,na,na
A51075,3.952500,1,0.03,0.3,0,50,181.3495,5,0.5,2,0,550,18.98150,5,1,8,0,300,0.952500,6,0.5,1,0,100,0,0,0,0,na,na
A51077,15,1,0.03,0.3,0,50,300,5,0.5,2,0,550,200,5,1,8,0,300,100,6,0.5,1,0,100,0,0,0,0,na,na
A51079,0.,1,0.03,0.3,0,50,303.0910,5,0.5,2,0,550,103.2240,5,1,8,0,300,5.242000,6,0.5,1,0,100,0,0,0,0,na,na
A51081,15,1,0.03,0.3,0,50,300,5,0.5,2,0,550,200,5,1,8,0,300,100,6,0.5,1,0,100,0,0,0,0,na,na
A51083,15,1,0.03,0.3,0,50,300,5,0.5,2,0,550,200,5,1,8,0,300,100,6,0.5,1,0,100,0,0,0,0,na,na
A51085,2.075000,1,0.03,0.3,0,50,211.9200,5,0.5,2,0,550,45.36400,5,1,8,0,300,2.968500,6,0.5,1,0,100,0,0,0,0,na,na
A51087,2.535000,1,0.03,0.3,0,50,223.2755,5,0.5,2,0,550,61.30950,5,1,8,0,300,5.596000,6,0.5,1,0,100,0,0,0,0,na,na
A51089,15,1,0.03,0.3,0,50,300,5,0.5,2,0,550,200,5,1,8,0,300,100,6,0.5,1,0,100,0,0,0,0,na,na
A51091,5.590500,1,0.03,0.3,0,50,712.4800,5,0.5,2,0,550,88.16300,5,1,8,0,300,9.530001,6,0.5,1,0,100,0,0,0,0,na,na
A51093,4.282500,1,0.03,0.3,0,50,16.51050,5,0.5,2,0,550,179.5885,5,1,8,0,300,15.34000,6,0.5,1,0,100,0,0,0,0,na,na
A51095,3.256000,1,0.03,0.3,0,50,261.2740,5,0.5,2,0,550,29.06100,5,1,8,0,300,2.662500,6,0.5,1,0,100,0,0,0,0,na,na
A51097,2.692500,1,0.03,0.3,0,50,82.11900,5,0.5,2,0,550,109.9050,5,1,8,0,300,7.399500,6,0.5,1,0,100,0,0,0,0,na,na
A51099,5.134000,1,0.03,0.3,0,50,254.8930,5,0.5,2,0,550,34.42200,5,1,8,0,300,2.987000,6,0.5,1,0,100,0,0,0,0,na,na
A51101,4.194500,1,0.03,0.3,0,50,141.5225,5,0.5,2,0,550,89.51600,5,1,8,0,300,6.346000,6,0.5,1,0,100,0,0,0,0,na,na
A51103,5.657500,1,0.03,0.3,0,50,246.2080,5,0.5,2,0,550,26.82950,5,1,8,0,300,1.988000,6,0.5,1,0,100,0,0,0,0,na,na
A51105,15,1,0.03,0.3,0,50,300,5,0.5,2,0,550,200,5,1,8,0,300,100,6,0.5,1,0,100,0,0,0,0,na,na
A51107,1.551500,1,0.03,0.3,0,50,141.7240,5,0.5,2,0,550,29.04000,5,1,8,0,300,1.403000,6,0.5,1,0,100,0,0,0,0,na,na
A51109,0.001000,1,0.03,0.3,0,50,279.5785,5,0.5,2,0,550,13.03050,5,1,8,0,300,0.740000,6,0.5,1,0,100,0,0,0,0,na,na
A51111,15,1,0.03,0.3,0,50,300,5,0.5,2,0,550,200,5,1,8,0,300,100,6,0.5,1,0,100,0,0,0,0,na,na
A51113,0.009500,1,0.03,0.3,0,50,187.7205,5,0.5,2,0,550,164.0000,5,1,8,0,300,9.426000,6,0.5,1,0,100,0,0,0,0,na,na
A51115,7.602000,1,0.03,0.3,0,50,137.9055,5,0.5,2,0,550,32.82200,5,1,8,0,300,2.567000,6,0.5,1,0,100,0,0,0,0,na,na
A51117,15,1,0.03,0.3,0,50,300,5,0.5,2,0,550,200,5,1,8,0,300,100,6,0.5,1,0,100,0,0,0,0,na,na
A51119,1.756500,1,0.03,0.3,0,50,259.5010,5,0.5,2,0,550,28.27650,5,1,8,0,300,2.273000,6,0.5,1,0,100,0,0,0,0,na,na
A51121,3.110500,1,0.03,0.3,0,50,540.9745,5,0.5,2,0,550,74.74651,5,1,8,0,300,7.205000,6,0.5,1,0,100,0,0,0,0,na,na
A51125,1.786000,1,0.03,0.3,0,50,145.6840,5,0.5,2,0,550,71.68250,5,1,8,0,300,5.407000,6,0.5,1,0,100,0,0,0,0,na,na
A51127,3.747000,1,0.03,0.3,0,50,222.5370,5,0.5,2,0,550,48.12850,5,1,8,0,300,4.277500,6,0.5,1,0,100,0,0,0,0,na,na
A51131,1.588500,1,0.03,0.3,0,50,145.4505,5,0.5,2,0,550,48.81750,5,1,8,0,300,4.776500,6,0.5,1,0,100,0,0,0,0,na,na
A51133,1.959000,1,0.03,0.3,0,50,264.7790,5,0.5,2,0,550,33.70150,5,1,8,0,300,2.585500,6,0.5,1,0,100,0,0,0,0,na,na
A51135,0.,1,0.03,0.3,0,50,149.8685,5,0.5,2,0,550,73.45750,5,1,8,0,300,1.910000,6,0.5,1,0,100,0,0,0,0,na,na
A51137,0.,1,0.03,0.3,0,50,217.0105,5,0.5,2,0,550,71.04300,5,1,8,0,300,3.102500,6,0.5,1,0,100,0,0,0,0,na,na
A51139,0.843500,1,0.03,0.3,0,50,147.4405,5,0.5,2,0,550,255.4600,5,1,8,0,300,18.06900,6,0.5,1,0,100,0,0,0,0,na,na
A51141,15,1,0.03,0.3,0,50,300,5,0.5,2,0,550,200,5,1,8,0,300,100,6,0.5,1,0,100,0,0,0,0,na,na
A51143,15,1,0.03,0.3,0,50,300,5,0.5,2,0,550,200,5,1,8,0,300,100,6,0.5,1,0,100,0,0,0,0,na,na
A51145,0.003000,1,0.03,0.3,0,50,402.0280,5,0.5,2,0,550,7.449500,5,1,8,0,300,0.570000,6,0.5,1,0,100,0,0,0,0,na,na
A51147,0.010500,1,0.03,0.3,0,50,192.6425,5,0.5,2,0,550,48.34450,5,1,8,0,300,1.296500,6,0.5,1,0,100,0,0,0,0,na,na
A51149,2.362000,1,0.03,0.3,0,50,124.5625,5,0.5,2,0,550,120.1940,5,1,8,0,300,12.68850,6,0.5,1,0,100,0,0,0,0,na,na
A51153,0.,1,0.03,0.3,0,50,216.2365,5,0.5,2,0,550,18.88350,5,1,8,0,300,1.082000,6,0.5,1,0,100,0,0,0,0,na,na
A51155,15,1,0.03,0.3,0,50,300,5,0.5,2,0,550,200,5,1,8,0,300,100,6,0.5,1,0,100,0,0,0,0,na,na
A51157,0.196000,1,0.03,0.3,0,50,459.2385,5,0.5,2,0,550,21.93100,5,1,8,0,300,1.506500,6,0.5,1,0,100,0,0,0,0,na,na
A51159,19.30300,1,0.03,0.3,0,50,230.8325,5,0.5,2,0,550,44.51250,5,1,8,0,300,3.318500,6,0.5,1,0,100,0,0,0,0,na,na
A51161,0.489000,1,0.03,0.3,0,50,403.9165,5,0.5,2,0,550,26.18250,5,1,8,0,300,2.015000,6,0.5,1,0,100,0,0,0,0,na,na
A51163,3.453000,1,0.03,0.3,0,50,407.1315,5,0.5,2,0,550,87.06750,5,1,8,0,300,9.517000,6,0.5,1,0,100,0,0,0,0,na,na
A51165,0.078500,1,0.03,0.3,0,50,216.6245,5,0.5,2,0,550,283.6875,5,1,8,0,300,22.95800,6,0.5,1,0,100,0,0,0,0,na,na
A51167,15,1,0.03,0.3,0,50,300,5,0.5,2,0,550,200,5,1,8,0,300,100,6,0.5,1,0,100,0,0,0,0,na,na
A51169,15,1,0.03,0.3,0,50,300,5,0.5,2,0,550,200,5,1,8,0,300,100,6,0.5,1,0,100,0,0,0,0,na,na
A51171,1.579000,1,0.03,0.3,0,50,249.5855,5,0.5,2,0,550,100.0220,5,1,8,0,300,8.921500,6,0.5,1,0,100,0,0,0,0,na,na
A51173,15,1,0.03,0.3,0,50,300,5,0.5,2,0,550,200,5,1,8,0,300,100,6,0.5,1,0,100,0,0,0,0,na,na
A51175,15,1,0.03,0.3,0,50,300,5,0.5,2,0,550,200,5,1,8,0,300,100,6,0.5,1,0,100,0,0,0,0,na,na
A51177,0.088500,1,0.03,0.3,0,50,271.8790,5,0.5,2,0,550,7.964000,5,1,8,0,300,0.437500,6,0.5,1,0,100,0,0,0,0,na,na
A51179,0.,1,0.03,0.3,0,50,176.9780,5,0.5,2,0,550,9.806999,5,1,8,0,300,0.623500,6,0.5,1,0,100,0,0,0,0,na,na
A51181,3.392000,1,0.03,0.3,0,50,91.75200,5,0.5,2,0,550,131.9830,5,1,8,0,300,13.28000,6,0.5,1,0,100,0,0,0,0,na,na
A51183,15,1,0.03,0.3,0,50,300,5,0.5,2,0,550,200,5,1,8,0,300,100,6,0.5,1,0,100,0,0,0,0,na,na
A51185,15,1,0.03,0.3,0,50,300,5,0.5,2,0,550,200,5,1,8,0,300,100,6,0.5,1,0,100,0,0,0,0,na,na
A51187,3.126500,1,0.03,0.3,0,50,316.3600,5,0.5,2,0,550,45.43200,5,1,8,0,300,3.862000,6,0.5,1,0,100,0,0,0,0,na,na
A51191,15,1,0.03,0.3,0,50,300,5,0.5,2,0,550,200,5,1,8,0,300,100,6,0.5,1,0,100,0,0,0,0,na,na
A51193,17.69950,1,0.03,0.3,0,50,220.9000,5,0.5,2,0,550,39.08150,5,1,8,0,300,2.788000,6,0.5,1,0,100,0,0,0,0,na,na
A51195,15,1,0.03,0.3,0,50,300,5,0.5,2,0,550,200,5,1,8,0,300,100,6,0.5,1,0,100,0,0,0,0,na,na
A51197,15,1,0.03,0.3,0,50,300,5,0.5,2,0,550,200,5,1,8,0,300,100,6,0.5,1,0,100,0,0,0,0,na,na
A51199,4.282500,1,0.03,0.3,0,50,87.30250,5,0.5,2,0,550,81.17599,5,1,8,0,300,8.615499,6,0.5,1,0,100,0,0,0,0,na,na
A51510,0.511500,1,0.03,0.3,0,50,14.31400,5,0.5,2,0,550,154.0145,5,1,8,0,300,12.29250,6,0.5,1,0,100,0,0,0,0,na,na
A51515,15,1,0.03,0.3,0,50,300,5,0.5,2,0,550,200,5,1,8,0,300,100,6,0.5,1,0,100,0,0,0,0,na,na
A51520,15,1,0.03,0.3,0,50,300,5,0.5,2,0,550,200,5,1,8,0,300,100,6,0.5,1,0,100,0,0,0,0,na,na
A51530,5.699000,1,0.03,0.3,0,50,224.0150,5,0.5,2,0,550,80.37250,5,1,8,0,300,7.912500,6,0.5,1,0,100,0,0,0,0,na,na
A51540,4.412000,1,0.03,0.3,0,50,166.9085,5,0.5,2,0,550,73.41100,5,1,8,0,300,8.646500,6,0.5,1,0,100,0,0,0,0,na,na
A51550,5.556000,1,0.03,0.3,0,50,192.3225,5,0.5,2,0,550,96.97950,5,1,8,0,300,8.284000,6,0.5,1,0,100,0,0,0,0,na,na
A51570,5.781500,1,0.03,0.3,0,50,114.3440,5,0.5,2,0,550,59.10400,5,1,8,0,300,7.194500,6,0.5,1,0,100,0,0,0,0,na,na
A51580,9.355000,1,0.03,0.3,0,50,246.9820,5,0.5,2,0,550,40.63450,5,1,8,0,300,3.258500,6,0.5,1,0,100,0,0,0,0,na,na
A51590,15,1,0.03,0.3,0,50,300,5,0.5,2,0,550,200,5,1,8,0,300,100,6,0.5,1,0,100,0,0,0,0,na,na
A51595,15,1,0.03,0.3,0,50,300,5,0.5,2,0,550,200,5,1,8,0,300,100,6,0.5,1,0,100,0,0,0,0,na,na
A51600,4.804500,1,0.03,0.3,0,50,242.4945,5,0.5,2,0,550,21.45900,5,1,8,0,300,1.565000,6,0.5,1,0,100,0,0,0,0,na,na
A51610,5.288000,1,0.03,0.3,0,50,129.4480,5,0.5,2,0,550,143.8040,5,1,8,0,300,12.96050,6,0.5,1,0,100,0,0,0,0,na,na
A51620,15,1,0.03,0.3,0,50,300,5,0.5,2,0,550,200,5,1,8,0,300,100,6,0.5,1,0,100,0,0,0,0,na,na
A51630,6.859500,1,0.03,0.3,0,50,127.0185,5,0.5,2,0,550,108.6690,5,1,8,0,300,10.31600,6,0.5,1,0,100,0,0,0,0,na,na
A51640,15,1,0.03,0.3,0,50,300,5,0.5,2,0,550,200,5,1,8,0,300,100,6,0.5,1,0,100,0,0,0,0,na,na
A51650,4.549500,1,0.03,0.3,0,50,122.0735,5,0.5,2,0,550,86.97900,5,1,8,0,300,8.804000,6,0.5,1,0,100,0,0,0,0,na,na
A51660,4.570000,1,0.03,0.3,0,50,62.43550,5,0.5,2,0,550,184.1410,5,1,8,0,300,19.25150,6,0.5,1,0,100,0,0,0,0,na,na
A51670,6.060000,1,0.03,0.3,0,50,91.65050,5,0.5,2,0,550,154.4550,5,1,8,0,300,15.60100,6,0.5,1,0,100,0,0,0,0,na,na
A51678,9.002501,1,0.03,0.3,0,50,150.8615,5,0.5,2,0,550,122.8960,5,1,8,0,300,14.69250,6,0.5,1,0,100,0,0,0,0,na,na
A51680,5.354500,1,0.03,0.3,0,50,187.7420,5,0.5,2,0,550,85.81300,5,1,8,0,300,7.481500,6,0.5,1,0,100,0,0,0,0,na,na
A51683,4.515000,1,0.03,0.3,0,50,251.9735,5,0.5,2,0,550,8.575500,5,1,8,0,300,0.722500,6,0.5,1,0,100,0,0,0,0,na,na
A51685,4.778500,1,0.03,0.3,0,50,252.7870,5,0.5,2,0,550,9.629000,5,1,8,0,300,0.738500,6,0.5,1,0,100,0,0,0,0,na,na
A51690,15,1,0.03,0.3,0,50,300,5,0.5,2,0,550,200,5,1,8,0,300,100,6,0.5,1,0,100,0,0,0,0,na,na
A51700,4.481000,1,0.03,0.3,0,50,99.92800,5,0.5,2,0,550,133.1960,5,1,8,0,300,12.61250,6,0.5,1,0,100,0,0,0,0,na,na
A51710,4.552500,1,0.03,0.3,0,50,136.0465,5,0.5,2,0,550,77.33400,5,1,8,0,300,8.130000,6,0.5,1,0,100,0,0,0,0,na,na
A51720,15,1,0.03,0.3,0,50,300,5,0.5,2,0,550,200,5,1,8,0,300,100,6,0.5,1,0,100,0,0,0,0,na,na
A51730,6.467000,1,0.03,0.3,0,50,60.65400,5,0.5,2,0,550,102.9810,5,1,8,0,300,11.60600,6,0.5,1,0,100,0,0,0,0,na,na
A51735,5.695500,1,0.03,0.3,0,50,65.96450,5,0.5,2,0,550,157.1210,5,1,8,0,300,17.50300,6,0.5,1,0,100,0,0,0,0,na,na
A51740,4.514500,1,0.03,0.3,0,50,132.5355,5,0.5,2,0,550,94.96300,5,1,8,0,300,9.757000,6,0.5,1,0,100,0,0,0,0,na,na
A51750,15,1,0.03,0.3,0,50,300,5,0.5,2,0,550,200,5,1,8,0,300,100,6,0.5,1,0,100,0,0,0,0,na,na
A51760,4.832000,1,0.03,0.3,0,50,101.3480,5,0.5,2,0,550,99.77750,5,1,8,0,300,11.54850,6,0.5,1,0,100,0,0,0,0,na,na
A51770,15,1,0.03,0.3,0,50,300,5,0.5,2,0,550,200,5,1,8,0,300,100,6,0.5,1,0,100,0,0,0,0,na,na
A51775,15,1,0.03,0.3,0,50,300,5,0.5,2,0,550,200,5,1,8,0,300,100,6,0.5,1,0,100,0,0,0,0,na,na
A51790,8.745001,1,0.03,0.3,0,50,144.4935,5,0.5,2,0,550,78.74400,5,1,8,0,300,11.57000,6,0.5,1,0,100,0,0,0,0,na,na
A51800,3.858500,1,0.03,0.3,0,50,161.6565,5,0.5,2,0,550,56.37500,5,1,8,0,300,4.581000,6,0.5,1,0,100,0,0,0,0,na,na
A51810,9.224500,1,0.03,0.3,0,50,235.3715,5,0.5,2,0,550,94.76850,5,1,8,0,300,8.486500,6,0.5,1,0,100,0,0,0,0,na,na
A51820,7.882000,1,0.03,0.3,0,50,198.7370,5,0.5,2,0,550,138.7510,5,1,8,0,300,16.06700,6,0.5,1,0,100,0,0,0,0,na,na
A51830,5.427000,1,0.03,0.3,0,50,94.00050,5,0.5,2,0,550,135.9160,5,1,8,0,300,13.78500,6,0.5,1,0,100,0,0,0,0,na,na
A51840,8.742500,1,0.03,0.3,0,50,132.8900,5,0.5,2,0,550,97.69100,5,1,8,0,300,13.14300,6,0.5,1,0,100,0,0,0,0,na,na
A54003,11.02300,1,0.03,0.3,0,50,117.3000,5,0.5,2,0,550,150.0455,5,1,8,0,300,9.504999,6,0.5,1,0,100,0,0,0,0,na,na
A54023,2.357500,1,0.03,0.3,0,50,758.4855,5,0.5,2,0,550,9.997499,5,1,8,0,300,1.082500,6,0.5,1,0,100,0,0,0,0,na,na
A54027,7.466000,1,0.03,0.3,0,50,198.0070,5,0.5,2,0,550,94.35050,5,1,8,0,300,4.697000,6,0.5,1,0,100,0,0,0,0,na,na
A54031,0.006500,1,0.03,0.3,0,50,431.7200,5,0.5,2,0,550,59.98150,5,1,8,0,300,4.594000,6,0.5,1,0,100,0,0,0,0,na,na
A54037,9.374001,1,0.03,0.3,0,50,125.9615,5,0.5,2,0,550,148.2875,5,1,8,0,300,13.77000,6,0.5,1,0,100,0,0,0,0,na,na
A54057,14.51900,1,0.03,0.3,0,50,319.9360,5,0.5,2,0,550,67.35650,5,1,8,0,300,4.509000,6,0.5,1,0,100,0,0,0,0,na,na
A54063,0.277500,1,0.03,0.3,0,50,315.9015,5,0.5,2,0,550,32.69900,5,1,8,0,300,2.042500,6,0.5,1,0,100,0,0,0,0,na,na
A54065,0.719500,1,0.03,0.3,0,50,262.4100,5,0.5,2,0,550,28.03050,5,1,8,0,300,1.410000,6,0.5,1,0,100,0,0,0,0,na,na
A54071,0.049500,1,0.03,0.3,0,50,391.1500,5,0.5,2,0,550,79.05550,5,1,8,0,300,5.613000,6,0.5,1,0,100,0,0,0,0,na,na
A54077,0.,1,0.03,0.3,0,50,738.4170,5,0.5,2,0,550,3.489500,5,1,8,0,300,0.519500,6,0.5,1,0,100,0,0,0,0,na,na
A54093,0.,1,0.03,0.3,0,50,834.6515,5,0.5,2,0,550,2.815500,5,1,8,0,300,0.398500,6,0.5,1,0,100,0,0,0,0,na,na
B24001,3.252000,1,0.03,0.3,0,50,490.7380,5,0.5,2,0,550,30.40900,5,1,8,0,300,2.998500,6,0.5,1,0,100,0,0,0,0,na,na
B24021,2.116500,1,0.03,0.3,0,50,384.5905,5,0.5,2,0,550,51.58800,5,1,8,0,300,3.999000,6,0.5,1,0,100,0,0,0,0,na,na
B37005,15,1,0.03,0.3,0,50,300,5,0.5,2,0,550,200,5,1,8,0,300,100,6,0.5,1,0,100,0,0,0,0,na,na
B37009,15,1,0.03,0.3,0,50,300,5,0.5,2,0,550,200,5,1,8,0,300,100,6,0.5,1,0,100,0,0,0,0,na,na
B42001,0.,1,0.03,0.3,0,50,674.5880,5,0.5,2,0,550,7.889500,5,1,8,0,300,0.645500,6,0.5,1,0,100,0,0,0,0,na,na
B42009,1.712000,1,0.03,0.3,0,50,656.0410,5,0.5,2,0,550,10.54150,5,1,8,0,300,1.058500,6,0.5,1,0,100,0,0,0,0,na,na
B42015,0.344000,1,0.03,0.3,0,50,671.8170,5,0.5,2,0,550,13.70000,5,1,8,0,300,1.254500,6,0.5,1,0,100,0,0,0,0,na,na
B42027,3.412000,1,0.03,0.3,0,50,489.5845,5,0.5,2,0,550,85.69300,5,1,8,0,300,7.990500,6,0.5,1,0,100,0,0,0,0,na,na
B42035,5.190000,1,0.03,0.3,0,50,420.3875,5,0.5,2,0,550,79.19050,5,1,8,0,300,7.470500,6,0.5,1,0,100,0,0,0,0,na,na
B42041,3.109000,1,0.03,0.3,0,50,115.3260,5,0.5,2,0,550,217.2980,5,1,8,0,300,15.57950,6,0.5,1,0,100,0,0,0,0,na,na
B42043,0.193000,1,0.03,0.3,0,50,441.2640,5,0.5,2,0,550,35.05650,5,1,8,0,300,2.582500,6,0.5,1,0,100,0,0,0,0,na,na
B42055,0.727500,1,0.03,0.3,0,50,508.6445,5,0.5,2,0,550,49.60950,5,1,8,0,300,4.020000,6,0.5,1,0,100,0,0,0,0,na,na
B42079,4.767500,1,0.03,0.3,0,50,533.1885,5,0.5,2,0,550,24.44700,5,1,8,0,300,2.721500,6,0.5,1,0,100,0,0,0,0,na,na
B42081,2.858500,1,0.03,0.3,0,50,248.1480,5,0.5,2,0,550,88.85500,5,1,8,0,300,8.472000,6,0.5,1,0,100,0,0,0,0,na,na
B42119,0.604500,1,0.03,0.3,0,50,343.7050,5,0.5,2,0,550,77.31650,5,1,8,0,300,7.010000,6,0.5,1,0,100,0,0,0,0,na,na
B42131,0.937500,1,0.03,0.3,0,50,684.7770,5,0.5,2,0,550,6.113500,5,1,8,0,300,0.774500,6,0.5,1,0,100,0,0,0,0,na,na
B51003,17.15550,1,0.03,0.3,0,50,270.6035,5,0.5,2,0,550,33.74500,5,1,8,0,300,1.991500,6,0.5,1,0,100,0,0,0,0,na,na
B51009,1.744500,1,0.03,0.3,0,50,515.0635,5,0.5,2,0,550,42.79700,5,1,8,0,300,3.967000,6,0.5,1,0,100,0,0,0,0,na,na
B51015,0.284500,1,0.03,0.3,0,50,604.6015,5,0.5,2,0,550,47.97900,5,1,8,0,300,5.193000,6,0.5,1,0,100,0,0,0,0,na,na
B51017,23.20150,1,0.03,0.3,0,50,465.4460,5,0.5,2,0,550,36.22150,5,1,8,0,300,3.606000,6,0.5,1,0,100,0,0,0,0,na,na
B51019,0.015000,1,0.03,0.3,0,50,120.5635,5,0.5,2,0,550,175.3120,5,1,8,0,300,6.344000,6,0.5,1,0,100,0,0,0,0,na,na
B51023,2.484500,1,0.03,0.3,0,50,552.6960,5,0.5,2,0,550,23.26300,5,1,8,0,300,1.907500,6,0.5,1,0,100,0,0,0,0,na,na
B51035,15,1,0.03,0.3,0,50,300,5,0.5,2,0,550,200,5,1,8,0,300,100,6,0.5,1,0,100,0,0,0,0,na,na
B51061,2.798000,1,0.03,0.3,0,50,220.8490,5,0.5,2,0,550,62.09300,5,1,8,0,300,3.821500,6,0.5,1,0,100,0,0,0,0,na,na
B51067,15,1,0.03,0.3,0,50,300,5,0.5,2,0,550,200,5,1,8,0,300,100,6,0.5,1,0,100,0,0,0,0,na,na
B51071,15,1,0.03,0.3,0,50,300,5,0.5,2,0,550,200,5,1,8,0,300,100,6,0.5,1,0,100,0,0,0,0,na,na
B51077,15,1,0.03,0.3,0,50,300,5,0.5,2,0,550,200,5,1,8,0,300,100,6,0.5,1,0,100,0,0,0,0,na,na
B51079,0.,1,0.03,0.3,0,50,441.5180,5,0.5,2,0,550,27.62750,5,1,8,0,300,1.648500,6,0.5,1,0,100,0,0,0,0,na,na
B51091,36.76300,1,0.03,0.3,0,50,705.8030,5,0.5,2,0,550,122.7535,5,1,8,0,300,13.29500,6,0.5,1,0,100,0,0,0,0,na,na
B51105,15,1,0.03,0.3,0,50,300,5,0.5,2,0,550,200,5,1,8,0,300,100,6,0.5,1,0,100,0,0,0,0,na,na
B51113,0.003000,1,0.03,0.3,0,50,368.1195,5,0.5,2,0,550,46.24350,5,1,8,0,300,3.192000,6,0.5,1,0,100,0,0,0,0,na,na
B51125,1.401500,1,0.03,0.3,0,50,438.1205,5,0.5,2,0,550,13.16750,5,1,8,0,300,1.062500,6,0.5,1,0,100,0,0,0,0,na,na
B51139,0.314500,1,0.03,0.3,0,50,233.0850,5,0.5,2,0,550,174.7040,5,1,8,0,300,12.82600,6,0.5,1,0,100,0,0,0,0,na,na
B51141,15,1,0.03,0.3,0,50,300,5,0.5,2,0,550,200,5,1,8,0,300,100,6,0.5,1,0,100,0,0,0,0,na,na
B51157,0.210500,1,0.03,0.3,0,50,642.9875,5,0.5,2,0,550,6.642500,5,1,8,0,300,0.571500,6,0.5,1,0,100,0,0,0,0,na,na
B51161,15,1,0.03,0.3,0,50,300,5,0.5,2,0,550,200,5,1,8,0,300,100,6,0.5,1,0,100,0,0,0,0,na,na
B51163,3.537500,1,0.03,0.3,0,50,443.8655,5,0.5,2,0,550,83.73500,5,1,8,0,300,8.096001,6,0.5,1,0,100,0,0,0,0,na,na
B51165,0.002500,1,0.03,0.3,0,50,825.2950,5,0.5,2,0,550,20.12600,5,1,8,0,300,1.719500,6,0.5,1,0,100,0,0,0,0,na,na
B51167,15,1,0.03,0.3,0,50,300,5,0.5,2,0,550,200,5,1,8,0,300,100,6,0.5,1,0,100,0,0,0,0,na,na
B51169,15,1,0.03,0.3,0,50,300,5,0.5,2,0,550,200,5,1,8,0,300,100,6,0.5,1,0,100,0,0,0,0,na,na
B51171,0.139000,1,0.03,0.3,0,50,573.7670,5,0.5,2,0,550,16.15800,5,1,8,0,300,1.485000,6,0.5,1,0,100,0,0,0,0,na,na
B51173,15,1,0.03,0.3,0,50,300,5,0.5,2,0,550,200,5,1,8,0,300,100,6,0.5,1,0,100,0,0,0,0,na,na
B51185,15,1,0.03,0.3,0,50,300,5,0.5,2,0,550,200,5,1,8,0,300,100,6,0.5,1,0,100,0,0,0,0,na,na
B51187,3.163500,1,0.03,0.3,0,50,422.1945,5,0.5,2,0,550,32.85800,5,1,8,0,300,2.812500,6,0.5,1,0,100,0,0,0,0,na,na
B51191,15,1,0.03,0.3,0,50,300,5,0.5,2,0,550,200,5,1,8,0,300,100,6,0.5,1,0,100,0,0,0,0,na,na
B51195,15,1,0.03,0.3,0,50,300,5,0.5,2,0,550,200,5,1,8,0,300,100,6,0.5,1,0,100,0,0,0,0,na,na
B51197,15,1,0.03,0.3,0,50,300,5,0.5,2,0,550,200,5,1,8,0,300,100,6,0.5,1,0,100,0,0,0,0,na,na
B54023,20.13950,1,0.03,0.3,0,50,215.2320,5,0.5,2,0,550,194.0225,5,1,8,0,300,13.81350,6,0.5,1,0,100,0,0,0,0,na,na
B54031,0.038000,1,0.03,0.3,0,50,333.2720,5,0.5,2,0,550,93.58750,5,1,8,0,300,5.691000,6,0.5,1,0,100,0,0,0,0,na,na
B54057,33.19850,1,0.03,0.3,0,50,118.1925,5,0.5,2,0,550,214.8720,5,1,8,0,300,13.93600,6,0.5,1,0,100,0,0,0,0,na,na
B54071,6.550500,1,0.03,0.3,0,50,276.3195,5,0.5,2,0,550,206.9965,5,1,8,0,300,17.55550,6,0.5,1,0,100,0,0,0,0,na,na
C42009,1.164500,1,0.03,0.3,0,50,639.4910,5,0.5,2,0,550,6.322000,5,1,8,0,300,0.609000,6,0.5,1,0,100,0,0,0,0,na,na
C51015,0.001000,1,0.03,0.3,0,50,607.4655,5,0.5,2,0,550,10.74650,5,1,8,0,300,1.041500,6,0.5,1,0,100,0,0,0,0,na,na
C51071,15,1,0.03,0.3,0,50,300,5,0.5,2,0,550,200,5,1,8,0,300,100,6,0.5,1,0,100,0,0,0,0,na,na
C51165,0.005500,1,0.03,0.3,0,50,479.3765,5,0.5,2,0,550,114.5010,5,1,8,0,300,12.66800,6,0.5,1,0,100,0,0,0,0,na,na
end,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
