TABLE->,QUAL-PROPS#1,QUAL-PROPS#1,QUAL-PROPS#1,QUAL-PROPS#1,QUAL-PROPS#1,QUAL-PROPS#1,QUAL-PROPS#1,QUAL-PROPS#1,QUAL-PROPS#1,QUAL-INPUT#1,QUAL-INPUT#1,QUAL-INPUT#1,QUAL-INPUT#1,QUAL-INPUT#1,QUAL-INPUT#1,QUAL-INPUT#1,QUAL-INPUT#1
VARS->,QSD,VPFW,VPFS,QSO,VQO,QIFW,VIQC,QAGW,VAQC,SQO,POTFW,POTFS,ACQOP,SQOLIM,WSQOP,IOQC,AOQC
A10001,1,0,0,1,0,1,0,1,0,0.046670,0.148130,0,0.004666,0.046670,0.500000,0.000148,0.035578
A10003,1,0,0,1,0,1,0,1,0,0.030361,0.096365,0,0.003036,0.030361,0.500000,0.000096,0.026902
A10005,1,0,0,1,0,1,0,1,0,0.090179,0.286227,0,0.009016,0.090179,0.500000,0.000286,0.023401
A11001,1,0,0,1,0,1,0,1,0,0.071755,0.227751,0,0.007174,0.071755,0.500000,0.000228,0.055334
A24001,1,0,0,1,0,1,0,1,0,0.028124,0.089265,0,0.002812,0.028124,0.500000,0.000089,0.067073
A24003,1,0,0,1,0,1,0,1,0,0.015246,0.048391,0,0.001524,0.015246,0.500000,0.000048,0.031286
A24005,1,0,0,1,0,1,0,1,0,0.013731,0.043583,0,0.001373,0.013731,0.500000,0.000044,0.029729
A24009,1,0,0,1,0,1,0,1,0,0.007866,0.024966,0,0.000786,0.007866,0.500000,0.000025,0.035869
A24011,1,0,0,1,0,1,0,1,0,0.044197,0.140281,0,0.004419,0.044197,0.500000,0.000140,0.028945
A24013,1,0,0,1,0,1,0,1,0,0.032433,0.102944,0,0.003243,0.032433,0.500000,0.000103,0.039400
A24015,1,0,0,1,0,1,0,1,0,0.022212,0.070501,0,0.002221,0.022212,0.500000,0.000071,0.037826
A24017,1,0,0,1,0,1,0,1,0,0.011429,0.036277,0,0.001143,0.011429,0.500000,0.000036,0.051071
A24019,1,0,0,1,0,1,0,1,0,0.040996,0.130122,0,0.004099,0.040996,0.500000,0.000130,0.035418
A24021,1,0,0,1,0,1,0,1,0,0.016351,0.051898,0,0.001635,0.016351,0.500000,0.000052,0.040830
A24023,1,0,0,1,0,1,0,1,0,0.026908,0.085405,0,0.002690,0.026908,0.500000,0.000085,0.027310
A24025,1,0,0,1,0,1,0,1,0,0.022540,0.071541,0,0.002254,0.022540,0.500000,0.000072,0.026066
A24027,1,0,0,1,0,1,0,1,0,0.019733,0.062632,0,0.001973,0.019733,0.500000,0.000063,0.034951
A24029,1,0,0,1,0,1,0,1,0,0.026233,0.083263,0,0.002623,0.026233,0.500000,0.000083,0.026250
A24031,1,0,0,1,0,1,0,1,0,0.015262,0.048441,0,0.001526,0.015262,0.500000,0.000048,0.039142
A24033,1,0,0,1,0,1,0,1,0,0.007557,0.023987,0,0.000756,0.007557,0.500000,0.000024,0.047527
A24035,1,0,0,1,0,1,0,1,0,0.035444,0.112499,0,0.003544,0.035444,0.500000,0.000112,0.027662
A24037,1,0,0,1,0,1,0,1,0,0.018990,0.060273,0,0.001899,0.018990,0.500000,0.000060,0.049440
A24039,1,0,0,1,0,1,0,1,0,0.043965,0.139546,0,0.004396,0.043965,0.500000,0.000140,0.035484
A24041,1,0,0,1,0,1,0,1,0,0.049283,0.156424,0,0.004927,0.049283,0.500000,0.000156,0.028374
A24043,1,0,0,1,0,1,0,1,0,0.027077,0.085942,0,0.002707,0.027077,0.500000,0.000086,0.027055
A24045,1,0,0,1,0,1,0,1,0,0.041509,0.131749,0,0.004150,0.041509,0.500000,0.000132,0.042200
A24047,1,0,0,1,0,1,0,1,0,0.038676,0.122759,0,0.003867,0.038676,0.500000,0.000123,0.041221
A24510,1,0,0,1,0,1,0,1,0,0.039306,0.124756,0,0.003930,0.039306,0.500000,0.000125,0.026585
A36003,1,0,0,1,0,1,0,1,0,0.033592,0.106621,0,0.003359,0.033592,0.500000,0.000107,0.056342
A36007,1,0,0,1,0,1,0,1,0,0.039712,0.126045,0,0.003970,0.039712,0.500000,0.000126,0.032334
A36011,1,0,0,1,0,1,0,1,0,0.07,6.5,0,0.07,0.7,1.64,0.000624,0.000624
