TABLE->,QUAL-PROPS#5,QUAL-PROPS#5,QUAL-PROPS#5,QUAL-PROPS#5,QUAL-PROPS#5,QUAL-PROPS#5,QUAL-PROPS#5,QUAL-PROPS#5,QUAL-PROPS#5,QUAL-INPUT#5,QUAL-INPUT#5,QUAL-INPUT#5,QUAL-INPUT#5,QUAL-INPUT#5,QUAL-INPUT#5,QUAL-INPUT#5,QUAL-INPUT#5
VARS->,QSD,VPFW,VPFS,QSO,VQO,QIFW,VIQC,QAGW,VAQC,SQO,POTFW,POTFS,ACQOP,SQOLIM,WSQOP,IOQC,AOQC
A10001,1,0,0,1,0,1,0,1,0,0.103508,0.451221,0,0.010351,0.103508,0.500000,0.000451,0.009056
A10003,1,0,0,1,0,1,0,1,0,0.069160,0.301487,0,0.006916,0.069160,0.500000,0.000301,0.006863
A10005,1,0,0,1,0,1,0,1,0,0.212032,0.924309,0,0.021204,0.212032,0.500000,0.000924,0.005996
A11001,1,0,0,1,0,1,0,1,0,0.175565,0.765339,0,0.017557,0.175565,0.500000,0.000765,0.014103
A24001,1,0,0,1,0,1,0,1,0,0.066504,0.289909,0,0.006651,0.066504,0.500000,0.000290,0.017175
A24003,1,0,0,1,0,1,0,1,0,0.033827,0.147460,0,0.003383,0.033827,0.500000,0.000147,0.007975
A24005,1,0,0,1,0,1,0,1,0,0.029742,0.129656,0,0.002974,0.029742,0.500000,0.000130,0.007569
A24009,1,0,0,1,0,1,0,1,0,0.016858,0.073487,0,0.001686,0.016858,0.500000,0.000074,0.009150
A24011,1,0,0,1,0,1,0,1,0,0.104236,0.454394,0,0.010424,0.104236,0.500000,0.000454,0.007398
A24013,1,0,0,1,0,1,0,1,0,0.074006,0.322612,0,0.007401,0.074006,0.500000,0.000323,0.010046
A24015,1,0,0,1,0,1,0,1,0,0.048993,0.213575,0,0.004899,0.048993,0.500000,0.000214,0.009652
A24017,1,0,0,1,0,1,0,1,0,0.024856,0.108356,0,0.002485,0.024856,0.500000,0.000108,0.013089
A24019,1,0,0,1,0,1,0,1,0,0.098751,0.430484,0,0.009875,0.098751,0.500000,0.000430,0.009057
A24021,1,0,0,1,0,1,0,1,0,0.035505,0.154778,0,0.003551,0.035505,0.500000,0.000155,0.010316
A24023,1,0,0,1,0,1,0,1,0,0.064250,0.280085,0,0.006425,0.064250,0.500000,0.000280,0.006983
A24025,1,0,0,1,0,1,0,1,0,0.049497,0.215771,0,0.004950,0.049497,0.500000,0.000216,0.006642
A24027,1,0,0,1,0,1,0,1,0,0.043695,0.190479,0,0.004370,0.043695,0.500000,0.000190,0.008933
A24029,1,0,0,1,0,1,0,1,0,0.058241,0.253888,0,0.005824,0.058241,0.500000,0.000254,0.006681
A24031,1,0,0,1,0,1,0,1,0,0.033113,0.144348,0,0.003311,0.033113,0.500000,0.000144,0.009955
A24033,1,0,0,1,0,1,0,1,0,0.016131,0.070319,0,0.001614,0.016131,0.500000,0.000071,0.012090
A24035,1,0,0,1,0,1,0,1,0,0.078271,0.341208,0,0.007827,0.078271,0.500000,0.000341,0.007021
A24037,1,0,0,1,0,1,0,1,0,0.042405,0.184857,0,0.004241,0.042405,0.500000,0.000185,0.012664
A24039,1,0,0,1,0,1,0,1,0,0.107459,0.468446,0,0.010746,0.107459,0.500000,0.000468,0.009066
A24041,1,0,0,1,0,1,0,1,0,0.117323,0.511447,0,0.011733,0.117323,0.500000,0.000511,0.007229
A24043,1,0,0,1,0,1,0,1,0,0.058287,0.254092,0,0.005829,0.058287,0.500000,0.000254,0.006926
A24045,1,0,0,1,0,1,0,1,0,0.097103,0.423298,0,0.009710,0.097103,0.500000,0.000423,0.010801
A24047,1,0,0,1,0,1,0,1,0,0.090276,0.393539,0,0.009028,0.090276,0.500000,0.000394,0.010543
A24510,1,0,0,1,0,1,0,1,0,0.091247,0.397773,0,0.009125,0.091247,0.500000,0.000398,0.006778
A36003,1,0,0,1,0,1,0,1,0,0.082366,0.359057,0,0.008237,0.082366,0.500000,0.000359,0.014334
A36007,1,0,0,1,0,1,0,1,0,0.095121,0.414659,0,0.009512,0.095121,0.500000,0.000415,0.008233
A36011,1,0,0,1,0,1,0,1,0,0.07,6.5,0,0.07,0.7,1.64,0.000624,0.000624
A36015,1,0,0,1,0,1,0,1,0,0.065291,0.284623,0,0.006529,0.065291,0.500000,0.000285,0.015211
A36017,1,0,0,1,0,1,0,1,0,0.063354,0.276178,0,0.006336,0.063354,0.500000,0.000276,0.006632
A36023,1,0,0,1,0,1,0,1,0,0.086133,0.375480,0,0.008614,0.086133,0.500000,0.000375,0.005899
A36025,1,0,0,1,0,1,0,1,0,0.083681,0.364792,0,0.008368,0.083681,0.500000,0.000365,0.007589
A36043,1,0,0,1,0,1,0,1,0,0.055966,0.243972,0,0.005597,0.055966,0.500000,0.000244,0.006726
A36051,1,0,0,1,0,1,0,1,0,0.066116,0.288217,0,0.006612,0.066116,0.500000,0.000288,0.009530
A36053,1,0,0,1,0,1,0,1,0,0.072776,0.317252,0,0.007278,0.072776,0.500000,0.000317,0.006127
A36065,1,0,0,1,0,1,0,1,0,0.078960,0.344208,0,0.007896,0.078960,0.500000,0.000344,0.006257
A36067,1,0,0,1,0,1,0,1,0,0.086064,0.375177,0,0.008607,0.086064,0.500000,0.000375,0.005812
A36069,1,0,0,1,0,1,0,1,0,0.095053,0.414364,0,0.009506,0.095053,0.500000,0.000414,0.010010
A36077,1,0,0,1,0,1,0,1,0,0.073779,0.321622,0,0.007378,0.073779,0.500000,0.000322,0.006881
A36095,1,0,0,1,0,1,0,1,0,0.078988,0.344332,0,0.007899,0.078988,0.500000,0.000344,0.006838
A36097,1,0,0,1,0,1,0,1,0,0.129013,0.562404,0,0.012902,0.129013,0.500000,0.000562,0.010769
A36101,1,0,0,1,0,1,0,1,0,0.078870,0.343816,0,0.007887,0.078870,0.500000,0.000344,0.012626
A36107,1,0,0,1,0,1,0,1,0,0.103819,0.452576,0,0.010382,0.103819,0.500000,0.000453,0.010014
A36109,1,0,0,1,0,1,0,1,0,0.094302,0.411088,0,0.009430,0.094302,0.500000,0.000411,0.009551
A36123,1,0,0,1,0,1,0,1,0,0.077928,0.339709,0,0.007793,0.077928,0.500000,0.000340,0.009982
A37001,1,0,0,1,0,1,0,1,0,0.004590,0.028644,0,0.000459,0.004590,0.500000,0.000028,0.258E-05
A37005,1,0,0,1,0,1,0,1,0,0.011135,0.045152,0,0.001113,0.011135,0.500000,0.000045,0.180E-05
A37009,1,0,0,1,0,1,0,1,0,0.017269,0.059201,0,0.001727,0.017269,0.500000,0.000059,0.185E-05
A37033,1,0,0,1,0,1,0,1,0,0.008269,0.050077,0,0.000827,0.008269,0.500000,0.000050,0.345E-05
A37067,1,0,0,1,0,1,0,1,0,0.008896,0.045539,0,0.000889,0.008896,0.500000,0.000045,0.303E-05
A37077,1,0,0,1,0,1,0,1,0,0.004981,0.030951,0,0.000498,0.004981,0.500000,0.000031,0.248E-05
A37081,1,0,0,1,0,1,0,1,0,0.011374,0.062804,0,0.001137,0.011374,0.500000,0.000063,0.280E-05
A37131,1,0,0,1,0,1,0,1,0,0.068626,0.139171,0,0.006862,0.068626,0.500000,0.000139,0.000012
A37135,1,0,0,1,0,1,0,1,0,0.005276,0.035563,0,0.000527,0.005276,0.500000,0.000036,0.237E-05
A37145,1,0,0,1,0,1,0,1,0,0.007462,0.043172,0,0.000746,0.007462,0.500000,0.000043,0.338E-05
A37157,1,0,0,1,0,1,0,1,0,0.009529,0.053130,0,0.000952,0.009529,0.500000,0.000053,0.303E-05
A37169,1,0,0,1,0,1,0,1,0,0.005575,0.031691,0,0.000557,0.005575,0.500000,0.000031,0.228E-05
A37171,1,0,0,1,0,1,0,1,0,0.011679,0.044965,0,0.001168,0.011679,0.500000,0.000045,0.225E-05
