 point source lrseg ,B42015SU7_0860_0960
 point source lrseg ,A42015SU7_0540_0720
 point source lrseg ,A42075SL1_2190_2350
 point source lrseg ,A42075SL0_2220_2140
 point source lrseg ,A42037SW1_1450_1510
 point source lrseg ,A42109SL3_1840_1880
 point source lrseg ,A42117SW3_1040_1220
 point source lrseg ,A42109SL8_1760_1780
 point source lrseg ,B42055SJ3_2160_2170
 point source lrseg ,A42117SU2_0890_0900
 point source lrseg ,B42035SW7_1470_1340
 point source lrseg ,A42081SW3_1080_1350
 point source lrseg ,A42055SL4_2370_2330
 point source lrseg ,A42133SL9_2700_2720
 point source lrseg ,A42043SL4_2240_2310
 point source lrseg ,A42099SJ6_1970_2130
 point source lrseg ,A42015SU3_0870_0730
 point source lrseg ,A42061SJ5_2120_1930
 point source lrseg ,A42097SL2_1810_2030
 point source lrseg ,A51041JA4_7470_7480
 point source lrseg ,A51085YP4_6750_0001
 point source lrseg ,A51145JL7_6800_7070
 point source lrseg ,A51075JL7_6800_7070
 point source lrseg ,A51107PM1_4430_4200
 point source lrseg ,A51069PS1_4830_5080
 point source lrseg ,A51036JB0_7074_0000
 point source lrseg ,A51107PM7_4410_4620
 point source lrseg ,A51023JU5_7420_7160
 point source lrseg ,A51115YL0_6870_0000
 point source lrseg ,A51157RU2_5500_5610
 point source lrseg ,A51113RU2_5940_6200
 point source lrseg ,A51001DE0_5650_0000
 point source lrseg ,A51023JU5_7500_7420
 point source lrseg ,A51107PM7_4150_4290
 point source lrseg ,A51091PU0_6080_5620
 point source lrseg ,A51059PL0_5251_0000
 point source lrseg ,A51033YM4_6620_0001
 point source lrseg ,A51043PS5_4380_4370
 point source lrseg ,A51041JA2_7290_0001
 point source lrseg ,A51053JA5_7480_0001
 point source lrseg ,A51131EL0_6920_0000
 point source lrseg ,A51119RL0_6531_0000
 point source lrseg ,A51163JU1_6880_7260
 point source lrseg ,A51163JU5_7420_7160
 point source lrseg ,A51059PM7_4580_4820
 point source lrseg ,B51139PS5_5240_5200
 point source lrseg ,C51165PS4_5840_5240
 point source lrseg ,B51157RU2_5500_5610
 point source lrseg ,A51107PM2_4860_4670
 point source lrseg ,A51003JL6_6890_6990
 point source lrseg ,A51001EL0_6550_0000
 point source lrseg ,A51061PL1_5370_5470
 point source lrseg ,A51029JL3_7020_7100
 point source lrseg ,A51069PU2_3770_3600
 point source lrseg ,A51015PS2_6490_6420
 point source lrseg ,B51163JU5_7420_7160
 point source lrseg ,B51015PS2_6660_6490
 point source lrseg ,A51017JU3_6380_6900
 point source lrseg ,A51149JA5_7520_0000
 point source lrseg ,A51153PL2_5470_5360
 point source lrseg ,A51003JL2_6441_6520
 point source lrseg ,A51073YL2_6580_0001
 point source lrseg ,A51149JB0_7074_0000
 point source lrseg ,A51047RU2_5220_5640
 point source lrseg ,A51103RL0_6531_0000
 point source lrseg ,A51161JU1_7750_7560
 point source lrseg ,B51079JL2_6240_6520
 point source lrseg ,A51177YM2_6120_6430
 point source lrseg ,B51171PS1_4790_4830
 point source lrseg ,A51065JL4_6710_6740
 point source lrseg ,A51017JU3_6900_6950
 point source lrseg ,A51179RU5_6030_0001
 point source lrseg ,A51023JU1_7560_7500
 point source lrseg ,A51103RL0_6530_0000
 point source lrseg ,A51113RU2_6220_6170
 point source lrseg ,C51015PS3_6460_6230
 point source lrseg ,A51031JL6_7440_7430
 point source lrseg ,A51125JL6_7430_7320
 point source lrseg ,A51107PM7_4200_4410
 point source lrseg ,A51033YM2_6120_6430
 point source lrseg ,A51181JB0_7072_0000
 point source lrseg ,A51069PS5_4380_4370
 point source lrseg ,A51033YP4_6720_6750
 point source lrseg ,A51109YP3_6470_6690
 point source lrseg ,A51001DE0_6310_0000
 point source lrseg ,A51045JU3_7490_7400
 point source lrseg ,A51001EL3_5972_0000
 point source lrseg ,A51165PS2_6420_6360
 point source lrseg ,A51029JL2_7110_7120
 point source lrseg ,A51085YP3_6470_6690
 point source lrseg ,A51127YP0_6781_0000
 point source lrseg ,A51085YP3_6330_6700
 point source lrseg ,A51187PS4_5080_4380
 point source lrseg ,A51109YP2_6390_6330
 point source lrseg ,B51125JL1_6940_7200
 point source lrseg ,A51179PL0_5900_0000
 point source lrseg ,B51017JU3_6640_6790
 point source lrseg ,A51125JL2_6850_6890
 point source lrseg ,A51047RU4_6040_6030
 point source lrseg ,A51187PS5_5240_5200
 point source lrseg ,A51005JU2_7140_7330
 point source lrseg ,A51023JU5_7510_7500
 point source lrseg ,A51036JB0_7050_0000
 point source lrseg ,A51137JL2_6240_6520
 point source lrseg ,A51107PM3_4660_4620
 point source lrseg ,A51065JL6_6970_6740
 point source lrseg ,A51003JL1_6760_6910
 point source lrseg ,A51187PS5_4380_4370
 point source lrseg ,A51099RL5_6070_0000
 point source lrseg ,A51163JU3_6640_6790
 point source lrseg ,A51119RL0_6530_0000
 point source lrseg ,A51125JL1_7200_7250
 point source lrseg ,A51119YL0_6581_0000
 point source lrseg ,A51153PL2_4970_5250
 point source lrseg ,A51047RU2_5810_5610
 point source lrseg ,A51001EL0_6191_0000
 point source lrseg ,B51019OR2_7610_7780
 point source lrseg ,A51145JA4_7280_7340
 point source lrseg ,A51023JU5_7300_7510
 point source lrseg ,A51047RU3_5610_5640
 point source lrseg ,B51187PS5_4380_4370
 point source lrseg ,A51171PS4_5080_4380
 point source lrseg ,A51033YM1_6370_6620
 point source lrseg ,A51017JU3_6950_7330
 point source lrseg ,B51019JL6_7440_7430
 point source lrseg ,A51133PL0_6140_0000
 point source lrseg ,A51550JB0_7382_0000
 point source lrseg ,A51179PL0_5730_5690
 point source lrseg ,A51065JL6_6740_7100
 point source lrseg ,A51177RU5_6030_0001
 point source lrseg ,B51165PS3_5990_6161
 point source lrseg ,A51069PS4_5080_4380
 point source lrseg ,B51171PS2_5560_5100
 point source lrseg ,A51015PS3_5990_6161
 point source lrseg ,A51165PS4_6230_6360
 point source lrseg ,A51015PS2_6420_6360
 point source lrseg ,A51165PS2_5550_5560
 point source lrseg ,B51165PS2_5550_5560
 point source lrseg ,A51069PS1_4790_4830
 point source lrseg ,A51015JU3_6790_7260
 point source lrseg ,A51165PS3_6280_6230
 point source lrseg ,A51165PS0_6160_6161
 point source lrseg ,B51017JU3_6650_7300
 point source lrseg ,A51069PS3_5100_5080
 point source lrseg ,A51187PS3_5100_5080
 point source lrseg ,A51163JU2_7180_7380
 point source lrseg ,B51171PS1_4830_5080
 point source lrseg ,B51187PS5_5200_4380
 point source lrseg ,A51187PS1_4830_5080
 point source lrseg ,A51017JU3_6650_7300
 point source lrseg ,B51091JU1_6340_6650
 point source lrseg ,A51023OR3_7740_8271
 point source lrseg ,A51023JU3_7490_7400
 point source lrseg ,A51023JU3_7400_7510
 point source lrseg ,A51830JB0_7390_0000
 point source lrseg ,A51095JB0_7050_0000
 point source lrseg ,A51133PL0_6271_0000
 point source lrseg ,A51147JA4_7340_7470
 point source lrseg ,A51049JL3_7020_7100
 point source lrseg ,A51029JL6_7150_6890
 point source lrseg ,A51085YP4_6720_6750
 point source lrseg ,A51036JB0_7073_0000
 point source lrseg ,A51049JA2_7550_7280
 point source lrseg ,A51036JB0_7270_0000
 point source lrseg ,A51057RL0_6501_0000
 point source lrseg ,A51193PL0_6140_0000
 point source lrseg ,A51036JB3_7053_0001
 point source lrseg ,A51073YL0_7230_0000
 point source lrseg ,A51007JA4_7470_7480
 point source lrseg ,A51101YP0_6781_0000
 point source lrseg ,A51041JA4_7340_7470
 point source lrseg ,A51041JL7_7070_0001
 point source lrseg ,A51007JA2_7410_7470
 point source lrseg ,A51145JL1_7170_6800
 point source lrseg ,A51049JA4_7280_7340
 point source lrseg ,A51149JB0_7270_0000
 point source lrseg ,A51153PL2_5140_5360
 point source lrseg ,A51061PL2_5470_5360
 point source lrseg ,A51177RU4_6040_6030
 point source lrseg ,A51137YP3_6470_6690
 point source lrseg ,A51683PL2_4970_5250
 point source lrseg ,A51600PL2_4970_5250
 point source lrseg ,A51179PL0_5491_0000
 point source lrseg ,A51061PL2_5140_5360
 point source lrseg ,A51061PM3_4670_4660
 point source lrseg ,A51047RU3_6170_6040
 point source lrseg ,B51061PM2_4860_4670
 point source lrseg ,A51107PL2_4970_5250
 point source lrseg ,A51113RU2_6200_6170
 point source lrseg ,A51153PL3_5360_5250
 point source lrseg ,A51177YM3_6430_6620
 point source lrseg ,A51113RU2_6090_6220
 point source lrseg ,A51109JL6_6740_7100
 point source lrseg ,A51153PL0_5141_5140
 point source lrseg ,A51113RU2_5810_5610
 point source lrseg ,A51153PL3_5250_0001
 point source lrseg ,A51029JA2_7550_7280
 point source lrseg ,A51029JL2_7120_6970
 point source lrseg ,A51147JA1_7640_7280
 point source lrseg ,B51091JU1_6300_6650
 point source lrseg ,A51069PU2_3630_3590
 point source lrseg ,A51109JL4_6520_6710
 point source lrseg ,B51165PS2_5560_5100
 point source lrseg ,A51125JL1_6770_6850
 point source lrseg ,A51003JL1_6560_6440
 point source lrseg ,B51017JU4_7000_7300
 point source lrseg ,B51003JL2_6440_6441
 point source lrseg ,A42115SU6_0500_0550
 point source lrseg ,A54037PU6_4080_4180
 point source lrseg ,A54003PU6_3602_3730
 point source lrseg ,A24043PU6_3602_3730
 point source lrseg ,A54037PU6_4180_4150
 point source lrseg ,B54071PU0_6080_5620
 point source lrseg ,B54071PU1_5520_5210
 point source lrseg ,A54027PU2_4340_3860
 point source lrseg ,A54003PU2_3770_3600
 point source lrseg ,B54057PU2_4360_4160
 point source lrseg ,A54003PU6_3730_3750
 point source lrseg ,B54071PU3_5210_5050
 point source lrseg ,A54003PU6_3640_3600
 point source lrseg ,A54065PU2_3630_3590
 point source lrseg ,A54023PU1_4760_4450
 point source lrseg ,A54023PU3_5210_5050
 point source lrseg ,B54071PU2_5700_5210
 point source lrseg ,B54023PU1_5380_5050
 point source lrseg ,A54071PU0_6080_5620
 point source lrseg ,A54023PU1_5380_5050
 point source lrseg ,A54027PU3_3860_3610
 point source lrseg ,A54071PU2_6050_5190
 point source lrseg ,A51011JA2_7550_7280
 point source lrseg ,A51003JL2_6240_6520
 point source lrseg ,B51125JL1_6770_6850
 point source lrseg ,A11001PL7_4940_0000
 point source lrseg ,A11001PL2_4810_0000
 point source lrseg ,A51510PL7_4965_0000
 point source lrseg ,A10005EL0_4562_0001
 point source lrseg ,A10003DE0_2690_0000
 point source lrseg ,A10001EM2_3980_0001
 point source lrseg ,A10005EL0_4560_4562
 point source lrseg ,A10005EL0_4632_0000
 point source lrseg ,A10005EL0_4561_4562
 point source lrseg ,A10005EL2_4590_0001
 point source lrseg ,A10001EM3_4326_0000
 point source lrseg ,A24041EU0_4470_0000
 point source lrseg ,A24005WU1_3490_3480
 point source lrseg ,A24025SL9_2970_0000
 point source lrseg ,A24005WM0_3965_0000
 point source lrseg ,A24005WU0_3541_0000
 point source lrseg ,A24510WM1_3910_0001
 point source lrseg ,A24009WL0_4922_0000
 point source lrseg ,A24021PM7_4200_4410
 point source lrseg ,A24033XL0_5340_0000
 point source lrseg ,A24009XL0_5348_0000
 point source lrseg ,A24019EL0_5151_0000
 point source lrseg ,A24043PU6_3530_3440
 point source lrseg ,B24001PU3_3680_3890
 point source lrseg ,A24510WM0_3740_0001
 point source lrseg ,A24019EM0_4889_0000
 point source lrseg ,A24023GY0_4532_3951
 point source lrseg ,A24023GY0_3950_3952
 point source lrseg ,A24510WM0_3962_0000
 point source lrseg ,A24510WM0_3650_0001
 point source lrseg ,A24025WU1_3240_3331
 point source lrseg ,A24001PU4_3890_3990
 point source lrseg ,A24005WM0_3740_0001
 point source lrseg ,A24023GY0_3951_3952
 point source lrseg ,A24033PL2_4810_0000
 point source lrseg ,A24047EL1_5660_0000
 point source lrseg ,A54077ZZ0_9999_9999
 point source lrseg ,A24035EU0_4474_0000
 point source lrseg ,A24025WU1_3331_3330
 point source lrseg ,A24023GY0_4530_4532
 point source lrseg ,A24045EL0_4597_0000
 point source lrseg ,A10001EL2_4400_4590
 point source lrseg ,A24005WM0_3881_3880
 point source lrseg ,A24019EL0_5280_0000
 point source lrseg ,A24027XU0_4090_4270
 point source lrseg ,A24027XU2_4070_4330
 point source lrseg ,A24025WU0_3254_0000
 point source lrseg ,A24025SL2_3060_0001
 point source lrseg ,A24023PU1_4300_4440
 point source lrseg ,A24003WL0_4420_0000
 point source lrseg ,A24031PM7_4820_0001
 point source lrseg ,A24023GY0_4531_4532
 point source lrseg ,A24045EL0_4598_0000
 point source lrseg ,A24037PL0_5961_0000
 point source lrseg ,A24005WU2_3320_3480
 point source lrseg ,A24005WM1_3660_3910
 point source lrseg ,A24005WU2_3020_3320
 point source lrseg ,A24033XL1_4690_0001
 point source lrseg ,A24033PL2_4811_0000
 point source lrseg ,A24029EU0_3570_0000
 point source lrseg ,A24011EM0_4323_0000
 point source lrseg ,A24013PM2_2860_3040
 point source lrseg ,A24043PU1_3100_3690
 point source lrseg ,A24019EL0_4892_0000
 point source lrseg ,A24019EL0_5590_0000
 point source lrseg ,A24019EL0_5284_0000
 point source lrseg ,A24019EL0_4598_0000
 point source lrseg ,A24015EU0_3202_0000
 point source lrseg ,A24015EU0_3011_0000
 point source lrseg ,A24015EU0_3203_0000
 point source lrseg ,A24017PL1_5230_0001
 point source lrseg ,A24003WL0_4392_0000
 point source lrseg ,A24003WL0_4421_0000
 point source lrseg ,A24003WL0_4771_0000
 point source lrseg ,A24003XL3_4950_0000
 point source lrseg ,A24003WL0_4390_0000
 point source lrseg ,A24003WL0_4425_0000
 point source lrseg ,A24043PU6_3750_3752
 point source lrseg ,A24005WM3_4060_0001
 point source lrseg ,A24015EU0_3131_0000
 point source lrseg ,A24031PL0_4510_0001
 point source lrseg ,A24019EM0_4885_0000
 point source lrseg ,A24031PM0_4640_4820
 point source lrseg ,A24025SL9_2971_0000
 point source lrseg ,A24039EL0_5762_0000
 point source lrseg ,A24029EU0_3571_0000
 point source lrseg ,A24029EU0_3700_0000
 point source lrseg ,A24005WU3_3480_3481
 point source lrseg ,A24005WU0_3670_0001
 point source lrseg ,A24005WM1_3910_0001
 point source lrseg ,A24005WM0_3743_0000
 point source lrseg ,A24041EM0_4551_0000
 point source lrseg ,A24005WM0_3741_0000
 point source lrseg ,A24003WL0_4422_0000
 point source lrseg ,A24025SL9_2720_0001
 point source lrseg ,A24025WU0_3250_0001
 point source lrseg ,A24025WU1_3330_0001
 point source lrseg ,A24003WL0_4601_0000
 point source lrseg ,A24029EU0_4014_0000
 point source lrseg ,A24025WU0_3253_0000
 point source lrseg ,A24041EM0_4870_0000
 point source lrseg ,A24023GY0_3800_3801
 point source lrseg ,B24001PU1_3580_3780
 point source lrseg ,B24001PU1_3850_4190
 point source lrseg ,A24023PU1_4190_4300
 point source lrseg ,A24023PU1_3940_3970
 point source lrseg ,A24029EU0_4125_0000
 point source lrseg ,A24003WL0_4393_0000
 point source lrseg ,A36025SU5_0310_0400
 point source lrseg ,A36101SU5_0650_0530
 point source lrseg ,A36023SU1_0330_0560
 point source lrseg ,A36017SU2_0360_0460
 point source lrseg ,A36107SU5_0600_0750
 point source lrseg ,A36101SU2_0620_0580
 point source lrseg ,A36101SU2_0510_0570
 point source lrseg ,A36023SU2_0120_0260
 point source lrseg ,A42079SU7_0980_1120
 point source lrseg ,A42035SW6_1330_1230
 point source lrseg ,A42119SW1_1560_1460
 point source lrseg ,A42133SL3_2730_2550
 point source lrseg ,A42023SW1_1170_1270
 point source lrseg ,A42011ZZ0_9999_9999
 point source lrseg ,A42029ZZ0_9999_9999
 point source lrseg ,B42035SW5_1350_1470
 point source lrseg ,A42081SW3_1250_1340
 point source lrseg ,A42029EU1_2980_0000
 point source lrseg ,B42001SL3_2460_2430
 point source lrseg ,A42061SJ3_1980_2060
 point source lrseg ,A42009PU1_3170_3580
 point source lrseg ,A42097SU1_1630_1610
 point source lrseg ,A42105SW3_1090_1091
 point source lrseg ,A42097SW7_1680_1760
 point source lrseg ,A42033SW4_1860_1720
 point source lrseg ,B42027SW3_1920_1750
 point source lrseg ,A42047SW2_1240_1270
 point source lrseg ,A42107SL2_1990_2070
 point source lrseg ,A42061SJ3_2160_2170
 point source lrseg ,A42105ZZ0_9999_9999
 point source lrseg ,A42027SW3_1580_1440
 point source lrseg ,A51193PL0_6130_0000
 point source lrseg ,A51133PL0_6270_0000
 point source lrseg ,A51600PL0_5010_5130
 point source lrseg ,A51059PL1_5130_0001
 point source lrseg ,A51153PL0_5496_0000
 point source lrseg ,A51193PL0_6141_0000
 point source lrseg ,A51840PU2_4220_3900
 point source lrseg ,A51820PS2_6490_6420
 point source lrseg ,A51740JB0_7399_0000
 point source lrseg ,A51680JL6_7440_7430
 point source lrseg ,A51710JB0_7381_0000
 point source lrseg ,A51550JB0_7580_0000
 point source lrseg ,A51630RL5_6070_0000
 point source lrseg ,A51580JU4_7000_7300
 point source lrseg ,A51199YL0_6931_0000
 point source lrseg ,A51103RL0_6500_0000
 point source lrseg ,A51650JB0_7580_0000
 point source lrseg ,A51095JB0_7390_0000
 point source lrseg ,A51740JB0_7383_0000
 point source lrseg ,A51029JL6_6970_6740
 point source lrseg ,A51710JB0_7393_0000
 point source lrseg ,A51095YL0_6930_0000
 point source lrseg ,A51159RL0_6500_0000
 point source lrseg ,A51073YL0_6932_0000
 point source lrseg ,A51760JL7_7070_0001
 point source lrseg ,A51059PL0_5000_0001
 point source lrseg ,A51735YL0_7370_0000
 point source lrseg ,A51133PL0_6272_0000
 point source lrseg ,A51095JB0_7072_0000
 point source lrseg ,A51650YL0_7370_0000
 point source lrseg ,A51810JB0_7381_0000
 point source lrseg ,A51045JU2_7450_7360
 point source lrseg ,A51131DE0_7130_0000
 point source lrseg ,A51125JL1_7080_7190
 point source lrseg ,A51121NR6_7820_7960
 point source lrseg ,A51059PL0_5010_5130
 point source lrseg ,A51840PU2_4730_4220
 point source lrseg ,A51710JB0_7397_0000
 point source lrseg ,A51125JL1_6940_7200
 point source lrseg ,A51159RL5_6321_0000
 point source lrseg ,A51199YL0_6930_0000
 point source lrseg ,A51740JB0_7382_0000
 point source lrseg ,A51760JL7_6800_7070
 point source lrseg ,A51013PL7_4941_0000
 point source lrseg ,A51550JB0_7383_0000
 point source lrseg ,A51099PL0_5902_0000
 point source lrseg ,A51011JL1_7530_7430
 point source lrseg ,A51049JL6_6970_6740
 point source lrseg ,B51003JL1_6560_6440
 point source lrseg ,A51091JU3_6380_6900
 point source lrseg ,A51800JB0_7760_0000
 point source lrseg ,A51710JB0_7382_0000
 point source lrseg ,A51031OR2_7610_7780
 point source lrseg ,A51800JB0_7390_0000
 point source lrseg ,A51660PS0_6160_6161
 point source lrseg ,A51510PL7_4963_0000
 point source lrseg ,A51131EL0_7220_0000
 point source lrseg ,A51153PL0_5492_0000
 point source lrseg ,A51073YL0_6581_0000
 point source lrseg ,A51087JB3_6820_7053
 point source lrseg ,A51760JB3_6820_7053
 point source lrseg ,A51810JB0_7661_0000
 point source lrseg ,A51041JA5_7460_0000
 point source lrseg ,A51540JL4_6520_6710
 point source lrseg ,A51199YL0_6929_0000
 point source lrseg ,A51163JU4_7260_7380
 point source lrseg ,A51001EL3_5970_0000
 point source lrseg ,A51053JA5_7520_0000
 point source lrseg ,A51810JB0_7662_0000
 point source lrseg ,A51121NR3_8430_7820
 point source lrseg ,A51730MN3_7540_7680
 point source lrseg ,A51005JU4_7330_7000
 point source lrseg ,A51061PL2_4970_5250
 point source lrseg ,C51015JU3_6790_7260
 point source lrseg ,A51093JB2_7800_0001
 point source lrseg ,A51161OR2_8020_8130
 point source lrseg ,A51023JU1_7750_7560
 point source lrseg ,A51003JL2_6850_6890
 point source lrseg ,A51085YP1_6680_6670
 point source lrseg ,A51087JL7_6800_7070
 point source lrseg ,B51171PS2_5550_5560
 point source lrseg ,A51053MN1_7620_7710
 point source lrseg ,A51570JA5_7520_0000
 point source lrseg ,A51119YL2_6580_0001
 point source lrseg ,A51097YM0_6622_0000
 point source lrseg ,A51550JB0_7397_0000
 point source lrseg ,A51181JB0_7390_0000
 point source lrseg ,A51800JB1_8090_0001
 point source lrseg ,A51153PL0_5491_0000
 point source lrseg ,A51181JB0_7270_0000
 point source lrseg ,A51153PL0_5490_0001
 point source lrseg ,A51009JL6_7430_7320
 point source lrseg ,A51510PL0_5000_0001
 point source lrseg ,A51710JB0_7661_0000
 point source lrseg ,A51550JB0_7381_0000
 point source lrseg ,B51187PS5_5240_5200
 point source lrseg ,C51015JU3_6640_6790
 point source lrseg ,A51660PS0_6150_6160
 point source lrseg ,B51003JL1_6770_6850
 point source lrseg ,A51610PL0_5000_0001
 point source lrseg ,A51135JA2_7410_7470
 point source lrseg ,A51013PL7_4911_0000
 point source lrseg ,A51079JL2_6240_6520
 point source lrseg ,A51127JB0_7052_0001
 point source lrseg ,A51041JA0_7291_7290
 point source lrseg ,A51041JL7_6800_7070
 point source lrseg ,A54093ZZ0_9999_9999
 point source lrseg ,A54077PU2_4720_4750
 point source lrseg ,B54023PU2_4360_4160
 point source lrseg ,A54093PU2_4720_4750
 point source lrseg ,A54063ZZ0_9999_9999
 point source lrseg ,A54065PU3_3860_3610
 point source lrseg ,A54071PU2_5190_4310
 point source lrseg ,A54023PU2_4360_4160
 point source lrseg ,A54003PU6_3750_3752
 point source lrseg ,A54077GY0_4532_3951
 point source lrseg ,A54077GY0_4531_4532
 point source lrseg ,A54023PU4_5050_4310
 point source lrseg ,A54037PU6_3752_4080
 point source lrseg ,B54031PU4_5050_4310
 point source lrseg ,A54057PU4_4440_3970
 point source lrseg ,A54027PU4_4210_4170
 point source lrseg ,A54083ZZ0_9999_9999
 point source lrseg ,A24027WM0_3964_0000
 point source lrseg ,A24510WM0_3964_0000
 point source lrseg ,A24003WM0_3964_0000
 CSO lrseg ,A11001PL7_4960_0000
 CSO lrseg ,A11001PL2_4810_0000
 CSO lrseg ,A11001PL7_4940_0000
 CSO lrseg ,A11001PL7_4910_0000
 CSO lrseg ,A10005EL2_4630_0000
 CSO lrseg ,A24011EL0_4591_0000
 CSO lrseg ,A24045EL0_5400_0001
 CSO lrseg ,A24045EL0_5760_0000
 CSO lrseg ,A24045EL1_5430_0001
 CSO lrseg ,A24001PU4_3890_3990
 CSO lrseg ,A24001PU4_3780_3930
 CSO lrseg ,B24001PU4_3890_3990
 CSO lrseg ,A24001PU4_3990_3780
 CSO lrseg ,B24001PU1_3580_3780
 CSO lrseg ,A24001PU1_3580_3780
 CSO lrseg ,B24001PU3_3680_3890
 CSO lrseg ,A24510WM1_3910_0001
 CSO lrseg ,A24003WM1_3910_0001
 CSO lrseg ,A24019EL0_5280_0000
 CSO lrseg ,A24019EM0_4881_0000
 CSO lrseg ,A24019EM0_4885_0000
 CSO lrseg ,A24047EL0_5271_0000
 CSO lrseg ,A24047EL3_5870_0000
 CSO lrseg ,A54057PU4_3970_3890
 CSO lrseg ,B24001PU4_4440_3970
 CSO lrseg ,A54057PU4_4440_3970
 CSO lrseg ,B24001PU1_3940_3970
 CSO lrseg ,B24001PU4_3970_3890
 CSO lrseg ,A36007SU6_0500_0550
 CSO lrseg ,A36007SU5_0420_0500
 CSO lrseg ,A36007SU6_0520_0500
 CSO lrseg ,A36015SU2_0680_0610
 CSO lrseg ,A36015SU5_0530_0610
 CSO lrseg ,A42131SU7_0950_1010
 CSO lrseg ,A42131SU3_0910_1010
 CSO lrseg ,A42099SJ2_2150_2130
 CSO lrseg ,A42099SJ6_2130_2050
 CSO lrseg ,A42013SJ3_2230_2060
 CSO lrseg ,A42013SJ3_2250_2230
 CSO lrseg ,A42043SL9_2050_2270
 CSO lrseg ,A42099SL9_2050_2270
 CSO lrseg ,A42117SW3_0930_1110
 CSO lrseg ,A42117SU2_0830_0831
 CSO lrseg ,A42009SJ2_2900_2740
 CSO lrseg ,A42079SU7_1420_1590
 CSO lrseg ,A42037SU7_1420_1590
 CSO lrseg ,A42079SU7_1140_1420
 CSO lrseg ,A42079SU3_1500_1420
 CSO lrseg ,A42107SL2_1670_1880
 CSO lrseg ,A42115SU6_0480_0520
 CSO lrseg ,A42015SU2_0890_0900
 CSO lrseg ,A42097SL1_1730_1700
 CSO lrseg ,A42079SU7_0980_1120
 CSO lrseg ,A42079SU7_1120_1140
 CSO lrseg ,A42079SU3_0970_1120
 CSO lrseg ,A42061SJ4_2010_2210
 CSO lrseg ,A42061SJ4_2060_2010
 CSO lrseg ,A42033SW3_1800_1650
 CSO lrseg ,A42033SW4_1720_1650
 CSO lrseg ,A42033SW5_1650_1540
 CSO lrseg ,A42069SU3_0970_1120
 CSO lrseg ,A42097SL1_1700_1780
 CSO lrseg ,A42097SL8_1760_1780
 CSO lrseg ,A42097SU8_1530_1760
 CSO lrseg ,A42071SL3_2470_2420
 CSO lrseg ,A42071SL3_2420_2700
 CSO lrseg ,A42079SU1_1480_1500
 CSO lrseg ,A42079SU2_1290_1500
 CSO lrseg ,A42013SJ3_2040_1980
 CSO lrseg ,B42081SW3_1220_1320
 CSO lrseg ,B42081SW7_1340_1320
 CSO lrseg ,B42081SW4_1260_1300
 CSO lrseg ,B42081SW7_1320_1300
 CSO lrseg ,A42069SU3_0810_0970
 CSO lrseg ,A42115SU3_0810_0970
 CSO lrseg ,A42127SU3_0810_0970
 CSO lrseg ,B42043SL4_2240_2310
 CSO lrseg ,B42043SL9_2380_2310
 CSO lrseg ,B42043SL9_2270_2380
 CSO lrseg ,A42043SL9_2270_2380
 CSO lrseg ,B42043SL9_2050_2270
 CSO lrseg ,A42075SL4_2240_2310
 CSO lrseg ,B42043SL4_2140_2240
 CSO lrseg ,A42075SL0_2180_2220
 CSO lrseg ,A42023SW2_1240_1270
 CSO lrseg ,A42023SW1_1170_1270
 CSO lrseg ,A42021SW3_1870_1800
 CSO lrseg ,A42105SW2_0880_0930
 CSO lrseg ,A42105SW2_1050_0930
 CSO lrseg ,A42105SW3_0930_1110
 CSO lrseg ,A42009SJ4_2740_2660
 CSO lrseg ,C42009SJ4_2740_2660
 CSO lrseg ,A42087SJ2_1900_1930
 CSO lrseg ,A42033SW3_1920_1750
 CSO lrseg ,A51009JL6_7440_7430
 CSO lrseg ,A51680JL6_7440_7430
 CSO lrseg ,A51580JU4_7000_7300
 CSO lrseg ,A51005JU3_6950_7330
 CSO lrseg ,A51580JU4_7330_7000
 CSO lrseg ,A51580JU3_6950_7330
 CSO lrseg ,A51005JU4_7330_7000
 CSO lrseg ,A51087JB0_7071_0000
 CSO lrseg ,A51760JB0_7071_0000
 CSO lrseg ,A51087JB3_6820_7053
 CSO lrseg ,A51760JB3_6820_7053
 CSO lrseg ,A51760JL7_7070_0001
 CSO lrseg ,A51510PL7_4963_0000
 CSO lrseg ,A51510PL7_4980_0000
 CSO lrseg ,A51510PL0_5090_0000
 CSO lrseg ,B54031PU4_4310_4210
 CSO lrseg ,B54031PU2_5190_4310
 CSO lrseg ,B54023PU4_5050_4310
 CSO lrseg ,A54003PU2_3900_3750
 CSO lrseg ,A54003PU2_4220_3900
