TABLE->,QUAL-PROPS#5,QUAL-PROPS#5,QUAL-PROPS#5,QUAL-PROPS#5,QUAL-PROPS#5,QUAL-PROPS#5,QUAL-PROPS#5,QUAL-PROPS#5,QUAL-PROPS#5,QUAL-INPUT#5,QUAL-INPUT#5,QUAL-INPUT#5,QUAL-INPUT#5,QUAL-INPUT#5,QUAL-INPUT#5,QUAL-INPUT#5,QUAL-INPUT#5
VARS->,QSD,VPFW,VPFS,QSO,VQO,QIFW,VIQC,QAGW,VAQC,SQO,POTFW,POTFS,ACQOP,SQOLIM,WSQOP,IOQC,AOQC
A10001,1,0,0,1,0,1,0,1,0,12.64744,1.153099,0,1.264742,12.64744,0.500000,0.001153,0.459735
A10003,1,0,0,1,0,1,0,1,0,8.142057,0.742332,0,0.814205,8.142057,0.500000,0.000742,0.465223
A10005,1,0,0,1,0,1,0,1,0,12.37668,1.128414,0,1.237667,12.37668,0.500000,0.001128,0.321454
A11001,1,0,0,1,0,1,0,1,0,8.314807,0.758082,0,0.831480,8.314807,0.500000,0.000758,0.697276
A24001,1,0,0,1,0,1,0,1,0,6.361100,0.579958,0,0.636109,6.361100,0.500000,0.000580,0.942140
A24003,1,0,0,1,0,1,0,1,0,7.155689,0.652402,0,0.715568,7.155689,0.500000,0.000652,0.529319
A24005,1,0,0,1,0,1,0,1,0,9.215093,0.840163,0,0.921508,9.215093,0.500000,0.000840,0.408951
A24009,1,0,0,1,0,1,0,1,0,8.789838,0.801392,0,0.878983,8.789838,0.500000,0.000801,0.488145
A24011,1,0,0,1,0,1,0,1,0,8.699740,0.793177,0,0.869973,8.699740,0.500000,0.000793,0.482856
A24013,1,0,0,1,0,1,0,1,0,7.610097,0.693832,0,0.761009,7.610097,0.500000,0.000694,0.567240
A24015,1,0,0,1,0,1,0,1,0,8.386625,0.764630,0,0.838661,8.386625,0.500000,0.000765,0.517785
A24017,1,0,0,1,0,1,0,1,0,9.105653,0.830185,0,0.910564,9.105653,0.500000,0.000830,0.695498
A24019,1,0,0,1,0,1,0,1,0,7.313111,0.666755,0,0.731310,7.313111,0.500000,0.000667,0.545556
A24021,1,0,0,1,0,1,0,1,0,7.282189,0.663936,0,0.728218,7.282189,0.500000,0.000664,0.601065
A24023,1,0,0,1,0,1,0,1,0,6.084316,0.554722,0,0.608431,6.084316,0.500000,0.000555,0.437921
A24025,1,0,0,1,0,1,0,1,0,9.144571,0.833734,0,0.914456,9.144571,0.500000,0.000834,0.394604
A24027,1,0,0,1,0,1,0,1,0,6.653362,0.606604,0,0.665335,6.653362,0.500000,0.000607,0.502455
