TABLE->,QUAL-PROPS#3,QUAL-PROPS#3,QUAL-PROPS#3,QUAL-PROPS#3,QUAL-PROPS#3,QUAL-PROPS#3,QUAL-PROPS#3,QUAL-PROPS#3,QUAL-PROPS#3,QUAL-INPUT#3,QUAL-INPUT#3,QUAL-INPUT#3,QUAL-INPUT#3,QUAL-INPUT#3,QUAL-INPUT#3,QUAL-INPUT#3,QUAL-INPUT#3
VARS->,QSD,VPFW,VPFS,QSO,VQO,QIFW,VIQC,QAGW,VAQC,SQO,POTFW,POTFS,ACQOP,SQOLIM,WSQOP,IOQC,AOQC
A10001,1,0,0,1,0,1,0,1,0,0.076498,0.430622,0,0.007650,0.076498,0.500000,0.000431,0.141435
A10003,1,0,0,1,0,1,0,1,0,0.025058,0.141059,0,0.002506,0.025058,0.500000,0.000141,0.143265
A10005,1,0,0,1,0,1,0,1,0,0.159221,0.896289,0,0.015923,0.159221,0.500000,0.000896,0.098682
A11001,1,0,0,1,0,1,0,1,0,0.114906,0.646830,0,0.011491,0.114906,0.500000,0.000647,0.214583
A24001,1,0,0,1,0,1,0,1,0,0.052031,0.292896,0,0.005203,0.052031,0.500000,0.000293,0.289843
A24003,1,0,0,1,0,1,0,1,0,0.036081,0.203106,0,0.003608,0.036081,0.500000,0.000203,0.162686
A24005,1,0,0,1,0,1,0,1,0,0.017106,0.096291,0,0.001711,0.017106,0.500000,0.000096,0.125589
A24009,1,0,0,1,0,1,0,1,0,0.018195,0.102422,0,0.001820,0.018195,0.500000,0.000102,0.151430
A24011,1,0,0,1,0,1,0,1,0,0.113951,0.641456,0,0.011395,0.113951,0.500000,0.000641,0.148767
A24013,1,0,0,1,0,1,0,1,0,0.023574,0.132702,0,0.002357,0.023574,0.500000,0.000133,0.174908
A24015,1,0,0,1,0,1,0,1,0,0.036690,0.206533,0,0.003669,0.036690,0.500000,0.000207,0.159292
A24017,1,0,0,1,0,1,0,1,0,0.046821,0.263565,0,0.004682,0.046821,0.500000,0.000264,0.213744
A24019,1,0,0,1,0,1,0,1,0,0.084692,0.476751,0,0.008469,0.084692,0.500000,0.000477,0.169267
A24021,1,0,0,1,0,1,0,1,0,0.014832,0.083492,0,0.001483,0.014832,0.500000,0.000083,0.184806
A24023,1,0,0,1,0,1,0,1,0,0.029863,0.168104,0,0.002986,0.029863,0.500000,0.000168,0.134751
A24025,1,0,0,1,0,1,0,1,0,0.044993,0.253277,0,0.004499,0.044993,0.500000,0.000253,0.121317
A24027,1,0,0,1,0,1,0,1,0,0.007448,0.041926,0,0.000745,0.007448,0.500000,0.000042,0.154477
A24029,1,0,0,1,0,1,0,1,0,0.017717,0.099735,0,0.001772,0.017717,0.500000,0.000100,0.137439
A24031,1,0,0,1,0,1,0,1,0,0.017681,0.099530,0,0.001768,0.017681,0.500000,0.000100,0.160566
A24033,1,0,0,1,0,1,0,1,0,0.007844,0.044155,0,0.000784,0.007844,0.500000,0.000044,0.198977
A24035,1,0,0,1,0,1,0,1,0,0.087137,0.490510,0,0.008714,0.087137,0.500000,0.000491,0.125456
A24037,1,0,0,1,0,1,0,1,0,0.051001,0.287096,0,0.005100,0.051001,0.500000,0.000287,0.225885
A24039,1,0,0,1,0,1,0,1,0,0.104382,0.587588,0,0.010439,0.104382,0.500000,0.000588,0.180041
A24041,1,0,0,1,0,1,0,1,0,0.121903,0.686217,0,0.012191,0.121903,0.500000,0.000686,0.143593
A24043,1,0,0,1,0,1,0,1,0,0.017614,0.099155,0,0.001761,0.017614,0.500000,0.000099,0.092142
A24045,1,0,0,1,0,1,0,1,0,0.071820,0.404289,0,0.007182,0.071820,0.500000,0.000404,0.178940
A24047,1,0,0,1,0,1,0,1,0,0.054851,0.308767,0,0.005485,0.054851,0.500000,0.000309,0.176661
A24510,1,0,0,1,0,1,0,1,0,0.054614,0.307434,0,0.005462,0.054614,0.500000,0.000307,0.135105
A36003,1,0,0,1,0,1,0,1,0,0.020028,0.112742,0,0.002003,0.020028,0.500000,0.000113,0.288822
A36007,1,0,0,1,0,1,0,1,0,0.065635,0.369474,0,0.006564,0.065635,0.500000,0.000369,0.153352
A36011,1,0,0,1,0,1,0,1,0,0.245,22.75,0,0.245,2.45,1.64,0.002184,0.002184
A36015,1,0,0,1,0,1,0,1,0,0.030676,0.172682,0,0.003068,0.030676,0.500000,0.000173,0.275438
A36017,1,0,0,1,0,1,0,1,0,0.041775,0.235158,0,0.004178,0.041775,0.500000,0.000235,0.126483
A36023,1,0,0,1,0,1,0,1,0,0.069989,0.393980,0,0.006999,0.069989,0.500000,0.000394,0.111039
A36025,1,0,0,1,0,1,0,1,0,0.042298,0.238102,0,0.004230,0.042298,0.500000,0.000238,0.138824
A36043,1,0,0,1,0,1,0,1,0,0.049323,0.277651,0,0.004932,0.049323,0.500000,0.000278,0.123762
A36051,1,0,0,1,0,1,0,1,0,0.035363,0.199066,0,0.003536,0.035363,0.500000,0.000199,0.189767
A36053,1,0,0,1,0,1,0,1,0,0.080514,0.453233,0,0.008052,0.080514,0.500000,0.000453,0.107400
A36065,1,0,0,1,0,1,0,1,0,0.065695,0.369811,0,0.006570,0.065695,0.500000,0.000370,0.111415
A36067,1,0,0,1,0,1,0,1,0,0.105141,0.591861,0,0.010514,0.105141,0.500000,0.000592,0.103933
A36069,1,0,0,1,0,1,0,1,0,0.021799,0.122711,0,0.002180,0.021799,0.500000,0.000123,0.193573
A36077,1,0,0,1,0,1,0,1,0,0.009996,0.056270,0,0.001000,0.009996,0.500000,0.000056,0.128248
A36095,1,0,0,1,0,1,0,1,0,0.050005,0.281486,0,0.005001,0.050005,0.500000,0.000281,0.125016
A36097,1,0,0,1,0,1,0,1,0,0.041724,0.234874,0,0.004173,0.041724,0.500000,0.000235,0.205422
A36101,1,0,0,1,0,1,0,1,0,0.054216,0.305192,0,0.005422,0.054216,0.500000,0.000305,0.221462
A36107,1,0,0,1,0,1,0,1,0,0.031567,0.177696,0,0.003157,0.031567,0.500000,0.000178,0.193534
A36109,1,0,0,1,0,1,0,1,0,0.070790,0.398492,0,0.007079,0.070790,0.500000,0.000398,0.197604
A36123,1,0,0,1,0,1,0,1,0,0.041564,0.233975,0,0.004157,0.041564,0.500000,0.000234,0.194538
