TABLE->,QUAL-PROPS#5,QUAL-PROPS#5,QUAL-PROPS#5,QUAL-PROPS#5,QUAL-PROPS#5,QUAL-PROPS#5,QUAL-PROPS#5,QUAL-PROPS#5,QUAL-PROPS#5,QUAL-INPUT#5,QUAL-INPUT#5,QUAL-INPUT#5,QUAL-INPUT#5,QUAL-INPUT#5,QUAL-INPUT#5,QUAL-INPUT#5,QUAL-INPUT#5
VARS->,QSD,VPFW,VPFS,QSO,VQO,QIFW,VIQC,QAGW,VAQC,SQO,POTFW,POTFS,ACQOP,SQOLIM,WSQOP,IOQC,AOQC
A10001,1,0,0,1,0,1,0,1,0,0.004257,0.047069,0,0.000426,0.004257,0.500000,0.000047,0.948E-06
A10003,1,0,0,1,0,1,0,1,0,0.002033,0.022481,0,0.000203,0.002033,0.500000,0.000022,0.672E-06
A10005,1,0,0,1,0,1,0,1,0,0.003691,0.040812,0,0.000369,0.003691,0.500000,0.000041,0.639E-06
A11001,1,0,0,1,0,1,0,1,0,0.003959,0.043775,0,0.000396,0.003959,0.500000,0.000044,0.143E-05
A24001,1,0,0,1,0,1,0,1,0,0.004088,0.045203,0,0.000409,0.004088,0.500000,0.000045,0.172E-05
A24003,1,0,0,1,0,1,0,1,0,0.002164,0.023932,0,0.000217,0.002164,0.500000,0.000024,0.773E-06
A24005,1,0,0,1,0,1,0,1,0,0.004155,0.045945,0,0.000416,0.004155,0.500000,0.000046,0.771E-06
A24009,1,0,0,1,0,1,0,1,0,0.003369,0.037249,0,0.000337,0.003369,0.500000,0.000037,0.928E-06
A24011,1,0,0,1,0,1,0,1,0,0.001877,0.020756,0,0.000188,0.001877,0.500000,0.000020,0.739E-06
A24013,1,0,0,1,0,1,0,1,0,0.003275,0.036209,0,0.000328,0.003275,0.500000,0.000036,0.100E-05
A24015,1,0,0,1,0,1,0,1,0,0.003701,0.040912,0,0.000370,0.003701,0.500000,0.000041,0.973E-06
A24017,1,0,0,1,0,1,0,1,0,0.002131,0.023561,0,0.000213,0.002131,0.500000,0.000024,0.130E-05
A24019,1,0,0,1,0,1,0,1,0,0.001612,0.017823,0,0.000161,0.001612,0.500000,0.000018,0.892E-06
A24021,1,0,0,1,0,1,0,1,0,0.003446,0.038101,0,0.000344,0.003446,0.500000,0.000038,0.104E-05
A24023,1,0,0,1,0,1,0,1,0,0.001668,0.018444,0,0.000167,0.001668,0.500000,0.000018,0.698E-06
A24025,1,0,0,1,0,1,0,1,0,0.003041,0.033628,0,0.000304,0.003041,0.500000,0.000033,0.668E-06
A24027,1,0,0,1,0,1,0,1,0,0.003552,0.039282,0,0.000355,0.003552,0.500000,0.000039,0.891E-06
A24029,1,0,0,1,0,1,0,1,0,0.002256,0.024943,0,0.000226,0.002256,0.500000,0.000025,0.664E-06
A24031,1,0,0,1,0,1,0,1,0,0.004141,0.045787,0,0.000414,0.004141,0.500000,0.000046,0.100E-05
A24033,1,0,0,1,0,1,0,1,0,0.003824,0.042280,0,0.000382,0.003824,0.500000,0.000042,0.120E-05
A24035,1,0,0,1,0,1,0,1,0,0.003217,0.035566,0,0.000322,0.003217,0.500000,0.000036,0.720E-06
A24037,1,0,0,1,0,1,0,1,0,0.003064,0.033879,0,0.000306,0.003064,0.500000,0.000034,0.125E-05
A24039,1,0,0,1,0,1,0,1,0,0.001538,0.017009,0,0.000154,0.001538,0.500000,0.000017,0.912E-06
A24041,1,0,0,1,0,1,0,1,0,0.001938,0.021431,0,0.000194,0.001938,0.500000,0.000021,0.721E-06
A24043,1,0,0,1,0,1,0,1,0,0.009899,0.109449,0,0.000990,0.009899,0.500000,0.000110,0.760E-06
A24045,1,0,0,1,0,1,0,1,0,0.002211,0.024446,0,0.000221,0.002211,0.500000,0.000025,0.116E-05
A24047,1,0,0,1,0,1,0,1,0,0.002210,0.024439,0,0.000221,0.002210,0.500000,0.000024,0.111E-05
A24510,1,0,0,1,0,1,0,1,0,0.002607,0.028827,0,0.000261,0.002607,0.500000,0.000029,0.679E-06
A36003,1,0,0,1,0,1,0,1,0,0.003140,0.034715,0,0.000314,0.003140,0.500000,0.000035,0.142E-05
A36007,1,0,0,1,0,1,0,1,0,0.002351,0.025996,0,0.000235,0.002351,0.500000,0.000026,0.830E-06
A36011,1,0,0,1,0,1,0,1,0,0.07,6.5,0,0.07,0.7,1.64,0.000624,0.000624
