TABLE->,QUAL-PROPS#1,QUAL-PROPS#1,QUAL-PROPS#1,QUAL-PROPS#1,QUAL-PROPS#1,QUAL-PROPS#1,QUAL-PROPS#1,QUAL-PROPS#1,QUAL-PROPS#1,QUAL-INPUT#1,QUAL-INPUT#1,QUAL-INPUT#1,QUAL-INPUT#1,QUAL-INPUT#1,QUAL-INPUT#1,QUAL-INPUT#1,QUAL-INPUT#1
VARS->,QSD,VPFW,VPFS,QSO,VQO,QIFW,VIQC,QAGW,VAQC,SQO,POTFW,POTFS,ACQOP,SQOLIM,WSQOP,IOQC,AOQC
A10001,1,0,0,1,0,1,0,1,0,0.000877,0.010669,0,0.000088,0.000877,0.500000,0.000011,0.000018
A10003,1,0,0,1,0,1,0,1,0,0.000419,0.005092,0,0.000041,0.000419,0.500000,0.509E-05,0.000013
A10005,1,0,0,1,0,1,0,1,0,0.000768,0.009343,0,0.000077,0.000768,0.500000,0.934E-05,0.000012
A11001,1,0,0,1,0,1,0,1,0,0.000851,0.010357,0,0.000085,0.000851,0.500000,0.993E-05,0.000028
A24001,1,0,0,1,0,1,0,1,0,0.000821,0.009982,0,0.000082,0.000821,0.500000,0.000010,0.000033
A24003,1,0,0,1,0,1,0,1,0,0.000451,0.005479,0,0.000045,0.000451,0.500000,0.548E-05,0.000015
A24005,1,0,0,1,0,1,0,1,0,0.000843,0.010256,0,0.000085,0.000843,0.500000,0.000010,0.000015
A24009,1,0,0,1,0,1,0,1,0,0.000697,0.008484,0,0.000070,0.000697,0.500000,0.849E-05,0.000018
A24011,1,0,0,1,0,1,0,1,0,0.000383,0.004670,0,0.000038,0.000383,0.500000,0.467E-05,0.000014
A24013,1,0,0,1,0,1,0,1,0,0.000679,0.008257,0,0.000068,0.000679,0.500000,0.826E-05,0.000019
A24015,1,0,0,1,0,1,0,1,0,0.000761,0.009264,0,0.000076,0.000761,0.500000,0.926E-05,0.000019
A24017,1,0,0,1,0,1,0,1,0,0.000447,0.005430,0,0.000044,0.000447,0.500000,0.543E-05,0.000025
A24019,1,0,0,1,0,1,0,1,0,0.000328,0.003991,0,0.000033,0.000328,0.500000,0.399E-05,0.000017
A24021,1,0,0,1,0,1,0,1,0,0.000707,0.008603,0,0.000071,0.000707,0.500000,0.860E-05,0.000020
A24023,1,0,0,1,0,1,0,1,0,0.000343,0.004171,0,0.000034,0.000343,0.500000,0.417E-05,0.000014
A24025,1,0,0,1,0,1,0,1,0,0.000627,0.007620,0,0.000063,0.000627,0.500000,0.762E-05,0.000013
A24027,1,0,0,1,0,1,0,1,0,0.000727,0.008849,0,0.000073,0.000727,0.500000,0.885E-05,0.000017
A24029,1,0,0,1,0,1,0,1,0,0.000461,0.005605,0,0.000046,0.000461,0.500000,0.560E-05,0.000013
A24031,1,0,0,1,0,1,0,1,0,0.000840,0.010225,0,0.000084,0.000840,0.500000,0.000010,0.000019
A24033,1,0,0,1,0,1,0,1,0,0.000795,0.009672,0,0.000080,0.000795,0.500000,0.963E-05,0.000023
A24035,1,0,0,1,0,1,0,1,0,0.000671,0.008167,0,0.000068,0.000671,0.500000,0.817E-05,0.000014
A24037,1,0,0,1,0,1,0,1,0,0.000629,0.007657,0,0.000063,0.000629,0.500000,0.766E-05,0.000024
A24039,1,0,0,1,0,1,0,1,0,0.000320,0.003890,0,0.000032,0.000320,0.500000,0.389E-05,0.000018
