TABLE->,QUAL-PROPS#5,QUAL-PROPS#5,QUAL-PROPS#5,QUAL-PROPS#5,QUAL-INPUT#5,QUAL-INPUT#5,QUAL-INPUT#5,QUAL-INPUT#5,QUAL-INPUT#5
A42075,1,0,1,0,0.044344,0.170823,0.004435,0.044344,0.500000
A42079,1,0,1,0,0.045913,0.171488,0.004592,0.045913,0.500000
A42081,1,0,1,0,0.042629,0.168295,0.004263,0.042629,0.500000
A42083,1,0,1,0,0.054993,0.178399,0.005499,0.054993,0.500000
A42087,1,0,1,0,0.041978,0.167469,0.004198,0.041978,0.500000
A42093,1,0,1,0,0.041790,0.167804,0.004179,0.041790,0.500000
A42097,1,0,1,0,0.043341,0.169979,0.004334,0.043341,0.500000
A42099,1,0,1,0,0.042056,0.168334,0.004206,0.042056,0.500000
A42105,1,0,1,0,0.045611,0.171882,0.004561,0.045611,0.500000
A42107,1,0,1,0,0.049893,0.175509,0.004989,0.049893,0.500000
A42109,1,0,1,0,0.042948,0.169442,0.004295,0.042948,0.500000
A42111,1,0,1,0,0.044603,0.171641,0.004460,0.044603,0.500000
A42113,1,0,1,0,0.046701,0.172383,0.004670,0.046701,0.500000
A42115,1,0,1,0,0.046928,0.172355,0.004692,0.046928,0.500000
A42117,1,0,1,0,0.035589,0.161657,0.003559,0.035589,0.500000
A42119,1,0,1,0,0.046964,0.172698,0.004697,0.046964,0.500000
A42127,1,0,1,0,0.055104,0.178767,0.005510,0.055104,0.500000
A42131,1,0,1,0,0.037998,0.163193,0.003800,0.037998,0.500000
A42133,1,0,1,0,0.042036,0.169488,0.004203,0.042036,0.500000
A47091,1,0,1,0,0.043675,0.167696,0.004368,0.043675,0.500000
A47163,1,0,1,0,0.035898,0.158142,0.003590,0.035898,0.500000
A51001,1,0,1,0,0.047763,0.174743,0.004777,0.047763,0.500000
A51003,1,0,1,0,0.047118,0.176476,0.004712,0.047118,0.500000
A51005,1,0,1,0,0.036264,0.162386,0.003626,0.036264,0.500000
A51007,1,0,1,0,0.044526,0.172865,0.004453,0.044526,0.500000
A51009,1,0,1,0,0.043084,0.170976,0.004309,0.043084,0.500000
A51011,1,0,1,0,0.044369,0.173193,0.004437,0.044369,0.500000
A51013,1,0,1,0,0.043966,0.170936,0.004396,0.043966,0.500000
A51015,1,0,1,0,0.039317,0.167361,0.003932,0.039317,0.500000
A51017,1,0,1,0,0.039964,0.166360,0.003997,0.039964,0.500000
A51019,1,0,1,0,0.044424,0.172707,0.004442,0.044424,0.500000
A51021,1,0,1,0,0.034807,0.157632,0.003481,0.034807,0.500000
A51023,1,0,1,0,0.038696,0.165812,0.003870,0.038696,0.500000
A51025,1,0,1,0,0.043160,0.169455,0.004316,0.043160,0.500000
A51027,1,0,1,0,0.038489,0.161430,0.003849,0.038489,0.500000
A51029,1,0,1,0,0.042013,0.170414,0.004202,0.042013,0.500000
A51031,1,0,1,0,0.042812,0.171582,0.004281,0.042812,0.500000
A51033,1,0,1,0,0.040857,0.167858,0.004086,0.040857,0.500000
A51035,1,0,1,0,0.041799,0.167856,0.004180,0.041799,0.500000
A51036,1,0,1,0,0.045136,0.173258,0.004513,0.045136,0.500000
A51037,1,0,1,0,0.040318,0.167171,0.004032,0.040318,0.500000
A51041,1,0,1,0,0.041376,0.169177,0.004137,0.041376,0.500000
A51043,1,0,1,0,0.037021,0.164623,0.003702,0.037021,0.500000
A51045,1,0,1,0,0.035868,0.161202,0.003587,0.035868,0.500000
A51047,1,0,1,0,0.041959,0.169599,0.004196,0.041959,0.500000
A51049,1,0,1,0,0.041825,0.169922,0.004183,0.041825,0.500000
A51051,1,0,1,0,0.039714,0.161509,0.003972,0.039714,0.500000
A51053,1,0,1,0,0.047279,0.175394,0.004728,0.047279,0.500000
A51057,1,0,1,0,0.042248,0.169786,0.004225,0.042248,0.500000
A51059,1,0,1,0,0.040732,0.168090,0.004074,0.040732,0.500000
A51061,1,0,1,0,0.040008,0.167333,0.004001,0.040008,0.500000
A51063,1,0,1,0,0.040309,0.166557,0.004031,0.040309,0.500000
A51065,1,0,1,0,0.042391,0.170724,0.004239,0.042391,0.500000
A51067,1,0,1,0,0.040803,0.168658,0.004081,0.040803,0.500000
A51069,1,0,1,0,0.035541,0.162147,0.003554,0.035541,0.500000
A51071,1,0,1,0,0.037233,0.162620,0.003723,0.037233,0.500000
A51073,1,0,1,0,0.050356,0.177283,0.005036,0.050356,0.500000
A51075,1,0,1,0,0.041586,0.169820,0.004159,0.041586,0.500000
A51077,1,0,1,0,0.041192,0.167576,0.004119,0.041192,0.500000
A51079,1,0,1,0,0.048365,0.177370,0.004837,0.048365,0.500000
A51081,1,0,1,0,0.043557,0.169864,0.004355,0.043557,0.500000
A51083,1,0,1,0,0.041999,0.169227,0.004200,0.041999,0.500000
A51085,1,0,1,0,0.040883,0.168402,0.004088,0.040883,0.500000
A51087,1,0,1,0,0.041795,0.169519,0.004179,0.041795,0.500000
A51089,1,0,1,0,0.044670,0.171616,0.004467,0.044670,0.500000
A51091,1,0,1,0,0.043794,0.170916,0.004380,0.043794,0.500000
A51093,1,0,1,0,0.050453,0.177780,0.005045,0.050453,0.500000
A51095,1,0,1,0,0.049107,0.176015,0.004911,0.049107,0.500000
A51097,1,0,1,0,0.042619,0.170525,0.004262,0.042619,0.500000
A51099,1,0,1,0,0.044228,0.171242,0.004423,0.044228,0.500000
A51101,1,0,1,0,0.041787,0.169631,0.004179,0.041787,0.500000
A51103,1,0,1,0,0.046609,0.173782,0.004661,0.046609,0.500000
A51105,1,0,1,0,0.046147,0.168537,0.004615,0.046147,0.500000
A51107,1,0,1,0,0.039204,0.166336,0.003921,0.039204,0.500000
A51109,1,0,1,0,0.041989,0.169679,0.004199,0.041989,0.500000
A51111,1,0,1,0,0.041129,0.167886,0.004113,0.041129,0.500000
A51113,1,0,1,0,0.044738,0.173378,0.004474,0.044738,0.500000
A51115,1,0,1,0,0.049541,0.176729,0.004954,0.049541,0.500000
A51117,1,0,1,0,0.042160,0.169225,0.004216,0.042160,0.500000
A51119,1,0,1,0,0.047285,0.174360,0.004729,0.047285,0.500000
A51121,1,0,1,0,0.037188,0.163966,0.003719,0.037188,0.500000
A51125,1,0,1,0,0.045001,0.172557,0.004500,0.045001,0.500000
A51127,1,0,1,0,0.043753,0.171739,0.004375,0.043753,0.500000
A51131,1,0,1,0,0.048231,0.175579,0.004823,0.048231,0.500000
A51133,1,0,1,0,0.045489,0.172350,0.004549,0.045489,0.500000
A51135,1,0,1,0,0.044979,0.173307,0.004498,0.044979,0.500000
A51137,1,0,1,0,0.043715,0.172064,0.004371,0.043715,0.500000
A51139,1,0,1,0,0.036220,0.163315,0.003622,0.036220,0.500000
A51141,1,0,1,0,0.047364,0.173872,0.004736,0.047364,0.500000
A51143,1,0,1,0,0.041471,0.169620,0.004147,0.041471,0.500000
A51145,1,0,1,0,0.043373,0.171761,0.004337,0.043373,0.500000
A51147,1,0,1,0,0.042490,0.171429,0.004249,0.042490,0.500000
A51149,1,0,1,0,0.046939,0.175285,0.004694,0.046939,0.500000
A51153,1,0,1,0,0.039837,0.166623,0.003984,0.039837,0.500000
A51155,1,0,1,0,0.033316,0.157579,0.003331,0.033316,0.500000
A51157,1,0,1,0,0.042164,0.169355,0.004216,0.042164,0.500000
A51159,1,0,1,0,0.042904,0.170547,0.004290,0.042904,0.500000
A51161,1,0,1,0,0.038157,0.165108,0.003816,0.038157,0.500000
A51163,1,0,1,0,0.041465,0.169997,0.004146,0.041465,0.500000
A51165,1,0,1,0,0.035271,0.162346,0.003527,0.035271,0.500000
A51167,1,0,1,0,0.037833,0.159837,0.003783,0.037833,0.500000
A51169,1,0,1,0,0.038964,0.162918,0.003896,0.038964,0.500000
A51171,1,0,1,0,0.035116,0.161902,0.003512,0.035116,0.500000
A51173,1,0,1,0,0.038427,0.162252,0.003843,0.038427,0.500000
A51175,1,0,1,0,0.043244,0.168796,0.004325,0.043244,0.500000
A51177,1,0,1,0,0.042059,0.169274,0.004206,0.042059,0.500000
A51179,1,0,1,0,0.041573,0.168394,0.004158,0.041573,0.500000
A51181,1,0,1,0,0.050005,0.177476,0.005000,0.050005,0.500000
A51183,1,0,1,0,0.043209,0.169582,0.004321,0.043209,0.500000
A51185,1,0,1,0,0.037148,0.159450,0.003714,0.037148,0.500000
A51187,1,0,1,0,0.035820,0.162457,0.003582,0.035820,0.500000
A51191,1,0,1,0,0.037431,0.160090,0.003743,0.037431,0.500000
A51193,1,0,1,0,0.042870,0.170218,0.004287,0.042870,0.500000
A51195,1,0,1,0,0.040900,0.162424,0.004090,0.040900,0.500000
A51197,1,0,1,0,0.034961,0.159531,0.003496,0.034961,0.500000
A51199,1,0,1,0,0.049588,0.176575,0.004959,0.049588,0.500000
A51510,1,0,1,0,0.040894,0.168301,0.004090,0.040894,0.500000
A51515,1,0,1,0,0.041268,0.169895,0.004127,0.041268,0.500000
A51520,1,0,1,0,0.038941,0.161782,0.003894,0.038941,0.500000
A51530,1,0,1,0,0.043324,0.172382,0.004332,0.043324,0.500000
A51540,1,0,1,0,0.048977,0.178324,0.004898,0.048977,0.500000
A51550,1,0,1,0,0.049457,0.175488,0.004946,0.049457,0.500000
A51570,1,0,1,0,0.045432,0.173304,0.004543,0.045432,0.500000
A51580,1,0,1,0,0.036512,0.162832,0.003652,0.036512,0.500000
A51590,1,0,1,0,0.043812,0.172472,0.004382,0.043812,0.500000
A51595,1,0,1,0,0.045734,0.171943,0.004574,0.045734,0.500000
A51600,1,0,1,0,0.044345,0.171265,0.004435,0.044345,0.500000
A51610,1,0,1,0,0.043309,0.170751,0.004331,0.043309,0.500000
A51620,1,0,1,0,0.049112,0.174824,0.004911,0.049112,0.500000
A51630,1,0,1,0,0.042045,0.169131,0.004205,0.042045,0.500000
A51640,1,0,1,0,0.042083,0.168455,0.004208,0.042083,0.500000
A51650,1,0,1,0,0.049480,0.176471,0.004948,0.049480,0.500000
A51660,1,0,1,0,0.035998,0.163394,0.003600,0.035998,0.500000
A51670,1,0,1,0,0.045358,0.173265,0.004536,0.045358,0.500000
A51678,1,0,1,0,0.042307,0.171449,0.004231,0.042307,0.500000
A51680,1,0,1,0,0.043612,0.172324,0.004362,0.043612,0.500000
A51683,1,0,1,0,0.043003,0.170240,0.004300,0.043003,0.500000
A51685,1,0,1,0,0.043369,0.170628,0.004337,0.043369,0.500000
A51690,1,0,1,0,0.046891,0.174165,0.004689,0.046891,0.500000
A51700,1,0,1,0,0.049128,0.175719,0.004913,0.049128,0.500000
A51710,1,0,1,0,0.050005,0.176868,0.005000,0.050005,0.500000
A51720,1,0,1,0,0.044860,0.166717,0.004486,0.044860,0.500000
A51730,1,0,1,0,0.046074,0.174552,0.004607,0.046074,0.500000
A51735,1,0,1,0,0.049253,0.176491,0.004925,0.049253,0.500000
A51740,1,0,1,0,0.050277,0.177232,0.005028,0.050277,0.500000
A51750,1,0,1,0,0.036063,0.161076,0.003606,0.036063,0.500000
A51760,1,0,1,0,0.042046,0.169738,0.004204,0.042046,0.500000
A51770,1,0,1,0,0.038350,0.166125,0.003835,0.038350,0.500000
A51775,1,0,1,0,0.035795,0.161910,0.003580,0.035795,0.500000
A51790,1,0,1,0,0.038437,0.166233,0.003843,0.038437,0.500000
A51800,1,0,1,0,0.049909,0.176734,0.004991,0.049909,0.500000
A51810,1,0,1,0,0.050411,0.177256,0.005041,0.050411,0.500000
A51820,1,0,1,0,0.049580,0.177715,0.004958,0.049580,0.500000
A51830,1,0,1,0,0.050385,0.176998,0.005038,0.050385,0.500000
A51840,1,0,1,0,0.037009,0.164534,0.003701,0.037009,0.500000
A54003,1,0,1,0,0.036226,0.162487,0.003623,0.036226,0.500000
A54023,1,0,1,0,0.050568,0.171952,0.005057,0.050568,0.500000
A54027,1,0,1,0,0.034244,0.159776,0.003424,0.034244,0.500000
A54031,1,0,1,0,0.035948,0.162232,0.003595,0.035948,0.500000
A54037,1,0,1,0,0.036158,0.162284,0.003616,0.036158,0.500000
A54057,1,0,1,0,0.041822,0.167564,0.004182,0.041822,0.500000
A54063,1,0,1,0,0.036578,0.161611,0.003658,0.036578,0.500000
A54065,1,0,1,0,0.037142,0.163477,0.003714,0.037142,0.500000
A54071,1,0,1,0,0.032851,0.158618,0.003285,0.032851,0.500000
A54077,1,0,1,0,0.060404,0.179482,0.006040,0.060404,0.500000
A54093,1,0,1,0,0.066401,0.183379,0.006640,0.066401,0.500000
B24001,1,0,1,0,0.042569,0.169441,0.004257,0.042569,0.500000
B24021,1,0,1,0,0.042937,0.169694,0.004294,0.042937,0.500000
B37005,1,0,1,0,0.046340,0.173089,0.004634,0.046340,0.500000
B37009,1,0,1,0,0.051979,0.178565,0.005198,0.051979,0.500000
B42001,1,0,1,0,0.048926,0.175786,0.004892,0.048926,0.500000
B42009,1,0,1,0,0.039021,0.165189,0.003902,0.039021,0.500000
B42015,1,0,1,0,0.043181,0.170730,0.004318,0.043181,0.500000
B42027,1,0,1,0,0.046657,0.171509,0.004666,0.046657,0.500000
B42035,1,0,1,0,0.043816,0.169629,0.004382,0.043816,0.500000
B42041,1,0,1,0,0.044878,0.172440,0.004488,0.044878,0.500000
B42043,1,0,1,0,0.042396,0.169125,0.004240,0.042396,0.500000
B42055,1,0,1,0,0.041065,0.167580,0.004107,0.041065,0.500000
B42079,1,0,1,0,0.049220,0.174227,0.004922,0.049220,0.500000
B42081,1,0,1,0,0.040440,0.165949,0.004044,0.040440,0.500000
B42119,1,0,1,0,0.041537,0.168332,0.004154,0.041537,0.500000
B42131,1,0,1,0,0.048623,0.174765,0.004862,0.048623,0.500000
B51003,1,0,1,0,0.050119,0.178430,0.005012,0.050119,0.500000
B51009,1,0,1,0,0.048255,0.175759,0.004825,0.048255,0.500000
B51015,1,0,1,0,0.045711,0.173377,0.004571,0.045711,0.500000
B51017,1,0,1,0,0.041320,0.168330,0.004132,0.041320,0.500000
B51019,1,0,1,0,0.041340,0.169606,0.004134,0.041340,0.500000
B51023,1,0,1,0,0.046733,0.175201,0.004673,0.046733,0.500000
B51035,1,0,1,0,0.044436,0.170130,0.004444,0.044436,0.500000
B51061,1,0,1,0,0.044110,0.171219,0.004411,0.044110,0.500000
B51067,1,0,1,0,0.040619,0.167602,0.004062,0.040619,0.500000
B51071,1,0,1,0,0.031568,0.155005,0.003157,0.031568,0.500000
B51077,1,0,1,0,0.043790,0.170426,0.004379,0.043790,0.500000
B51079,1,0,1,0,0.050158,0.177840,0.005016,0.050158,0.500000
B51091,1,0,1,0,0.042162,0.168865,0.004217,0.042162,0.500000
B51105,1,0,1,0,0.045303,0.167787,0.004530,0.045303,0.500000
B51113,1,0,1,0,0.046771,0.174238,0.004677,0.046771,0.500000
B51125,1,0,1,0,0.047245,0.173671,0.004725,0.047245,0.500000
B51139,1,0,1,0,0.040860,0.168043,0.004086,0.040860,0.500000
B51141,1,0,1,0,0.049941,0.174798,0.004994,0.049941,0.500000
B51157,1,0,1,0,0.043933,0.170580,0.004393,0.043933,0.500000
B51161,1,0,1,0,0.037457,0.163912,0.003745,0.037457,0.500000
B51163,1,0,1,0,0.043386,0.172005,0.004339,0.043386,0.500000
B51165,1,0,1,0,0.032406,0.158524,0.003241,0.032406,0.500000
B51167,1,0,1,0,0.040297,0.162711,0.004030,0.040297,0.500000
B51169,1,0,1,0,0.043557,0.166764,0.004356,0.043557,0.500000
B51171,1,0,1,0,0.037700,0.163997,0.003770,0.037700,0.500000
B51173,1,0,1,0,0.041436,0.166384,0.004144,0.041436,0.500000
B51185,1,0,1,0,0.039058,0.161977,0.003906,0.039058,0.500000
B51187,1,0,1,0,0.040513,0.167367,0.004051,0.040513,0.500000
B51191,1,0,1,0,0.043097,0.167113,0.004310,0.043097,0.500000
B51197,1,0,1,0,0.038188,0.164737,0.003819,0.038188,0.500000
B54023,1,0,1,0,0.033461,0.157468,0.003346,0.033461,0.500000
B54031,1,0,1,0,0.032248,0.156824,0.003225,0.032248,0.500000
B54057,1,0,1,0,0.034370,0.160238,0.003437,0.034370,0.500000
B54071,1,0,1,0,0.037483,0.163099,0.003748,0.037483,0.500000
C42009,1,0,1,0,0.038285,0.164999,0.003829,0.038285,0.500000
C51015,1,0,1,0,0.040471,0.168197,0.004047,0.040471,0.500000
C51071,1,0,1,0,0.032331,0.155692,0.003233,0.032331,0.500000
C51165,1,0,1,0,0.044254,0.172808,0.004426,0.044254,0.500000
B51195,1,0,1,0,0.043662,0.164908,0.004366,0.043662,0.500000
end,,,,,,,,,
