TABLE->,QUAL-PROPS#1,QUAL-PROPS#1,QUAL-PROPS#1,QUAL-PROPS#1,QUAL-PROPS#1,QUAL-PROPS#1,QUAL-PROPS#1,QUAL-PROPS#1,QUAL-PROPS#1,QUAL-INPUT#1,QUAL-INPUT#1,QUAL-INPUT#1,QUAL-INPUT#1,QUAL-INPUT#1,QUAL-INPUT#1,QUAL-INPUT#1,QUAL-INPUT#1
VARS->,QSD,VPFW,VPFS,QSO,VQO,QIFW,VIQC,QAGW,VAQC,SQO,POTFW,POTFS,ACQOP,SQOLIM,WSQOP,IOQC,AOQC
A10001,1,0,0,1,0,1,0,1,0,0.041304,0.523495,0,0.004136,0.041304,0.500000,0.000523,0.005030
A10003,1,0,0,1,0,1,0,1,0,0.010730,0.135989,0,0.001074,0.010730,0.500000,0.000136,0.003560
A10005,1,0,0,1,0,1,0,1,0,0.089707,1.136969,0,0.008982,0.089707,0.500000,0.001137,0.003363
A11001,1,0,0,1,0,1,0,1,0,0.055048,0.697690,0,0.005512,0.055048,0.500000,0.000698,0.007355
A24001,1,0,0,1,0,1,0,1,0,0.016441,0.208380,0,0.001646,0.016441,0.500000,0.000208,0.008550
A24003,1,0,0,1,0,1,0,1,0,0.013180,0.167052,0,0.001320,0.013180,0.500000,0.000167,0.004033
A24005,1,0,0,1,0,1,0,1,0,0.007991,0.101284,0,0.000800,0.007991,0.500000,0.000101,0.004101
A24009,1,0,0,1,0,1,0,1,0,0.008748,0.110873,0,0.000876,0.008748,0.500000,0.000111,0.004887
A24011,1,0,0,1,0,1,0,1,0,0.040250,0.510140,0,0.004030,0.040250,0.500000,0.000510,0.003777
A24013,1,0,0,1,0,1,0,1,0,0.010418,0.132045,0,0.001043,0.010418,0.500000,0.000132,0.005276
A24015,1,0,0,1,0,1,0,1,0,0.016700,0.211656,0,0.001672,0.016700,0.500000,0.000212,0.005105
A24017,1,0,0,1,0,1,0,1,0,0.019390,0.245753,0,0.001941,0.019390,0.500000,0.000246,0.006520
A24019,1,0,0,1,0,1,0,1,0,0.028708,0.363857,0,0.002874,0.028708,0.500000,0.000364,0.004709
A24021,1,0,0,1,0,1,0,1,0,0.006537,0.082855,0,0.000655,0.006537,0.500000,0.000083,0.005465
A24023,1,0,0,1,0,1,0,1,0,0.011092,0.140588,0,0.001111,0.011092,0.500000,0.000141,0.003547
A24025,1,0,0,1,0,1,0,1,0,0.020274,0.256956,0,0.002030,0.020274,0.500000,0.000257,0.003554
A24027,1,0,0,1,0,1,0,1,0,0.003322,0.042108,0,0.000332,0.003322,0.500000,0.000042,0.004747
A24029,1,0,0,1,0,1,0,1,0,0.007786,0.098687,0,0.000780,0.007786,0.500000,0.000099,0.003539
A24031,1,0,0,1,0,1,0,1,0,0.008164,0.103471,0,0.000817,0.008164,0.500000,0.000103,0.005289
A24033,1,0,0,1,0,1,0,1,0,0.003483,0.044144,0,0.000349,0.003483,0.500000,0.000044,0.006393
