TABLE->,QUAL-PROPS#5,QUAL-PROPS#5,QUAL-PROPS#5,QUAL-PROPS#5,QUAL-PROPS#5,QUAL-PROPS#5,QUAL-PROPS#5,QUAL-PROPS#5,QUAL-PROPS#5,QUAL-INPUT#5,QUAL-INPUT#5,QUAL-INPUT#5,QUAL-INPUT#5,QUAL-INPUT#5,QUAL-INPUT#5,QUAL-INPUT#5,QUAL-INPUT#5
VARS->,QSD,VPFW,VPFS,QSO,VQO,QIFW,VIQC,QAGW,VAQC,SQO,POTFW,POTFS,ACQOP,SQOLIM,WSQOP,IOQC,AOQC
A10001,1,0,0,1,0,1,0,1,0,0.174474,2.143552,0,0.017449,0.174474,0.500000,0.002144,0.002916
A10003,1,0,0,1,0,1,0,1,0,0.045303,0.556585,0,0.004531,0.045303,0.500000,0.000557,0.002060
A10005,1,0,0,1,0,1,0,1,0,0.374391,4.599680,0,0.037441,0.374391,0.500000,0.004600,0.001946
A11001,1,0,0,1,0,1,0,1,0,0.227491,2.794900,0,0.022750,0.227491,0.500000,0.002795,0.004255
A24001,1,0,0,1,0,1,0,1,0,0.068643,0.843336,0,0.006865,0.068643,0.500000,0.000843,0.004962
A24003,1,0,0,1,0,1,0,1,0,0.054389,0.668208,0,0.005439,0.054389,0.500000,0.000668,0.002323
A24005,1,0,0,1,0,1,0,1,0,0.033937,0.416936,0,0.003394,0.033937,0.500000,0.000417,0.002371
A24009,1,0,0,1,0,1,0,1,0,0.037233,0.457430,0,0.003723,0.037233,0.500000,0.000457,0.002823
A24011,1,0,0,1,0,1,0,1,0,0.168212,2.066616,0,0.016822,0.168212,0.500000,0.002067,0.002195
A24013,1,0,0,1,0,1,0,1,0,0.044372,0.545138,0,0.004437,0.044372,0.500000,0.000545,0.003062
A24015,1,0,0,1,0,1,0,1,0,0.069339,0.851880,0,0.006934,0.069339,0.500000,0.000852,0.002945
A24017,1,0,0,1,0,1,0,1,0,0.081882,1.005986,0,0.008189,0.081882,0.500000,0.001006,0.003785
A24019,1,0,0,1,0,1,0,1,0,0.120658,1.482379,0,0.012067,0.120658,0.500000,0.001482,0.002751
A24021,1,0,0,1,0,1,0,1,0,0.027606,0.339157,0,0.002761,0.027606,0.500000,0.000339,0.003147
A24023,1,0,0,1,0,1,0,1,0,0.046626,0.572835,0,0.004663,0.046626,0.500000,0.000573,0.002052
A24025,1,0,0,1,0,1,0,1,0,0.084480,1.037902,0,0.008449,0.084480,0.500000,0.001038,0.002050
A24027,1,0,0,1,0,1,0,1,0,0.014130,0.173589,0,0.001413,0.014130,0.500000,0.000174,0.002749
A24029,1,0,0,1,0,1,0,1,0,0.032980,0.405184,0,0.003298,0.032980,0.500000,0.000405,0.002042
A24031,1,0,0,1,0,1,0,1,0,0.034684,0.426126,0,0.003469,0.034684,0.500000,0.000426,0.003064
A24033,1,0,0,1,0,1,0,1,0,0.014831,0.182211,0,0.001484,0.014831,0.500000,0.000182,0.003711
A24035,1,0,0,1,0,1,0,1,0,0.185183,2.275116,0,0.018519,0.185183,0.500000,0.002275,0.002142
A24037,1,0,0,1,0,1,0,1,0,0.084714,1.040772,0,0.008472,0.084714,0.500000,0.001041,0.003782
A24039,1,0,0,1,0,1,0,1,0,0.110295,1.355061,0,0.011030,0.110295,0.500000,0.001355,0.002745
A24041,1,0,0,1,0,1,0,1,0,0.186010,2.285270,0,0.018602,0.186010,0.500000,0.002285,0.002255
A24043,1,0,0,1,0,1,0,1,0,0.036377,0.446924,0,0.003638,0.036377,0.500000,0.000447,0.002378
A24045,1,0,0,1,0,1,0,1,0,0.112974,1.387970,0,0.011298,0.112974,0.500000,0.001388,0.003315
A24047,1,0,0,1,0,1,0,1,0,0.089063,1.094212,0,0.008907,0.089063,0.500000,0.001094,0.003243
A24510,1,0,0,1,0,1,0,1,0,0.084790,1.041708,0,0.008480,0.084790,0.500000,0.001042,0.002099
A36003,1,0,0,1,0,1,0,1,0,0.030243,0.371564,0,0.003025,0.030243,0.500000,0.000372,0.004211
A36007,1,0,0,1,0,1,0,1,0,0.089759,1.102762,0,0.008976,0.089759,0.500000,0.001103,0.002459
A36011,1,0,0,1,0,1,0,1,0,0.07,6.5,0,0.07,0.7,1.64,0.000624,0.000624
A36015,1,0,0,1,0,1,0,1,0,0.044755,0.549844,0,0.004476,0.044755,0.500000,0.000550,0.004414
A36017,1,0,0,1,0,1,0,1,0,0.062434,0.767048,0,0.006244,0.062434,0.500000,0.000767,0.002009
A36023,1,0,0,1,0,1,0,1,0,0.100079,1.229551,0,0.010009,0.100079,0.500000,0.001230,0.001827
A36025,1,0,0,1,0,1,0,1,0,0.069246,0.850743,0,0.006925,0.069246,0.500000,0.000851,0.002335
A36043,1,0,0,1,0,1,0,1,0,0.077336,0.950132,0,0.007734,0.077336,0.500000,0.000950,0.002049
A36051,1,0,0,1,0,1,0,1,0,0.063029,0.774365,0,0.006303,0.063029,0.500000,0.000774,0.002883
A36053,1,0,0,1,0,1,0,1,0,0.136456,1.676461,0,0.013646,0.136456,0.500000,0.001676,0.001899
A36065,1,0,0,1,0,1,0,1,0,0.119888,1.472920,0,0.011990,0.119888,0.500000,0.001473,0.001925
A36067,1,0,0,1,0,1,0,1,0,0.162926,2.001672,0,0.016294,0.162926,0.500000,0.002002,0.001818
A36069,1,0,0,1,0,1,0,1,0,0.040539,0.498058,0,0.004054,0.040539,0.500000,0.000498,0.003078
A36077,1,0,0,1,0,1,0,1,0,0.018585,0.228331,0,0.001858,0.018585,0.500000,0.000228,0.002139
A36095,1,0,0,1,0,1,0,1,0,0.083092,1.020849,0,0.008310,0.083092,0.500000,0.001021,0.002112
A36097,1,0,0,1,0,1,0,1,0,0.071564,0.879212,0,0.007157,0.071564,0.500000,0.000879,0.003222
A36101,1,0,0,1,0,1,0,1,0,0.088477,1.087013,0,0.008848,0.088477,0.500000,0.001087,0.003807
A36107,1,0,0,1,0,1,0,1,0,0.048009,0.589832,0,0.004801,0.048009,0.500000,0.000590,0.002968
A36109,1,0,0,1,0,1,0,1,0,0.074983,0.921228,0,0.007499,0.074983,0.500000,0.000921,0.002821
A36123,1,0,0,1,0,1,0,1,0,0.070991,0.872184,0,0.007100,0.070991,0.500000,0.000872,0.003058
A37001,1,0,0,1,0,1,0,1,0,0.003226,0.032778,0,0.000323,0.003226,0.500000,0.000033,0.129E-05
A37005,1,0,0,1,0,1,0,1,0,0.002219,0.025659,0,0.000222,0.002219,0.500000,0.000026,0.545E-06
A37009,1,0,0,1,0,1,0,1,0,0.001673,0.022756,0,0.000168,0.001673,0.500000,0.000023,0.408E-06
A37033,1,0,0,1,0,1,0,1,0,0.002841,0.037810,0,0.000284,0.002841,0.500000,0.000038,0.126E-05
A37067,1,0,0,1,0,1,0,1,0,0.004725,0.054704,0,0.000472,0.004725,0.500000,0.000055,0.118E-05
A37077,1,0,0,1,0,1,0,1,0,0.001568,0.021025,0,0.000157,0.001568,0.500000,0.000021,0.934E-06
A37081,1,0,0,1,0,1,0,1,0,0.005446,0.063653,0,0.000544,0.005446,0.500000,0.000064,0.117E-05
