TABLE->,QUAL-PROPS#3,QUAL-PROPS#3,QUAL-PROPS#3,QUAL-PROPS#3,QUAL-INPUT#3,QUAL-INPUT#3,QUAL-INPUT#3,QUAL-INPUT#3,QUAL-INPUT#3
A51800,1,0,1,0,0.008268,0.091643,0.000827,0.008268,0.500000
A51810,1,0,1,0,0.007853,0.089785,0.000785,0.007853,0.500000
A51820,1,0,1,0,0.009126,0.095809,0.000913,0.009126,0.500000
A51830,1,0,1,0,0.008995,0.094830,0.000899,0.008995,0.500000
A51840,1,0,1,0,0.005962,0.080799,0.000596,0.005962,0.500000
A54003,1,0,1,0,0.006237,0.082168,0.000624,0.006237,0.500000
A54023,1,0,1,0,0.011485,0.103107,0.001149,0.011485,0.500000
A54027,1,0,1,0,0.004890,0.074119,0.000489,0.004890,0.500000
A54031,1,0,1,0,0.006316,0.082655,0.000631,0.006316,0.500000
A54037,1,0,1,0,0.006245,0.082204,0.000624,0.006245,0.500000
A54057,1,0,1,0,0.007050,0.085880,0.000705,0.007050,0.500000
A54063,1,0,1,0,0.004328,0.069941,0.000433,0.004328,0.500000
A54065,1,0,1,0,0.006102,0.081351,0.000610,0.006102,0.500000
A54071,1,0,1,0,0.004303,0.070265,0.000430,0.004303,0.500000
A54077,1,0,1,0,0.015800,0.116025,0.001580,0.015800,0.500000
A54093,1,0,1,0,0.017048,0.118960,0.001705,0.017048,0.500000
B24001,1,0,1,0,0.007078,0.086264,0.000708,0.007078,0.500000
B24021,1,0,1,0,0.009828,0.098662,0.000983,0.009828,0.500000
B37005,1,0,1,0,0.014073,0.113382,0.001407,0.014073,0.500000
B37009,1,0,1,0,0.013522,0.111297,0.001352,0.013522,0.500000
B42001,1,0,1,0,0.012128,0.107082,0.001213,0.012128,0.500000
B42009,1,0,1,0,0.006909,0.085445,0.000691,0.006909,0.500000
B42015,1,0,1,0,0.008165,0.091693,0.000817,0.008165,0.500000
B42027,1,0,1,0,0.008922,0.094146,0.000892,0.008922,0.500000
B42035,1,0,1,0,0.008631,0.093252,0.000863,0.008631,0.500000
B42041,1,0,1,0,0.010292,0.100631,0.001029,0.010292,0.500000
B42043,1,0,1,0,0.011784,0.106214,0.001178,0.011784,0.500000
B42055,1,0,1,0,0.008800,0.094471,0.000880,0.008800,0.500000
B42079,1,0,1,0,0.009483,0.096481,0.000948,0.009483,0.500000
B42081,1,0,1,0,0.007442,0.087867,0.000744,0.007442,0.500000
B42119,1,0,1,0,0.008631,0.093711,0.000863,0.008631,0.500000
B42131,1,0,1,0,0.009256,0.095913,0.000926,0.009256,0.500000
B51003,1,0,1,0,0.009329,0.096724,0.000933,0.009329,0.500000
B51009,1,0,1,0,0.006636,0.083875,0.000663,0.006636,0.500000
B51015,1,0,1,0,0.007409,0.087893,0.000741,0.007409,0.500000
B51017,1,0,1,0,0.004310,0.069885,0.000431,0.004310,0.500000
B51019,1,0,1,0,0.005283,0.076444,0.000528,0.005283,0.500000
B51023,1,0,1,0,0.006214,0.081753,0.000621,0.006214,0.500000
B51035,1,0,1,0,0.011354,0.103928,0.001135,0.011354,0.500000
B51061,1,0,1,0,0.007688,0.089238,0.000769,0.007688,0.500000
B51067,1,0,1,0,0.010979,0.103521,0.001098,0.010979,0.500000
B51071,1,0,1,0,0.007546,0.089066,0.000755,0.007546,0.500000
B51077,1,0,1,0,0.010242,0.100289,0.001024,0.010242,0.500000
B51079,1,0,1,0,0.009985,0.099282,0.000999,0.009985,0.500000
B51091,1,0,1,0,0.005259,0.076069,0.000526,0.005259,0.500000
B51105,1,0,1,0,0.011283,0.102790,0.001128,0.011283,0.500000
B51113,1,0,1,0,0.008944,0.094982,0.000894,0.008944,0.500000
B51125,1,0,1,0,0.007508,0.088057,0.000751,0.007508,0.500000
B51139,1,0,1,0,0.008810,0.094706,0.000881,0.008810,0.500000
B51141,1,0,1,0,0.013475,0.110402,0.001347,0.013475,0.500000
B51157,1,0,1,0,0.008259,0.091857,0.000826,0.008259,0.500000
B51161,1,0,1,0,0.010338,0.101370,0.001034,0.010338,0.500000
B51163,1,0,1,0,0.005614,0.078415,0.000561,0.005614,0.500000
B51165,1,0,1,0,0.005068,0.075612,0.000507,0.005068,0.500000
B51167,1,0,1,0,0.010981,0.101893,0.001098,0.010981,0.500000
B51169,1,0,1,0,0.011490,0.103946,0.001149,0.011490,0.500000
B51171,1,0,1,0,0.006518,0.083587,0.000652,0.006518,0.500000
B51173,1,0,1,0,0.009693,0.097774,0.000969,0.009693,0.500000
B51185,1,0,1,0,0.009641,0.097103,0.000964,0.009641,0.500000
B51187,1,0,1,0,0.006616,0.084013,0.000662,0.006616,0.500000
B51191,1,0,1,0,0.010529,0.100843,0.001053,0.010529,0.500000
B51197,1,0,1,0,0.008582,0.093793,0.000858,0.008582,0.500000
B54023,1,0,1,0,0.004971,0.074416,0.000497,0.004971,0.500000
B54031,1,0,1,0,0.004851,0.073926,0.000485,0.004851,0.500000
B54057,1,0,1,0,0.004255,0.069756,0.000426,0.004255,0.500000
B54071,1,0,1,0,0.005480,0.077511,0.000548,0.005480,0.500000
C42009,1,0,1,0,0.006741,0.084825,0.000674,0.006741,0.500000
C51015,1,0,1,0,0.005236,0.076188,0.000523,0.005236,0.500000
C51071,1,0,1,0,0.007620,0.089201,0.000762,0.007620,0.500000
C51165,1,0,1,0,0.009231,0.096642,0.000923,0.009231,0.500000
B51195,1,0,1,0,0.011661,0.103633,0.001166,0.011661,0.500000
end,,,,,,,,,
