TABLE->,QUAL-PROPS#5,QUAL-PROPS#5,QUAL-PROPS#5,QUAL-PROPS#5,QUAL-PROPS#5,QUAL-PROPS#5,QUAL-PROPS#5,QUAL-PROPS#5,QUAL-PROPS#5,QUAL-INPUT#5,QUAL-INPUT#5,QUAL-INPUT#5,QUAL-INPUT#5,QUAL-INPUT#5,QUAL-INPUT#5,QUAL-INPUT#5,QUAL-INPUT#5
VARS->,QSD,VPFW,VPFS,QSO,VQO,QIFW,VIQC,QAGW,VAQC,SQO,POTFW,POTFS,ACQOP,SQOLIM,WSQOP,IOQC,AOQC
A10001,1,0,0,1,0,1,0,1,0,0.048994,0.615847,0,0.004899,0.048994,0.500000,0.000616,0.002741
A10003,1,0,0,1,0,1,0,1,0,0.032902,0.413586,0,0.003290,0.032902,0.500000,0.000413,0.002067
A10005,1,0,0,1,0,1,0,1,0,0.105189,1.322212,0,0.010518,0.105189,0.500000,0.001322,0.001851
A11001,1,0,0,1,0,1,0,1,0,0.079651,1.001208,0,0.007965,0.079651,0.500000,0.001001,0.004089
A24001,1,0,0,1,0,1,0,1,0,0.029564,0.371621,0,0.002957,0.029564,0.500000,0.000372,0.004949
A24003,1,0,0,1,0,1,0,1,0,0.015530,0.195220,0,0.001553,0.015530,0.500000,0.000195,0.002379
A24005,1,0,0,1,0,1,0,1,0,0.013874,0.174391,0,0.001387,0.013874,0.500000,0.000175,0.002301
A24009,1,0,0,1,0,1,0,1,0,0.007901,0.099315,0,0.000790,0.007901,0.500000,0.000099,0.002742
A24011,1,0,0,1,0,1,0,1,0,0.049591,0.623349,0,0.004959,0.049591,0.500000,0.000623,0.002222
A24013,1,0,0,1,0,1,0,1,0,0.034845,0.437997,0,0.003484,0.034845,0.500000,0.000438,0.002989
A24015,1,0,0,1,0,1,0,1,0,0.023495,0.295338,0,0.002350,0.023495,0.500000,0.000295,0.002876
A24017,1,0,0,1,0,1,0,1,0,0.011715,0.147259,0,0.001172,0.011715,0.500000,0.000147,0.003674
A24019,1,0,0,1,0,1,0,1,0,0.047530,0.597447,0,0.004753,0.047530,0.500000,0.000597,0.002756
A24021,1,0,0,1,0,1,0,1,0,0.016849,0.211803,0,0.001685,0.016849,0.500000,0.000212,0.003105
A24023,1,0,0,1,0,1,0,1,0,0.029022,0.364807,0,0.002902,0.029022,0.500000,0.000365,0.002064
A24025,1,0,0,1,0,1,0,1,0,0.023641,0.297166,0,0.002364,0.023641,0.500000,0.000297,0.002033
A24027,1,0,0,1,0,1,0,1,0,0.020541,0.258199,0,0.002054,0.020541,0.500000,0.000259,0.002655
A24029,1,0,0,1,0,1,0,1,0,0.028175,0.354163,0,0.002817,0.028175,0.500000,0.000355,0.002049
A24031,1,0,0,1,0,1,0,1,0,0.015449,0.194189,0,0.001545,0.015449,0.500000,0.000194,0.002952
A24033,1,0,0,1,0,1,0,1,0,0.007634,0.095963,0,0.000764,0.007634,0.500000,0.000096,0.003584
