TABLE->,QUAL-PROPS#3,QUAL-PROPS#3,QUAL-PROPS#3,QUAL-PROPS#3,QUAL-PROPS#3,QUAL-PROPS#3,QUAL-PROPS#3,QUAL-PROPS#3,QUAL-PROPS#3,QUAL-INPUT#3,QUAL-INPUT#3,QUAL-INPUT#3,QUAL-INPUT#3,QUAL-INPUT#3,QUAL-INPUT#3,QUAL-INPUT#3,QUAL-INPUT#3
VARS->,QSD,VPFW,VPFS,QSO,VQO,QIFW,VIQC,QAGW,VAQC,SQO,POTFW,POTFS,ACQOP,SQOLIM,WSQOP,IOQC,AOQC
A10001,1,0,0,1,0,1,0,1,0,0.000152,0.036996,0,0.000015,0.000152,0.500000,0.000037,0.002692
A10003,1,0,0,1,0,1,0,1,0,0.000105,0.025489,0,0.000010,0.000105,0.500000,0.000025,0.002031
A10005,1,0,0,1,0,1,0,1,0,0.000376,0.091506,0,0.000038,0.000376,0.500000,0.000092,0.001817
A11001,1,0,0,1,0,1,0,1,0,0.000372,0.090477,0,0.000037,0.000372,0.500000,0.000090,0.004019
A24001,1,0,0,1,0,1,0,1,0,0.000115,0.027993,0,0.000011,0.000115,0.500000,0.000028,0.004848
A24003,1,0,0,1,0,1,0,1,0,0.000047,0.011565,0,0.474E-05,0.000047,0.500000,0.000011,0.002339
A24005,1,0,0,1,0,1,0,1,0,0.000038,0.009424,0,0.387E-05,0.000038,0.500000,0.917E-05,0.002259
A24009,1,0,0,1,0,1,0,1,0,0.000022,0.005288,0,0.217E-05,0.000022,0.500000,0.529E-05,0.002695
A24011,1,0,0,1,0,1,0,1,0,0.000187,0.045506,0,0.000019,0.000187,0.500000,0.000046,0.002184
A24013,1,0,0,1,0,1,0,1,0,0.000115,0.027964,0,0.000011,0.000115,0.500000,0.000028,0.002932
A24015,1,0,0,1,0,1,0,1,0,0.000071,0.017139,0,0.703E-05,0.000071,0.500000,0.000017,0.002824
A24017,1,0,0,1,0,1,0,1,0,0.000033,0.008082,0,0.331E-05,0.000033,0.500000,0.808E-05,0.003612
A24019,1,0,0,1,0,1,0,1,0,0.000192,0.046697,0,0.000019,0.000192,0.500000,0.000047,0.002664
A24021,1,0,0,1,0,1,0,1,0,0.000049,0.012018,0,0.493E-05,0.000049,0.500000,0.000012,0.003045
A24023,1,0,0,1,0,1,0,1,0,0.000109,0.026413,0,0.000011,0.000109,0.500000,0.000026,0.002026
A24025,1,0,0,1,0,1,0,1,0,0.000071,0.017070,0,0.700E-05,0.000071,0.500000,0.000017,0.001996
A24027,1,0,0,1,0,1,0,1,0,0.000060,0.014739,0,0.605E-05,0.000060,0.500000,0.000015,0.002604
A24029,1,0,0,1,0,1,0,1,0,0.000085,0.020726,0,0.850E-05,0.000085,0.500000,0.000021,0.002013
A24031,1,0,0,1,0,1,0,1,0,0.000044,0.010699,0,0.439E-05,0.000044,0.500000,0.000011,0.002901
A24033,1,0,0,1,0,1,0,1,0,0.000022,0.005274,0,0.216E-05,0.000022,0.500000,0.527E-05,0.003520
A24035,1,0,0,1,0,1,0,1,0,0.000110,0.026799,0,0.000011,0.000110,0.500000,0.000027,0.002131
A24037,1,0,0,1,0,1,0,1,0,0.000061,0.014806,0,0.607E-05,0.000061,0.500000,0.000015,0.003633
A24039,1,0,0,1,0,1,0,1,0,0.000223,0.054186,0,0.000022,0.000223,0.500000,0.000054,0.002674
A24041,1,0,0,1,0,1,0,1,0,0.000218,0.053027,0,0.000022,0.000218,0.500000,0.000053,0.002130
A24043,1,0,0,1,0,1,0,1,0,0.000076,0.018383,0,0.753E-05,0.000076,0.500000,0.000018,0.002161
A24045,1,0,0,1,0,1,0,1,0,0.000174,0.042282,0,0.000017,0.000174,0.500000,0.000042,0.003180
A24047,1,0,0,1,0,1,0,1,0,0.000158,0.038416,0,0.000016,0.000158,0.500000,0.000038,0.003060
A24510,1,0,0,1,0,1,0,1,0,0.000157,0.038171,0,0.000016,0.000157,0.500000,0.000038,0.002008
A36003,1,0,0,1,0,1,0,1,0,0.000181,0.044080,0,0.000018,0.000181,0.500000,0.000044,0.004141
A36007,1,0,0,1,0,1,0,1,0,0.000190,0.046156,0,0.000019,0.000190,0.500000,0.000046,0.002404
A36011,1,0,0,1,0,1,0,1,0,0.245,22.75,0,0.245,2.45,1.64,0.002184,0.002184
A36015,1,0,0,1,0,1,0,1,0,0.000114,0.027717,0,0.000011,0.000114,0.500000,0.000027,0.004364
A36017,1,0,0,1,0,1,0,1,0,0.000108,0.026261,0,0.000010,0.000108,0.500000,0.000026,0.001979
A36023,1,0,0,1,0,1,0,1,0,0.000159,0.038715,0,0.000016,0.000159,0.500000,0.000039,0.001772
A36025,1,0,0,1,0,1,0,1,0,0.000144,0.035060,0,0.000014,0.000144,0.500000,0.000035,0.002258
A36043,1,0,0,1,0,1,0,1,0,0.000084,0.020350,0,0.834E-05,0.000084,0.500000,0.000020,0.002002
A36051,1,0,0,1,0,1,0,1,0,0.000097,0.023535,0,0.931E-05,0.000097,0.500000,0.000023,0.002839
A36053,1,0,0,1,0,1,0,1,0,0.000113,0.027587,0,0.000011,0.000113,0.500000,0.000027,0.001861
A36065,1,0,0,1,0,1,0,1,0,0.000117,0.028378,0,0.000011,0.000117,0.500000,0.000028,0.001877
A36067,1,0,0,1,0,1,0,1,0,0.000145,0.035257,0,0.000014,0.000145,0.500000,0.000035,0.001757
A36069,1,0,0,1,0,1,0,1,0,0.000154,0.037375,0,0.000015,0.000154,0.500000,0.000037,0.002979
A36077,1,0,0,1,0,1,0,1,0,0.000117,0.028521,0,0.000011,0.000117,0.500000,0.000028,0.002077
A36095,1,0,0,1,0,1,0,1,0,0.000123,0.029897,0,0.000012,0.000123,0.500000,0.000030,0.002062
A36097,1,0,0,1,0,1,0,1,0,0.000242,0.058817,0,0.000024,0.000242,0.500000,0.000059,0.003160
A36101,1,0,0,1,0,1,0,1,0,0.000126,0.030581,0,0.000012,0.000126,0.500000,0.000030,0.003726
A36107,1,0,0,1,0,1,0,1,0,0.000233,0.056735,0,0.000023,0.000233,0.500000,0.000057,0.002893
A36109,1,0,0,1,0,1,0,1,0,0.000215,0.052399,0,0.000021,0.000215,0.500000,0.000052,0.002785
A36123,1,0,0,1,0,1,0,1,0,0.000118,0.028827,0,0.000012,0.000118,0.500000,0.000029,0.003003
A37001,1,0,0,1,0,1,0,1,0,0.000016,0.002078,0,0.160E-05,0.000016,0.500000,0.208E-05,0.203E-05
A37005,1,0,0,1,0,1,0,1,0,0.000015,0.001951,0,0.150E-05,0.000015,0.500000,0.195E-05,0.944E-06
A37009,1,0,0,1,0,1,0,1,0,0.000017,0.002247,0,0.173E-05,0.000017,0.500000,0.225E-05,0.833E-06
