TABLE->,QUAL-PROPS#1,QUAL-PROPS#1,QUAL-PROPS#1,QUAL-PROPS#1,QUAL-PROPS#1,QUAL-PROPS#1,QUAL-PROPS#1,QUAL-PROPS#1,QUAL-PROPS#1,QUAL-INPUT#1,QUAL-INPUT#1,QUAL-INPUT#1,QUAL-INPUT#1,QUAL-INPUT#1,QUAL-INPUT#1,QUAL-INPUT#1,QUAL-INPUT#1
VARS->,QSD,VPFW,VPFS,QSO,VQO,QIFW,VIQC,QAGW,VAQC,SQO,POTFW,POTFS,ACQOP,SQOLIM,WSQOP,IOQC,AOQC
A10001,1,0,0,1,0,1,0,1,0,0.003916,0.089336,0,0.000392,0.003916,0.500000,0.000089,0.010871
A10003,1,0,0,1,0,1,0,1,0,0.002704,0.061669,0,0.000271,0.002704,0.500000,0.000062,0.008130
A10005,1,0,0,1,0,1,0,1,0,0.008942,0.203973,0,0.000893,0.008942,0.500000,0.000204,0.007255
A11001,1,0,0,1,0,1,0,1,0,0.007537,0.171932,0,0.000753,0.007537,0.500000,0.000172,0.016080
A24001,1,0,0,1,0,1,0,1,0,0.002627,0.059933,0,0.000262,0.002627,0.500000,0.000060,0.019350
A24003,1,0,0,1,0,1,0,1,0,0.001270,0.028964,0,0.000127,0.001270,0.500000,0.000029,0.009373
A24005,1,0,0,1,0,1,0,1,0,0.001074,0.024505,0,0.000107,0.001074,0.500000,0.000025,0.009039
A24009,1,0,0,1,0,1,0,1,0,0.000604,0.013787,0,0.000060,0.000604,0.500000,0.000014,0.010795
A24011,1,0,0,1,0,1,0,1,0,0.004302,0.098136,0,0.000430,0.004302,0.500000,0.000098,0.008734
A24013,1,0,0,1,0,1,0,1,0,0.002898,0.066100,0,0.000290,0.002898,0.500000,0.000066,0.011724
A24015,1,0,0,1,0,1,0,1,0,0.001902,0.043380,0,0.000190,0.001902,0.500000,0.000043,0.011303
A24017,1,0,0,1,0,1,0,1,0,0.000910,0.020767,0,0.000091,0.000910,0.500000,0.000021,0.014474
A24019,1,0,0,1,0,1,0,1,0,0.004151,0.094693,0,0.000415,0.004151,0.500000,0.000095,0.010478
A24021,1,0,0,1,0,1,0,1,0,0.001317,0.030044,0,0.000131,0.001317,0.500000,0.000030,0.012173
A24023,1,0,0,1,0,1,0,1,0,0.002565,0.058505,0,0.000256,0.002565,0.500000,0.000058,0.008102
A24025,1,0,0,1,0,1,0,1,0,0.001899,0.043326,0,0.000190,0.001899,0.500000,0.000043,0.007989
A24027,1,0,0,1,0,1,0,1,0,0.001623,0.037016,0,0.000162,0.001623,0.500000,0.000037,0.010412
A24029,1,0,0,1,0,1,0,1,0,0.002265,0.051665,0,0.000226,0.002265,0.500000,0.000052,0.008063
A24031,1,0,0,1,0,1,0,1,0,0.001213,0.027680,0,0.000121,0.001213,0.500000,0.000028,0.011613
A24033,1,0,0,1,0,1,0,1,0,0.000602,0.013737,0,0.000060,0.000602,0.500000,0.000014,0.014091
A24035,1,0,0,1,0,1,0,1,0,0.003004,0.068530,0,0.000300,0.003004,0.500000,0.000068,0.008536
A24037,1,0,0,1,0,1,0,1,0,0.001606,0.036627,0,0.000160,0.001606,0.500000,0.000037,0.014559
A24039,1,0,0,1,0,1,0,1,0,0.004572,0.104299,0,0.000457,0.004572,0.500000,0.000104,0.010680
A24041,1,0,0,1,0,1,0,1,0,0.004925,0.112342,0,0.000492,0.004925,0.500000,0.000112,0.008540
A24043,1,0,0,1,0,1,0,1,0,0.002091,0.047694,0,0.000209,0.002091,0.500000,0.000048,0.008626
A24045,1,0,0,1,0,1,0,1,0,0.003956,0.090240,0,0.000395,0.003956,0.500000,0.000090,0.012662
A24047,1,0,0,1,0,1,0,1,0,0.003632,0.082865,0,0.000363,0.003632,0.500000,0.000083,0.012287
A24510,1,0,0,1,0,1,0,1,0,0.003720,0.084852,0,0.000371,0.003720,0.500000,0.000085,0.008115
A36003,1,0,0,1,0,1,0,1,0,0.003503,0.079900,0,0.000350,0.003503,0.500000,0.000080,0.016590
A36007,1,0,0,1,0,1,0,1,0,0.004061,0.092627,0,0.000406,0.004061,0.500000,0.000093,0.009544
A36011,1,0,0,1,0,1,0,1,0,0.07,6.5,0,0.07,0.7,1.64,0.000624,0.000624
A36015,1,0,0,1,0,1,0,1,0,0.002629,0.059974,0,0.000262,0.002629,0.500000,0.000060,0.017448
A36017,1,0,0,1,0,1,0,1,0,0.002629,0.059972,0,0.000262,0.002629,0.500000,0.000060,0.007872
A36023,1,0,0,1,0,1,0,1,0,0.003635,0.082921,0,0.000363,0.003635,0.500000,0.000083,0.007061
A36025,1,0,0,1,0,1,0,1,0,0.003376,0.076990,0,0.000337,0.003376,0.500000,0.000077,0.009083
A36043,1,0,0,1,0,1,0,1,0,0.002144,0.048908,0,0.000214,0.002144,0.500000,0.000049,0.007956
A36051,1,0,0,1,0,1,0,1,0,0.002562,0.058431,0,0.000256,0.002562,0.500000,0.000058,0.011348
A36053,1,0,0,1,0,1,0,1,0,0.002891,0.065944,0,0.000289,0.002891,0.500000,0.000066,0.007397
A36065,1,0,0,1,0,1,0,1,0,0.003057,0.069725,0,0.000306,0.003057,0.500000,0.000070,0.007471
A36067,1,0,0,1,0,1,0,1,0,0.003440,0.078452,0,0.000343,0.003440,0.500000,0.000078,0.007049
A36069,1,0,0,1,0,1,0,1,0,0.003808,0.086854,0,0.000381,0.003808,0.500000,0.000086,0.012055
A36077,1,0,0,1,0,1,0,1,0,0.002931,0.066862,0,0.000293,0.002931,0.500000,0.000067,0.008257
A36095,1,0,0,1,0,1,0,1,0,0.003125,0.071279,0,0.000312,0.003125,0.500000,0.000071,0.008196
A36097,1,0,0,1,0,1,0,1,0,0.005352,0.122091,0,0.000535,0.005352,0.500000,0.000122,0.012640
A36101,1,0,0,1,0,1,0,1,0,0.003161,0.072120,0,0.000316,0.003161,0.500000,0.000072,0.014914
A36107,1,0,0,1,0,1,0,1,0,0.004545,0.103673,0,0.000454,0.004545,0.500000,0.000104,0.011562
A36109,1,0,0,1,0,1,0,1,0,0.004080,0.093063,0,0.000408,0.004080,0.500000,0.000093,0.011083
A36123,1,0,0,1,0,1,0,1,0,0.003069,0.069995,0,0.000307,0.003069,0.500000,0.000070,0.012008
A37001,1,0,0,1,0,1,0,1,0,0.000282,0.004293,0,0.000028,0.000282,0.500000,0.430E-05,0.645E-05
A37005,1,0,0,1,0,1,0,1,0,0.000269,0.004090,0,0.000027,0.000269,0.500000,0.409E-05,0.300E-05
A37009,1,0,0,1,0,1,0,1,0,0.000311,0.004731,0,0.000031,0.000311,0.500000,0.473E-05,0.264E-05
A37033,1,0,0,1,0,1,0,1,0,0.000466,0.007084,0,0.000046,0.000466,0.500000,0.708E-05,0.812E-05
