TABLE->,QUAL-PROPS#5,QUAL-PROPS#5,QUAL-PROPS#5,QUAL-PROPS#5,QUAL-PROPS#5,QUAL-PROPS#5,QUAL-PROPS#5,QUAL-PROPS#5,QUAL-PROPS#5,QUAL-INPUT#5,QUAL-INPUT#5,QUAL-INPUT#5,QUAL-INPUT#5,QUAL-INPUT#5,QUAL-INPUT#5,QUAL-INPUT#5,QUAL-INPUT#5
VARS->,QSD,VPFW,VPFS,QSO,VQO,QIFW,VIQC,QAGW,VAQC,SQO,POTFW,POTFS,ACQOP,SQOLIM,WSQOP,IOQC,AOQC
A10001,1,0,0,1,0,1,0,1,0,0.020301,0.405287,0,0.002030,0.020301,0.500000,0.000405,0.001743
A10003,1,0,0,1,0,1,0,1,0,0.013873,0.276966,0,0.001388,0.013873,0.500000,0.000277,0.001299
A10005,1,0,0,1,0,1,0,1,0,0.046015,0.918645,0,0.004602,0.046015,0.500000,0.000919,0.001165
A11001,1,0,0,1,0,1,0,1,0,0.037612,0.750895,0,0.003762,0.037612,0.500000,0.000751,0.002575
A24001,1,0,0,1,0,1,0,1,0,0.013350,0.266530,0,0.001335,0.013350,0.500000,0.000267,0.003116
A24003,1,0,0,1,0,1,0,1,0,0.006472,0.129208,0,0.000647,0.006472,0.500000,0.000129,0.001498
A24005,1,0,0,1,0,1,0,1,0,0.005585,0.111511,0,0.000559,0.005585,0.500000,0.000111,0.001449
A24009,1,0,0,1,0,1,0,1,0,0.003167,0.063224,0,0.000317,0.003167,0.500000,0.000064,0.001727
A24011,1,0,0,1,0,1,0,1,0,0.021930,0.437803,0,0.002193,0.021930,0.500000,0.000438,0.001399
A24013,1,0,0,1,0,1,0,1,0,0.014948,0.298433,0,0.001495,0.014948,0.500000,0.000298,0.001882
A24015,1,0,0,1,0,1,0,1,0,0.009702,0.193685,0,0.000971,0.009702,0.500000,0.000194,0.001811
A24017,1,0,0,1,0,1,0,1,0,0.004742,0.094665,0,0.000475,0.004742,0.500000,0.000095,0.002314
A24019,1,0,0,1,0,1,0,1,0,0.021039,0.420026,0,0.002104,0.021039,0.500000,0.000420,0.001678
A24021,1,0,0,1,0,1,0,1,0,0.006920,0.138159,0,0.000692,0.006920,0.500000,0.000138,0.001954
A24023,1,0,0,1,0,1,0,1,0,0.012901,0.257561,0,0.001290,0.012901,0.500000,0.000258,0.001299
A24025,1,0,0,1,0,1,0,1,0,0.009712,0.193893,0,0.000972,0.009712,0.500000,0.000194,0.001280
A24027,1,0,0,1,0,1,0,1,0,0.008431,0.168332,0,0.000843,0.008431,0.500000,0.000169,0.001671
A24029,1,0,0,1,0,1,0,1,0,0.011698,0.233535,0,0.001170,0.011698,0.500000,0.000233,0.001289
A24031,1,0,0,1,0,1,0,1,0,0.006274,0.125260,0,0.000627,0.006274,0.500000,0.000125,0.001859
A24033,1,0,0,1,0,1,0,1,0,0.003097,0.061841,0,0.000310,0.003097,0.500000,0.000062,0.002257
A24035,1,0,0,1,0,1,0,1,0,0.015478,0.308998,0,0.001548,0.015478,0.500000,0.000309,0.001364
A24037,1,0,0,1,0,1,0,1,0,0.008272,0.165146,0,0.000827,0.008272,0.500000,0.000165,0.002328
A24039,1,0,0,1,0,1,0,1,0,0.022818,0.455545,0,0.002282,0.022818,0.500000,0.000456,0.001712
A24041,1,0,0,1,0,1,0,1,0,0.025042,0.499950,0,0.002505,0.025042,0.500000,0.000500,0.001364
A24043,1,0,0,1,0,1,0,1,0,0.011116,0.221923,0,0.001112,0.011116,0.500000,0.000222,0.001386
A24045,1,0,0,1,0,1,0,1,0,0.020108,0.401441,0,0.002011,0.020108,0.500000,0.000401,0.002035
A24047,1,0,0,1,0,1,0,1,0,0.018536,0.370057,0,0.001854,0.018536,0.500000,0.000370,0.001973
A24510,1,0,0,1,0,1,0,1,0,0.019143,0.382178,0,0.001915,0.019143,0.500000,0.000382,0.001298
A36003,1,0,0,1,0,1,0,1,0,0.017361,0.346603,0,0.001736,0.017361,0.500000,0.000347,0.002651
A36007,1,0,0,1,0,1,0,1,0,0.020318,0.405635,0,0.002032,0.020318,0.500000,0.000406,0.001526
A36011,1,0,0,1,0,1,0,1,0,0.07,6.5,0,0.07,0.7,1.64,0.000624,0.000624
A36015,1,0,0,1,0,1,0,1,0,0.013282,0.265157,0,0.001328,0.013282,0.500000,0.000266,0.002792
A36017,1,0,0,1,0,1,0,1,0,0.013253,0.264597,0,0.001325,0.013253,0.500000,0.000265,0.001260
