TABLE->,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR2,NIT-STOR2,NIT-STOR2,NIT-STOR2,NIT-STOR2,NIT-STOR2
A24041,0.,1,0.03,0.3,0,1.410500,78.39799,5,0.5,2,0,2005.359,2.078000,5,1,8,0,1535.125,0.083500,6,0.5,1,0,826.2910,0,0,0,0,na,na
A24043,0.,1,0.03,0.3,0,0.059000,2.764000,5,0.5,2,0,828.2100,50.45950,5,1,8,0,2522.391,1.849500,6,0.5,1,0,878.8470,0,0,0,0,na,na
A24045,0.001000,1,0.03,0.3,0,1.244000,47.16650,5,0.5,2,0,2024.612,6.019500,5,1,8,0,1622.924,0.164000,6,0.5,1,0,833.7770,0,0,0,0,na,na
A24047,0.,1,0.03,0.3,0,1.041000,41.51350,5,0.5,2,0,1855.655,5.259500,5,1,8,0,1592.964,0.137000,6,0.5,1,0,832.0050,0,0,0,0,na,na
A24510,0.,1,0.03,0.3,0,0.683000,96.18050,5,0.5,2,0,2334.911,9.757500,5,1,8,0,1707.243,0.331500,6,0.5,1,0,838.3245,0,0,0,0,na,na
A36003,0.,1,0.03,0.3,0,1.376000,178.2400,5,0.5,2,0,1561.673,2.054000,5,1,8,0,1556.915,0.094000,6,0.5,1,0,830.2305,0,0,0,0,na,na
A36007,0.,1,0.03,0.3,0,1.018500,120.6105,5,0.5,2,0,1641.453,1.659000,5,1,8,0,1563.655,0.066000,6,0.5,1,0,835.2955,0,0,0,0,na,na
A36015,0.,1,0.03,0.3,0,0.445500,118.0690,5,0.5,2,0,1604.507,2.140500,5,1,8,0,1553.549,0.085000,6,0.5,1,0,832.5490,0,0,0,0,na,na
A36017,0.,1,0.03,0.3,0,0.372500,127.3305,5,0.5,2,0,1551.352,2.080000,5,1,8,0,1552.242,0.072000,6,0.5,1,0,837.8520,0,0,0,0,na,na
A36023,0.,1,0.03,0.3,0,0.969000,131.9415,5,0.5,2,0,1556.574,4.928500,5,1,8,0,1614.153,0.179000,6,0.5,1,0,839.7426,0,0,0,0,na,na
A36025,0.,1,0.03,0.3,0,0.681500,114.5000,5,0.5,2,0,1589.368,2.061500,5,1,8,0,1559.106,0.088000,6,0.5,1,0,852.7840,0,0,0,0,na,na
A36043,0.,1,0.03,0.3,0,0.095500,86.41200,5,0.5,2,0,1435.151,3.013000,5,1,8,0,1545.786,0.114000,6,0.5,1,0,853.6165,0,0,0,0,na,na
A36051,0.,1,0.03,0.3,0,0.710000,170.2845,5,0.5,2,0,1603.433,1.809500,5,1,8,0,1510.787,0.059500,6,0.5,1,0,822.4850,0,0,0,0,na,na
A36053,0.,1,0.03,0.3,0,1.255000,87.87500,5,0.5,2,0,1573.557,7.713500,5,1,8,0,1635.027,0.314000,6,0.5,1,0,839.5210,0,0,0,0,na,na
A36065,0.,1,0.03,0.3,0,0.214000,84.41800,5,0.5,2,0,1474.649,5.547500,5,1,8,0,1602.587,0.231000,6,0.5,1,0,848.5255,0,0,0,0,na,na
A36067,0.,1,0.03,0.3,0,1.410000,118.7105,5,0.5,2,0,1661.223,6.553500,5,1,8,0,1632.612,0.282500,6,0.5,1,0,847.4370,0,0,0,0,na,na
A36069,0.,1,0.03,0.3,0,1.885500,163.5100,5,0.5,2,0,1676.419,1.915000,5,1,8,0,1558.751,0.073500,6,0.5,1,0,832.5350,0,0,0,0,na,na
A36077,0.,1,0.03,0.3,0,0.491000,123.5080,5,0.5,2,0,1564.152,2.002000,5,1,8,0,1555.027,0.082000,6,0.5,1,0,845.0215,0,0,0,0,na,na
A36095,0.,1,0.03,0.3,0,0.448500,125.1000,5,0.5,2,0,1528.764,2.351000,5,1,8,0,1570.774,0.106500,6,0.5,1,0,852.0190,0,0,0,0,na,na
A36097,0.,1,0.03,0.3,0,2.250500,159.3940,5,0.5,2,0,1615.365,1.643500,5,1,8,0,1534.944,0.067000,6,0.5,1,0,831.4430,0,0,0,0,na,na
A36101,0.,1,0.03,0.3,0,1.362500,116.7845,5,0.5,2,0,1567.682,2.246500,5,1,8,0,1561.352,0.069000,6,0.5,1,0,829.7580,0,0,0,0,na,na
A36107,0.,1,0.03,0.3,0,1.599500,127.1920,5,0.5,2,0,1625.557,1.748000,5,1,8,0,1540.892,0.082500,6,0.5,1,0,831.9480,0,0,0,0,na,na
A36109,0.,1,0.03,0.3,0,0.916500,179.7605,5,0.5,2,0,1638.609,1.507500,5,1,8,0,1519.947,0.064500,6,0.5,1,0,832.2845,0,0,0,0,na,na
A36123,0.,1,0.03,0.3,0,0.754500,147.1640,5,0.5,2,0,1588.653,1.832000,5,1,8,0,1554.359,0.069000,6,0.5,1,0,831.0330,0,0,0,0,na,na
A37001,150,1,0.03,0.3,0,50,500,5,0.5,2,0,550,1200,5,1,8,0,300,800,6,0.5,1,0,100,0,0,0,0,na,na
A37005,150,1,0.03,0.3,0,50,500,5,0.5,2,0,550,1200,5,1,8,0,300,800,6,0.5,1,0,100,0,0,0,0,na,na
A37009,150,1,0.03,0.3,0,50,500,5,0.5,2,0,550,1200,5,1,8,0,300,800,6,0.5,1,0,100,0,0,0,0,na,na
A37033,150,1,0.03,0.3,0,50,500,5,0.5,2,0,550,1200,5,1,8,0,300,800,6,0.5,1,0,100,0,0,0,0,na,na
A37067,150,1,0.03,0.3,0,50,500,5,0.5,2,0,550,1200,5,1,8,0,300,800,6,0.5,1,0,100,0,0,0,0,na,na
A37077,150,1,0.03,0.3,0,50,500,5,0.5,2,0,550,1200,5,1,8,0,300,800,6,0.5,1,0,100,0,0,0,0,na,na
A37081,150,1,0.03,0.3,0,50,500,5,0.5,2,0,550,1200,5,1,8,0,300,800,6,0.5,1,0,100,0,0,0,0,na,na
A37131,150,1,0.03,0.3,0,50,500,5,0.5,2,0,550,1200,5,1,8,0,300,800,6,0.5,1,0,100,0,0,0,0,na,na
A37135,150,1,0.03,0.3,0,50,500,5,0.5,2,0,550,1200,5,1,8,0,300,800,6,0.5,1,0,100,0,0,0,0,na,na
A37145,150,1,0.03,0.3,0,50,500,5,0.5,2,0,550,1200,5,1,8,0,300,800,6,0.5,1,0,100,0,0,0,0,na,na
A37157,150,1,0.03,0.3,0,50,500,5,0.5,2,0,550,1200,5,1,8,0,300,800,6,0.5,1,0,100,0,0,0,0,na,na
A37169,150,1,0.03,0.3,0,50,500,5,0.5,2,0,550,1200,5,1,8,0,300,800,6,0.5,1,0,100,0,0,0,0,na,na
A37171,150,1,0.03,0.3,0,50,500,5,0.5,2,0,550,1200,5,1,8,0,300,800,6,0.5,1,0,100,0,0,0,0,na,na
A37181,150,1,0.03,0.3,0,50,500,5,0.5,2,0,550,1200,5,1,8,0,300,800,6,0.5,1,0,100,0,0,0,0,na,na
A37185,150,1,0.03,0.3,0,50,500,5,0.5,2,0,550,1200,5,1,8,0,300,800,6,0.5,1,0,100,0,0,0,0,na,na
A37189,150,1,0.03,0.3,0,50,500,5,0.5,2,0,550,1200,5,1,8,0,300,800,6,0.5,1,0,100,0,0,0,0,na,na
A42001,0.,1,0.03,0.3,0,0.165000,102.6970,5,0.5,2,0,2063.533,2.249500,5,1,8,0,1562.106,0.084500,6,0.5,1,0,822.9880,0,0,0,0,na,na
A42009,0.,1,0.03,0.3,0,0.549000,66.64450,5,0.5,2,0,1707.789,5.862500,5,1,8,0,1640.712,0.205500,6,0.5,1,0,837.9010,0,0,0,0,na,na
A42011,0.,1,0.03,0.3,0,0.011000,174.9555,5,0.5,2,0,2024.577,1.306000,5,1,8,0,1517.225,0.070500,6,0.5,1,0,831.1515,0,0,0,0,na,na
A42013,0.,1,0.03,0.3,0,1.063500,99.86200,5,0.5,2,0,1740.677,6.262000,5,1,8,0,1651.142,0.198000,6,0.5,1,0,835.8005,0,0,0,0,na,na
A42015,0.,1,0.03,0.3,0,0.267000,98.28300,5,0.5,2,0,1674.814,1.997500,5,1,8,0,1567.418,0.077500,6,0.5,1,0,838.5935,0,0,0,0,na,na
A42021,0.,1,0.03,0.3,0,0.366000,134.1150,5,0.5,2,0,1815.387,4.553500,5,1,8,0,1612.510,0.149500,6,0.5,1,0,830.6035,0,0,0,0,na,na
A42023,0.,1,0.03,0.3,0,0.295500,121.1460,5,0.5,2,0,1619.873,1.412000,5,1,8,0,1532.509,0.047000,6,0.5,1,0,826.3025,0,0,0,0,na,na
A42025,0.,1,0.03,0.3,0,0.059000,192.7300,5,0.5,2,0,1744.638,1.684000,5,1,8,0,1536.990,0.082500,6,0.5,1,0,868.9275,0,0,0,0,na,na
A42027,0.,1,0.03,0.3,0,1.306000,23.64750,5,0.5,2,0,1486.693,24.02650,5,1,8,0,1860.435,0.868000,6,0.5,1,0,838.6281,0,0,0,0,na,na
A42029,0.,1,0.03,0.3,0,0.022500,98.02550,5,0.5,2,0,2036.479,7.303000,5,1,8,0,1680.891,0.221500,6,0.5,1,0,845.1495,0,0,0,0,na,na
A42033,0.,1,0.03,0.3,0,5.667500,100.6960,5,0.5,2,0,1651.480,5.696000,5,1,8,0,1643.046,0.189500,6,0.5,1,0,829.4660,0,0,0,0,na,na
A42035,0.,1,0.03,0.3,0,0.830500,90.45000,5,0.5,2,0,1561.145,7.106500,5,1,8,0,1634.938,0.269500,6,0.5,1,0,835.6010,0,0,0,0,na,na
A42037,0.,1,0.03,0.3,0,0.265000,136.1565,5,0.5,2,0,1749.111,2.363500,5,1,8,0,1582.869,0.091500,6,0.5,1,0,835.3135,0,0,0,0,na,na
A42041,0.,1,0.03,0.3,0,0.067500,58.89300,5,0.5,2,0,1781.238,11.31700,5,1,8,0,1713.621,0.359000,6,0.5,1,0,837.1055,0,0,0,0,na,na
A42043,0.,1,0.03,0.3,0,0.288000,82.45150,5,0.5,2,0,1947.221,5.335000,5,1,8,0,1649.179,0.157500,6,0.5,1,0,830.7430,0,0,0,0,na,na
A42047,0.,1,0.03,0.3,0,2.558000,128.9545,5,0.5,2,0,1655.679,1.969500,5,1,8,0,1549.179,0.060500,6,0.5,1,0,827.5510,0,0,0,0,na,na
A42055,0.,1,0.03,0.3,0,0.042000,17.55800,5,0.5,2,0,1524.526,35.97200,5,1,8,0,2006.639,1.352000,6,0.5,1,0,850.7670,0,0,0,0,na,na
A42057,0.,1,0.03,0.3,0,1.394000,111.8975,5,0.5,2,0,1826.079,2.580000,5,1,8,0,1594.709,0.115500,6,0.5,1,0,831.1850,0,0,0,0,na,na
A42061,0.,1,0.03,0.3,0,0.161500,92.00400,5,0.5,2,0,1669.946,4.851000,5,1,8,0,1655.405,0.150000,6,0.5,1,0,834.3435,0,0,0,0,na,na
A42063,0.,1,0.03,0.3,0,1.036500,167.5775,5,0.5,2,0,1814.080,1.732000,5,1,8,0,1556.724,0.069000,6,0.5,1,0,829.0325,0,0,0,0,na,na
A42065,0.,1,0.03,0.3,0,0.296000,153.6005,5,0.5,2,0,1743.863,1.478000,5,1,8,0,1546.065,0.066000,6,0.5,1,0,830.3710,0,0,0,0,na,na
A42067,0.,1,0.03,0.3,0,0.291500,71.96550,5,0.5,2,0,1805.579,6.503500,5,1,8,0,1659.788,0.206000,6,0.5,1,0,838.2675,0,0,0,0,na,na
A42069,0.,1,0.03,0.3,0,1.966000,52.24450,5,0.5,2,0,1579.148,22.49400,5,1,8,0,1780.176,1.285000,6,0.5,1,0,893.9600,0,0,0,0,na,na
A42071,0.,1,0.03,0.3,0,0.150000,50.25900,5,0.5,2,0,1963.553,37.56700,5,1,8,0,2035.577,1.452500,6,0.5,1,0,857.3465,0,0,0,0,na,na
A42075,0.,1,0.03,0.3,0,0.532000,46.10800,5,0.5,2,0,1809.788,36.44350,5,1,8,0,2003.214,1.499000,6,0.5,1,0,856.8020,0,0,0,0,na,na
A42079,0.,1,0.03,0.3,0,0.701500,80.38100,5,0.5,2,0,1700.652,10.05850,5,1,8,0,1669.746,0.462500,6,0.5,1,0,861.3665,0,0,0,0,na,na
A42081,0.,1,0.03,0.3,0,0.170500,121.7010,5,0.5,2,0,1635.678,2.481500,5,1,8,0,1577.877,0.103500,6,0.5,1,0,844.0990,0,0,0,0,na,na
A42083,0.,1,0.03,0.3,0,2.754500,144.1340,5,0.5,2,0,1601.751,1.979000,5,1,8,0,1541.163,0.056000,6,0.5,1,0,824.9155,0,0,0,0,na,na
A42087,0.,1,0.03,0.3,0,0.148500,102.0450,5,0.5,2,0,1776.872,3.145000,5,1,8,0,1587.122,0.123500,6,0.5,1,0,839.6064,0,0,0,0,na,na
A42093,0.,1,0.03,0.3,0,0.015500,118.8325,5,0.5,2,0,1811.594,2.411000,5,1,8,0,1579.208,0.117500,6,0.5,1,0,833.5385,0,0,0,0,na,na
A42097,0.,1,0.03,0.3,0,0.429500,40.60550,5,0.5,2,0,1565.649,22.19700,5,1,8,0,1837.155,0.903000,6,0.5,1,0,843.7065,0,0,0,0,na,na
A42099,0.,1,0.03,0.3,0,0.281000,110.2555,5,0.5,2,0,1869.548,3.959000,5,1,8,0,1614.635,0.129000,6,0.5,1,0,836.9345,0,0,0,0,na,na
A42105,0.,1,0.03,0.3,0,0.977500,113.6770,5,0.5,2,0,1579.441,2.733000,5,1,8,0,1577.305,0.072500,6,0.5,1,0,828.1130,0,0,0,0,na,na
A42107,0.,1,0.03,0.3,0,0.099000,120.2855,5,0.5,2,0,1748.839,6.448000,5,1,8,0,1671.860,0.204000,6,0.5,1,0,835.1690,0,0,0,0,na,na
A42109,0.,1,0.03,0.3,0,0.158500,98.62600,5,0.5,2,0,1869.188,3.389000,5,1,8,0,1599.901,0.119500,6,0.5,1,0,840.1190,0,0,0,0,na,na
A42111,0.,1,0.03,0.3,0,0.811000,107.6070,5,0.5,2,0,1783.079,4.335500,5,1,8,0,1615.708,0.156000,6,0.5,1,0,838.5130,0,0,0,0,na,na
A42113,0.,1,0.03,0.3,0,2.445000,141.1870,5,0.5,2,0,1750.155,2.918000,5,1,8,0,1559.774,0.163000,6,0.5,1,0,873.2385,0,0,0,0,na,na
A42115,0.,1,0.03,0.3,0,4.241500,168.0040,5,0.5,2,0,1708.771,1.788000,5,1,8,0,1565.739,0.085500,6,0.5,1,0,852.8620,0,0,0,0,na,na
A42117,0.,1,0.03,0.3,0,1.009500,102.0275,5,0.5,2,0,1594.689,2.546000,5,1,8,0,1580.520,0.078500,6,0.5,1,0,837.5310,0,0,0,0,na,na
A42119,0.,1,0.03,0.3,0,0.160500,155.1340,5,0.5,2,0,1843.460,1.277500,5,1,8,0,1538.331,0.075500,6,0.5,1,0,834.1420,0,0,0,0,na,na
A42127,0.,1,0.03,0.3,0,2.854500,172.6675,5,0.5,2,0,1594.847,3.345000,5,1,8,0,1603.492,0.132500,6,0.5,1,0,853.2770,0,0,0,0,na,na
A42131,0.,1,0.03,0.3,0,0.246500,72.23150,5,0.5,2,0,1650.857,4.388000,5,1,8,0,1613.324,0.130000,6,0.5,1,0,851.8620,0,0,0,0,na,na
A42133,0.,1,0.03,0.3,0,0.042000,73.00150,5,0.5,2,0,1923.053,9.185499,5,1,8,0,1718.380,0.241500,6,0.5,1,0,838.0290,0,0,0,0,na,na
A47091,150,1,0.03,0.3,0,50,500,5,0.5,2,0,550,1200,5,1,8,0,300,800,6,0.5,1,0,100,0,0,0,0,na,na
A47163,150,1,0.03,0.3,0,50,500,5,0.5,2,0,550,1200,5,1,8,0,300,800,6,0.5,1,0,100,0,0,0,0,na,na
A51001,0.,1,0.03,0.3,0,0.904500,64.30150,5,0.5,2,0,1851.905,1.456500,5,1,8,0,1468.955,0.069000,6,0.5,1,0,825.3195,0,0,0,0,na,na
A51003,0.,1,0.03,0.3,0,7.518500,12.54300,5,0.5,2,0,1466.967,14.63700,5,1,8,0,1766.241,0.433000,6,0.5,1,0,824.8355,0,0,0,0,na,na
A51005,0.,1,0.03,0.3,0,23.83350,24.40900,5,0.5,2,0,1352.615,6.646500,5,1,8,0,1668.829,0.236000,6,0.5,1,0,854.6075,0,0,0,0,na,na
A51007,0.,1,0.03,0.3,0,0.002000,49.97350,5,0.5,2,0,1650.864,3.333500,5,1,8,0,1626.828,0.063500,6,0.5,1,0,818.0880,0,0,0,0,na,na
A51009,0.,1,0.03,0.3,0,1.775500,2.493500,5,0.5,2,0,1227.467,25.15250,5,1,8,0,1861.025,1.053000,6,0.5,1,0,840.7175,0,0,0,0,na,na
A51011,0.,1,0.03,0.3,0,0.160500,29.49200,5,0.5,2,0,1531.078,8.122499,5,1,8,0,1701.332,0.165500,6,0.5,1,0,821.1975,0,0,0,0,na,na
A51013,0.,1,0.03,0.3,0,0.052500,152.5395,5,0.5,2,0,2461.228,1.725000,5,1,8,0,1517.701,0.078000,6,0.5,1,0,820.7035,0,0,0,0,na,na
A51015,0.,1,0.03,0.3,0,0.008000,3.476000,5,0.5,2,0,1223.510,31.91050,5,1,8,0,1969.843,1.463500,6,0.5,1,0,867.6855,0,0,0,0,na,na
A51017,0.,1,0.03,0.3,0,11.30300,45.02300,5,0.5,2,0,1423.283,2.365000,5,1,8,0,1576.836,0.110000,6,0.5,1,0,846.3830,0,0,0,0,na,na
A51019,0.,1,0.03,0.3,0,0.698000,11.04600,5,0.5,2,0,1372.756,14.03900,5,1,8,0,1773.665,0.365500,6,0.5,1,0,824.2665,0,0,0,0,na,na
A51021,150,1,0.03,0.3,0,50,500,5,0.5,2,0,550,1200,5,1,8,0,300,800,6,0.5,1,0,100,0,0,0,0,na,na
A51023,0.,1,0.03,0.3,0,0.031000,25.09650,5,0.5,2,0,1405.722,6.092500,5,1,8,0,1655.189,0.164500,6,0.5,1,0,840.6245,0,0,0,0,na,na
A51025,150,1,0.03,0.3,0,50,500,5,0.5,2,0,550,1200,5,1,8,0,300,800,6,0.5,1,0,100,0,0,0,0,na,na
A51027,150,1,0.03,0.3,0,50,500,5,0.5,2,0,550,1200,5,1,8,0,300,800,6,0.5,1,0,100,0,0,0,0,na,na
A51029,0.,1,0.03,0.3,0,0.318500,40.20450,5,0.5,2,0,1611.234,3.386000,5,1,8,0,1623.318,0.084500,6,0.5,1,0,819.2310,0,0,0,0,na,na
A51031,0.,1,0.03,0.3,0,0.639500,24.14600,5,0.5,2,0,1511.728,7.979500,5,1,8,0,1694.533,0.160000,6,0.5,1,0,821.2920,0,0,0,0,na,na
A51033,0.,1,0.03,0.3,0,0.780000,15.37800,5,0.5,2,0,1590.097,18.14750,5,1,8,0,1797.158,0.504000,6,0.5,1,0,829.8225,0,0,0,0,na,na
A51035,150,1,0.03,0.3,0,50,500,5,0.5,2,0,550,1200,5,1,8,0,300,800,6,0.5,1,0,100,0,0,0,0,na,na
A51036,0.,1,0.03,0.3,0,0.967500,27.14200,5,0.5,2,0,1768.768,6.627000,5,1,8,0,1618.243,0.147000,6,0.5,1,0,828.4025,0,0,0,0,na,na
A51037,150,1,0.03,0.3,0,50,500,5,0.5,2,0,550,1200,5,1,8,0,300,800,6,0.5,1,0,100,0,0,0,0,na,na
A51041,0.,1,0.03,0.3,0,0.565000,11.16100,5,0.5,2,0,1561.711,22.59850,5,1,8,0,1836.781,0.841500,6,0.5,1,0,824.9025,0,0,0,0,na,na
A51043,0.,1,0.03,0.3,0,5.074000,9.180000,5,0.5,2,0,1458.245,19.12000,5,1,8,0,1817.300,0.622000,6,0.5,1,0,842.8500,0,0,0,0,na,na
A51045,0.,1,0.03,0.3,0,1.038500,18.24300,5,0.5,2,0,1403.774,12.43300,5,1,8,0,1672.335,0.586500,6,0.5,1,0,855.3480,0,0,0,0,na,na
A51047,0.,1,0.03,0.3,0,0.097500,8.719999,5,0.5,2,0,1362.282,19.00550,5,1,8,0,1861.818,0.561500,6,0.5,1,0,827.7860,0,0,0,0,na,na
A51049,0.,1,0.03,0.3,0,0.455000,42.66600,5,0.5,2,0,1686.691,3.014500,5,1,8,0,1598.578,0.084000,6,0.5,1,0,817.7550,0,0,0,0,na,na
A51051,150,1,0.03,0.3,0,50,500,5,0.5,2,0,550,1200,5,1,8,0,300,800,6,0.5,1,0,100,0,0,0,0,na,na
A51053,0.,1,0.03,0.3,0,0.014500,42.36450,5,0.5,2,0,1677.638,3.786500,5,1,8,0,1643.093,0.067500,6,0.5,1,0,818.2620,0,0,0,0,na,na
A51057,0.,1,0.03,0.3,0,0.657500,6.271000,5,0.5,2,0,1419.202,29.46500,5,1,8,0,1917.327,1.053500,6,0.5,1,0,839.1750,0,0,0,0,na,na
A51059,0.,1,0.03,0.3,0,0.312500,68.03700,5,0.5,2,0,2090.252,6.470500,5,1,8,0,1696.460,0.132500,6,0.5,1,0,826.3805,0,0,0,0,na,na
A51061,0.,1,0.03,0.3,0,0.414500,37.89450,5,0.5,2,0,1771.232,4.243000,5,1,8,0,1630.134,0.102500,6,0.5,1,0,820.4360,0,0,0,0,na,na
A51063,150,1,0.03,0.3,0,50,500,5,0.5,2,0,550,1200,5,1,8,0,300,800,6,0.5,1,0,100,0,0,0,0,na,na
A51065,0.,1,0.03,0.3,0,2.402500,9.826000,5,0.5,2,0,1442.464,15.75000,5,1,8,0,1796.412,0.421500,6,0.5,1,0,823.8770,0,0,0,0,na,na
A51067,150,1,0.03,0.3,0,50,500,5,0.5,2,0,550,1200,5,1,8,0,300,800,6,0.5,1,0,100,0,0,0,0,na,na
A51069,0.,1,0.03,0.3,0,1.089500,17.94000,5,0.5,2,0,1522.707,13.39150,5,1,8,0,1753.399,0.428000,6,0.5,1,0,839.7450,0,0,0,0,na,na
A51071,0.,1,0.03,0.3,0,21.41150,48.16350,5,0.5,2,0,1471.444,8.083000,5,1,8,0,1665.240,0.378500,6,0.5,1,0,857.6770,0,0,0,0,na,na
A51073,0.,1,0.03,0.3,0,0.380500,52.09450,5,0.5,2,0,1762.380,2.188000,5,1,8,0,1533.175,0.089000,6,0.5,1,0,825.9690,0,0,0,0,na,na
A51075,0.,1,0.03,0.3,0,3.539000,38.80500,5,0.5,2,0,1677.261,5.121000,5,1,8,0,1653.147,0.106000,6,0.5,1,0,819.1635,0,0,0,0,na,na
A51077,150,1,0.03,0.3,0,50,500,5,0.5,2,0,550,1200,5,1,8,0,300,800,6,0.5,1,0,100,0,0,0,0,na,na
