TABLE->,SOIL-DATA,SOIL-DATA,SOIL-DATA,SOIL-DATA,SOIL-DATA,SOIL-DATA,SOIL-DATA,SOIL-DATA,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTPM#1,NIT-FSTPM#1,NIT-FSTPM#1,NIT-FSTPM#1,NIT-FSTPM#1,NIT-FSTPM#1,NIT-FSTPM#1,NIT-FSTPM#2,NIT-FSTPM#2,NIT-FSTPM#2,NIT-FSTPM#2,NIT-FSTPM#2,NIT-FSTPM#2,NIT-FSTPM#2,NIT-FSTPM#3,NIT-FSTPM#3,NIT-FSTPM#3,NIT-FSTPM#3,NIT-FSTPM#3,NIT-FSTPM#3,NIT-FSTPM#3,NIT-FSTPM#4,NIT-FSTPM#4,NIT-FSTPM#4,NIT-FSTPM#4,NIT-FSTPM#4,NIT-FSTPM#4,NIT-FSTPM#4,NIT-ORGPM#1,NIT-ORGPM#1,NIT-ORGPM#1,NIT-ORGPM#1,NIT-ORGPM#2,NIT-ORGPM#2,NIT-ORGPM#2,NIT-ORGPM#2,NIT-ORGPM#3,NIT-ORGPM#3,NIT-ORGPM#3,NIT-ORGPM#3,NIT-ORGPM#4,NIT-ORGPM#4,NIT-ORGPM#4,NIT-ORGPM#4,NIT-AMVOLAT,NIT-AMVOLAT,NIT-AMVOLAT,NIT-AMVOLAT,NIT-AMVOLAT,NIT-AMVOLAT
A24027,0.4,9.197760165,69.92606107,60,72.0840588,79.18404018,69.37935528,70.91977039,1,1,100,1,1,1,0,0,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.083384,0.001475,0.,7.593246,0.083384,na,na,0.083384,0.002950,0.,3.912689,0.083384,na,na,0.000100,0.010813,0.000140,1.942500,0.200000,na,na,0.000100,0.010813,0.000140,0.323751,0.000100,2139.858,5619.468,0.0001,1.07,467.3207,1601.574,0.0001,1.07,3.048449,350.6268,0.0001,1.07,3.048449,350.6268,0.0001,1.07,na,na,na,na,na,na
A24029,0.4,11.48586698,84.6611575,60,76.52072595,84.78089578,86.57554961,88.61981322,1,1,100,1,1,1,0,0,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.139225,0.000811,0.,7.610110,0.139225,na,na,0.139225,0.001623,0.,5.076362,0.139225,na,na,0.000100,0.086045,0.000016,1.504242,0.200000,na,na,0.000100,0.086045,0.000016,0.403396,0.000100,1075.369,4120.848,0.0001,1.07,929.9126,2184.018,0.0001,1.07,0.482441,356.9709,0.0001,1.07,0.482441,356.9709,0.0001,1.07,na,na,na,na,na,na
A24031,0.4,8.755937943,66.26503337,60,74.40415743,82.1108446,65.6992694,67.13185799,1,1,100,1,1,1,0,0,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.055016,0.002543,0.,7.497602,0.055016,na,na,0.055016,0.005107,0.,3.748803,0.055016,na,na,0.000100,0.006772,0.000222,2.114694,0.200000,na,na,0.000100,0.006772,0.000222,0.476006,0.000100,3342.927,7124.015,0.0001,1.07,271.5002,1263.333,0.0001,1.07,4.383864,335.7304,0.0001,1.07,4.383864,335.7304,0.0001,1.07,na,na,na,na,na,na
A24033,0.4,11.53752725,73.89456743,60,71.07663311,77.91317267,71.05516723,72.64468363,1,1,100,1,1,1,0,0,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.057062,0.002684,0.,7.682951,0.057062,na,na,0.057062,0.005363,0.,3.841475,0.057062,na,na,0.000100,0.016227,0.000094,2.508201,0.200000,na,na,0.000100,0.016227,0.000094,0.698270,0.000100,2347.214,7988.247,0.0001,1.07,260.7722,1126.654,0.0001,1.07,1.717183,251.5921,0.0001,1.07,1.717183,251.5921,0.0001,1.07,na,na,na,na,na,na
A24035,0.4,11.54153265,85.61316461,60,78.63268025,87.44512613,85.41209625,87.42227067,1,1,100,1,1,1,0,0,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.043819,0.003832,0.,6.836346,0.043819,na,na,0.043819,0.007646,0.,4.913154,0.043819,na,na,0.000100,0.007113,0.000214,1.776540,0.200000,na,na,0.000100,0.007113,0.000214,0.483797,0.000100,5190.155,7353.021,0.0001,1.07,192.6725,1223.986,0.0001,1.07,3.723666,343.7953,0.0001,1.07,3.723666,343.7953,0.0001,1.07,na,na,na,na,na,na
A24037,0.4,11.11429624,93.03827618,60,73.47525329,80.93903203,77.7445653,79.53008106,1,1,100,1,1,1,0,0,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.098824,0.001162,0.,5.152139,0.098824,na,na,0.098824,0.002339,0.,2.576069,0.098824,na,na,0.000100,0.100000,0.100E-04,1.590224,0.200000,na,na,0.000100,0.100000,0.100E-04,0.442476,0.000100,2216.599,5830.598,0.0001,1.07,427.0985,1543.580,0.0001,1.07,0.273606,218.2476,0.0001,1.07,0.273606,218.2476,0.0001,1.07,na,na,na,na,na,na
A24039,0.4,11.78305931,95.89649455,60,67.64082678,73.57890299,78.18958008,79.98813478,1,1,100,1,1,1,0,0,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.307616,0.000326,0.,7.446893,0.307616,na,na,0.307616,0.000466,0.,6.239428,0.307616,na,na,0.000100,0.100000,0.100E-04,0.869292,0.200000,na,na,0.000100,0.100000,0.100E-04,0.187189,0.000100,829.3981,2601.091,0.0001,1.07,1205.694,3460.088,0.0001,1.07,0.217620,292.3775,0.0001,1.07,0.217620,292.3775,0.0001,1.07,na,na,na,na,na,na
A24041,0.4,11.21388506,92.02694503,60,78.02960156,86.68434236,86.40030399,88.4394329,1,1,100,1,1,1,0,0,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.173599,0.000576,0.,7.851132,0.173599,na,na,0.173599,0.001123,0.,4.976072,0.173599,na,na,0.000100,0.100000,0.100E-04,1.112636,0.200000,na,na,0.000100,0.100000,0.100E-04,0.224182,0.000100,1119.898,3663.906,0.0001,1.07,892.9385,2456.394,0.0001,1.07,0.317048,332.7262,0.0001,1.07,0.317048,332.7262,0.0001,1.07,na,na,na,na,na,na
A24043,0.4,9.597019723,78.31552516,60,76.01807415,84.14680054,67.44229361,68.92595281,1,1,100,1,1,1,0,0,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.000100,0.100000,0.,5.981151,0.000100,na,na,0.000100,0.100000,0.,4.445038,0.000100,na,na,0.000100,0.001861,0.000939,0.516745,0.200000,na,na,0.000100,0.001861,0.000939,0.086124,0.000100,50000.00,50000.00,0.0001,1.07,3.602216,129.3590,0.0001,1.07,11.21871,451.9585,0.0001,1.07,11.21871,451.9585,0.0001,1.07,na,na,na,na,na,na
A24045,0.4,13.23828486,83.80989144,60,74.97915329,82.83620188,72.17140257,73.79362467,1,1,100,1,1,1,0,0,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.163252,0.000611,0.,6.429516,0.163252,na,na,0.163252,0.001159,0.,6.429516,0.163252,na,na,0.000100,0.033533,0.000038,1.603226,0.200000,na,na,0.000100,0.033533,0.000038,0.356842,0.000100,2436.258,4835.245,0.0001,1.07,410.4657,1861.330,0.0001,1.07,0.801745,269.9713,0.0001,1.07,0.801745,269.9713,0.0001,1.07,na,na,na,na,na,na
A24047,0.4,11.8885762,86.69444663,60,78.02995913,86.68479344,76.87948708,78.63965606,1,1,100,1,1,1,0,0,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.127987,0.000826,0.,6.801056,0.127987,na,na,0.127987,0.001654,0.,5.988230,0.127987,na,na,0.000100,0.041673,0.000031,1.522389,0.200000,na,na,0.000100,0.041673,0.000031,0.334720,0.000100,2553.134,4873.922,0.0001,1.07,391.6755,1846.562,0.0001,1.07,0.639276,263.1539,0.0001,1.07,0.639276,263.1539,0.0001,1.07,na,na,na,na,na,na
A24510,0.4,10.89579994,79.58426696,60,70.83062273,77.60283057,61.87983072,63.20050976,1,1,100,1,1,1,0,0,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.162825,0.000615,0.,7.433506,0.162825,na,na,0.162825,0.001160,0.,3.779629,0.162825,na,na,0.000100,0.020633,0.000069,1.848103,0.200000,na,na,0.000100,0.020633,0.000069,0.308019,0.000100,1070.012,3746.812,0.0001,1.07,934.5698,2402.041,0.0001,1.07,2.307343,501.3932,0.0001,1.07,2.307343,501.3932,0.0001,1.07,na,na,na,na,na,na
A36003,0.4,7.474602486,82.35495606,60,73.5727919,81.06207698,73.85186718,75.52332688,1,1,100,1,1,1,0,0,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.531180,0.000189,0.,8.536333,0.531180,na,na,0.531180,0.000326,0.,4.268167,0.531180,na,na,0.000100,0.100000,0.100E-04,1.428940,0.200000,na,na,0.000100,0.100000,0.100E-04,0.386047,0.000100,462.1854,4516.544,0.0001,1.07,2163.633,1992.674,0.0001,1.07,0.215474,201.7312,0.0001,1.07,0.215474,201.7312,0.0001,1.07,na,na,na,na,na,na
A36007,0.4,7.321308689,81.16298478,60,71.68548359,78.68123755,73.05983793,74.70809118,1,1,100,1,1,1,0,0,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.452771,0.000219,0.,9.716949,0.452771,na,na,0.452771,0.000394,0.,9.327212,0.452771,na,na,0.000100,0.100000,0.100E-04,0.876728,0.200000,na,na,0.000100,0.100000,0.100E-04,0.146121,0.000100,529.6890,3325.182,0.0001,1.07,1887.900,2706.618,0.0001,1.07,0.265223,355.4902,0.0001,1.07,0.265223,355.4902,0.0001,1.07,na,na,na,na,na,na
A36015,0.4,7.431501112,79.05913952,60,71.62673414,78.60712512,71.91076191,73.52534724,1,1,100,1,1,1,0,0,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.274787,0.000366,0.,9.152577,0.274787,na,na,0.274787,0.000703,0.,4.924240,0.274787,na,na,0.000100,0.100000,0.100E-04,1.266466,0.200000,na,na,0.000100,0.100000,0.100E-04,0.214846,0.000100,703.0156,4496.209,0.0001,1.07,1422.444,2001.685,0.0001,1.07,0.206694,198.8588,0.0001,1.07,0.206694,198.8588,0.0001,1.07,na,na,na,na,na,na
A36017,0.4,7.591879113,79.75088123,60,73.9809522,81.57697121,76.36737197,78.11253597,1,1,100,1,1,1,0,0,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.517712,0.000192,0.,10.00000,0.517712,na,na,0.517712,0.000346,0.,10.00000,0.517712,na,na,0.000100,0.092542,0.000012,0.988616,0.200000,na,na,0.000100,0.092542,0.000012,0.211276,0.000100,464.4876,3342.992,0.0001,1.07,2152.910,2692.201,0.0001,1.07,0.418413,417.9345,0.0001,1.07,0.418413,417.9345,0.0001,1.07,na,na,na,na,na,na
A36023,0.4,7.446880573,82.25339953,60,72.84524654,80.14427851,73.41298839,75.07158895,1,1,100,1,1,1,0,0,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.349939,0.000288,0.,10.00000,0.349939,na,na,0.349939,0.000558,0.,10.00000,0.349939,na,na,0.000100,0.027628,0.000044,1.073776,0.200000,na,na,0.000100,0.027628,0.000044,0.178965,0.000100,503.4704,3668.637,0.0001,1.07,1986.214,2453.228,0.0001,1.07,1.325915,480.7121,0.0001,1.07,1.325915,480.7121,0.0001,1.07,na,na,na,na,na,na
A36025,0.4,6.975776004,63.48152646,60,74.04848281,81.66216107,69.18969741,70.72455554,1,1,100,1,1,1,0,0,0,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.595401,0.000168,0.,9.357526,0.595401,na,na,0.595401,0.000287,0.,5.116545,0.595401,na,na,0.000100,0.093749,0.000013,1.164368,0.200000,na,na,0.000100,0.093749,0.000013,0.203453,0.000100,546.0630,3350.742,0.0001,1.07,1831.290,2685.974,0.0001,1.07,0.436985,406.7825,0.0001,1.07,0.436985,406.7825,0.0001,1.07,na,na,na,na,na,na
