TABLE->,QUAL-PROPS#4,QUAL-PROPS#4,QUAL-PROPS#4,QUAL-PROPS#4,QUAL-PROPS#4,QUAL-PROPS#4,QUAL-PROPS#4,QUAL-PROPS#4,QUAL-PROPS#4,QUAL-INPUT#4,QUAL-INPUT#4,QUAL-INPUT#4,QUAL-INPUT#4,QUAL-INPUT#4,QUAL-INPUT#4,QUAL-INPUT#4,QUAL-INPUT#4
VARS->,QSD,VPFW,VPFS,QSO,VQO,QIFW,VIQC,QAGW,VAQC,SQO,POTFW,POTFS,ACQOP,SQOLIM,WSQOP,IOQC,AOQC
A10001,1,0,0,1,0,1,0,1,0,0.642896,1.393162,0,0.064287,0.642896,0.500000,0.001393,0.361577
A10003,1,0,0,1,0,1,0,1,0,0.387660,0.840064,0,0.038765,0.387660,0.500000,0.000840,0.272237
A10005,1,0,0,1,0,1,0,1,0,1.177205,2.551018,0,0.117717,1.177205,0.500000,0.002551,0.246116
A11001,1,0,0,1,0,1,0,1,0,0.744763,1.613909,0,0.074474,0.744763,0.500000,0.001614,0.538672
A24001,1,0,0,1,0,1,0,1,0,0.293419,0.635843,0,0.029341,0.293419,0.500000,0.000636,0.636355
A24003,1,0,0,1,0,1,0,1,0,0.194087,0.420590,0,0.019408,0.194087,0.500000,0.000421,0.314167
A24005,1,0,0,1,0,1,0,1,0,0.266953,0.578489,0,0.026694,0.266953,0.500000,0.000578,0.304469
A24009,1,0,0,1,0,1,0,1,0,0.131004,0.283888,0,0.013100,0.131004,0.500000,0.000284,0.364189
A24011,1,0,0,1,0,1,0,1,0,0.523884,1.135263,0,0.052387,0.523884,0.500000,0.001135,0.294235
A24013,1,0,0,1,0,1,0,1,0,0.399559,0.865848,0,0.039955,0.399559,0.500000,0.000866,0.390688
A24015,1,0,0,1,0,1,0,1,0,0.294698,0.638615,0,0.029469,0.294698,0.500000,0.000639,0.376217
A24017,1,0,0,1,0,1,0,1,0,0.155716,0.337439,0,0.015571,0.155716,0.500000,0.000337,0.483421
A24019,1,0,0,1,0,1,0,1,0,0.461951,1.001052,0,0.046194,0.461951,0.500000,0.001001,0.351439
A24021,1,0,0,1,0,1,0,1,0,0.212964,0.461496,0,0.021296,0.212964,0.500000,0.000461,0.403652
A24023,1,0,0,1,0,1,0,1,0,0.300244,0.650631,0,0.030023,0.300244,0.500000,0.000651,0.271844
A24025,1,0,0,1,0,1,0,1,0,0.301669,0.653720,0,0.030166,0.301669,0.500000,0.000654,0.268337
A24027,1,0,0,1,0,1,0,1,0,0.262616,0.569093,0,0.026261,0.262616,0.500000,0.000569,0.350522
A24029,1,0,0,1,0,1,0,1,0,0.343931,0.745302,0,0.034392,0.343931,0.500000,0.000745,0.268284
A24031,1,0,0,1,0,1,0,1,0,0.214266,0.464317,0,0.021426,0.214266,0.500000,0.000464,0.391170
A24033,1,0,0,1,0,1,0,1,0,0.102039,0.221119,0,0.010204,0.102039,0.500000,0.000221,0.470797
A24035,1,0,0,1,0,1,0,1,0,0.489474,1.060695,0,0.048946,0.489474,0.500000,0.001061,0.283857
A24037,1,0,0,1,0,1,0,1,0,0.238824,0.517534,0,0.023882,0.238824,0.500000,0.000518,0.481792
A24039,1,0,0,1,0,1,0,1,0,0.447930,0.970669,0,0.044792,0.447930,0.500000,0.000971,0.356139
A24041,1,0,0,1,0,1,0,1,0,0.574351,1.244626,0,0.057433,0.574351,0.500000,0.001245,0.286450
A24043,1,0,0,1,0,1,0,1,0,0.450355,0.975923,0,0.045034,0.450355,0.500000,0.000976,0.294242
A24045,1,0,0,1,0,1,0,1,0,0.472469,1.023845,0,0.047245,0.472469,0.500000,0.001024,0.417603
A24047,1,0,0,1,0,1,0,1,0,0.449707,0.974521,0,0.044969,0.449707,0.500000,0.000975,0.406896
A24510,1,0,0,1,0,1,0,1,0,0.485536,1.052162,0,0.048552,0.485536,0.500000,0.001052,0.271355
A36003,1,0,0,1,0,1,0,1,0,0.317205,0.687388,0,0.031719,0.317205,0.500000,0.000687,0.543098
A36007,1,0,0,1,0,1,0,1,0,0.430681,0.933292,0,0.043067,0.430681,0.500000,0.000933,0.320971
A36011,1,0,0,1,0,1,0,1,0,2.1,195,0,2.1,21,1.64,0.01872,0.01872
A36015,1,0,0,1,0,1,0,1,0,0.296070,0.641587,0,0.029606,0.296070,0.500000,0.000642,0.572907
A36017,1,0,0,1,0,1,0,1,0,0.324894,0.704049,0,0.032488,0.324894,0.500000,0.000704,0.262465
A36023,1,0,0,1,0,1,0,1,0,0.441864,0.957525,0,0.044185,0.441864,0.500000,0.000958,0.238100
A36025,1,0,0,1,0,1,0,1,0,0.434037,0.940564,0,0.043402,0.434037,0.500000,0.000941,0.303413
A36043,1,0,0,1,0,1,0,1,0,0.309444,0.670569,0,0.030943,0.309444,0.500000,0.000671,0.266600
