TABLE->,QUAL-PROPS#3,QUAL-PROPS#3,QUAL-PROPS#3,QUAL-PROPS#3,QUAL-PROPS#3,QUAL-PROPS#3,QUAL-PROPS#3,QUAL-PROPS#3,QUAL-PROPS#3,QUAL-INPUT#3,QUAL-INPUT#3,QUAL-INPUT#3,QUAL-INPUT#3,QUAL-INPUT#3,QUAL-INPUT#3,QUAL-INPUT#3,QUAL-INPUT#3
VARS->,QSD,VPFW,VPFS,QSO,VQO,QIFW,VIQC,QAGW,VAQC,SQO,POTFW,POTFS,ACQOP,SQOLIM,WSQOP,IOQC,AOQC
A10001,1,0,0,1,0,1,0,1,0,0.007866,0.170464,0,0.000787,0.007866,0.500000,0.000170,0.036159
A10003,1,0,0,1,0,1,0,1,0,0.005541,0.120076,0,0.000554,0.005541,0.500000,0.000120,0.027225
A10005,1,0,0,1,0,1,0,1,0,0.019430,0.421055,0,0.001943,0.019430,0.500000,0.000421,0.024613
A11001,1,0,0,1,0,1,0,1,0,0.017492,0.379059,0,0.001749,0.017492,0.500000,0.000379,0.053868
A24001,1,0,0,1,0,1,0,1,0,0.005728,0.124139,0,0.000573,0.005728,0.500000,0.000124,0.063636
A24003,1,0,0,1,0,1,0,1,0,0.002588,0.056093,0,0.000259,0.002588,0.500000,0.000056,0.031418
A24005,1,0,0,1,0,1,0,1,0,0.003126,0.067744,0,0.000313,0.003126,0.500000,0.000068,0.030448
A24009,1,0,0,1,0,1,0,1,0,0.001403,0.030390,0,0.000140,0.001403,0.500000,0.000030,0.036419
A24011,1,0,0,1,0,1,0,1,0,0.009147,0.198227,0,0.000915,0.009147,0.500000,0.000198,0.029424
A24013,1,0,0,1,0,1,0,1,0,0.006028,0.130631,0,0.000603,0.006028,0.500000,0.000131,0.039070
A24015,1,0,0,1,0,1,0,1,0,0.003704,0.080271,0,0.000370,0.003704,0.500000,0.000080,0.037623
A24017,1,0,0,1,0,1,0,1,0,0.001841,0.039889,0,0.000184,0.001841,0.500000,0.000040,0.048343
A24019,1,0,0,1,0,1,0,1,0,0.009224,0.199896,0,0.000923,0.009224,0.500000,0.000200,0.035145
A24021,1,0,0,1,0,1,0,1,0,0.002692,0.058337,0,0.000269,0.002692,0.500000,0.000058,0.040366
A24023,1,0,0,1,0,1,0,1,0,0.005543,0.120126,0,0.000554,0.005543,0.500000,0.000120,0.027185
A24025,1,0,0,1,0,1,0,1,0,0.003743,0.081121,0,0.000374,0.003743,0.500000,0.000081,0.026835
A24027,1,0,0,1,0,1,0,1,0,0.003300,0.071510,0,0.000330,0.003300,0.500000,0.000072,0.035053
