TABLE->,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR2,NIT-STOR2,NIT-STOR2,NIT-STOR2,NIT-STOR2,NIT-STOR2
A36017,0.332000,1,0.03,0.3,0,50,228.8565,5,0.5,2,0,550,261.1630,5,1,8,0,300,10.35300,6,0.5,1,0,100,0,0,0,0,na,na
A36023,0.473500,1,0.03,0.3,0,50,257.5275,5,0.5,2,0,550,106.7200,5,1,8,0,300,5.686000,6,0.5,1,0,100,0,0,0,0,na,na
A36025,0.343000,1,0.03,0.3,0,50,319.9550,5,0.5,2,0,550,112.0530,5,1,8,0,300,6.806500,6,0.5,1,0,100,0,0,0,0,na,na
A36043,0.478000,1,0.03,0.3,0,50,278.1475,5,0.5,2,0,550,241.4995,5,1,8,0,300,11.22650,6,0.5,1,0,100,0,0,0,0,na,na
A36051,0.379000,1,0.03,0.3,0,50,277.8675,5,0.5,2,0,550,178.2720,5,1,8,0,300,6.655500,6,0.5,1,0,100,0,0,0,0,na,na
A36053,0.397500,1,0.03,0.3,0,50,227.4110,5,0.5,2,0,550,134.0680,5,1,8,0,300,6.854000,6,0.5,1,0,100,0,0,0,0,na,na
A36065,0.394000,1,0.03,0.3,0,50,126.3450,5,0.5,2,0,550,574.1055,5,1,8,0,300,21.99200,6,0.5,1,0,100,0,0,0,0,na,na
A36067,0.245500,1,0.03,0.3,0,50,348.3745,5,0.5,2,0,550,131.8670,5,1,8,0,300,8.471500,6,0.5,1,0,100,0,0,0,0,na,na
A36069,0.695500,1,0.03,0.3,0,50,242.5860,5,0.5,2,0,550,216.6925,5,1,8,0,300,6.141000,6,0.5,1,0,100,0,0,0,0,na,na
A36077,0.333500,1,0.03,0.3,0,50,239.6820,5,0.5,2,0,550,146.1995,5,1,8,0,300,8.611500,6,0.5,1,0,100,0,0,0,0,na,na
A36095,0.238000,1,0.03,0.3,0,50,394.4240,5,0.5,2,0,550,100.5035,5,1,8,0,300,7.253000,6,0.5,1,0,100,0,0,0,0,na,na
A36097,0.220000,1,0.03,0.3,0,50,688.8700,5,0.5,2,0,550,69.18950,5,1,8,0,300,3.387500,6,0.5,1,0,100,0,0,0,0,na,na
A36101,0.176500,1,0.03,0.3,0,50,657.9885,5,0.5,2,0,550,37.96450,5,1,8,0,300,1.614000,6,0.5,1,0,100,0,0,0,0,na,na
A36107,0.447500,1,0.03,0.3,0,50,245.4200,5,0.5,2,0,550,54.65850,5,1,8,0,300,2.783500,6,0.5,1,0,100,0,0,0,0,na,na
A36109,0.132000,1,0.03,0.3,0,50,471.1095,5,0.5,2,0,550,7.415500,5,1,8,0,300,0.505500,6,0.5,1,0,100,0,0,0,0,na,na
A36123,0.314500,1,0.03,0.3,0,50,709.9670,5,0.5,2,0,550,59.81250,5,1,8,0,300,2.643000,6,0.5,1,0,100,0,0,0,0,na,na
A37001,150,1,0.03,0.3,0,50,500,5,0.5,2,0,550,1200,5,1,8,0,300,800,6,0.5,1,0,100,0,0,0,0,na,na
A37005,150,1,0.03,0.3,0,50,500,5,0.5,2,0,550,1200,5,1,8,0,300,800,6,0.5,1,0,100,0,0,0,0,na,na
A37009,150,1,0.03,0.3,0,50,500,5,0.5,2,0,550,1200,5,1,8,0,300,800,6,0.5,1,0,100,0,0,0,0,na,na
A37033,150,1,0.03,0.3,0,50,500,5,0.5,2,0,550,1200,5,1,8,0,300,800,6,0.5,1,0,100,0,0,0,0,na,na
A37067,150,1,0.03,0.3,0,50,500,5,0.5,2,0,550,1200,5,1,8,0,300,800,6,0.5,1,0,100,0,0,0,0,na,na
A37077,150,1,0.03,0.3,0,50,500,5,0.5,2,0,550,1200,5,1,8,0,300,800,6,0.5,1,0,100,0,0,0,0,na,na
A37081,150,1,0.03,0.3,0,50,500,5,0.5,2,0,550,1200,5,1,8,0,300,800,6,0.5,1,0,100,0,0,0,0,na,na
A37131,150,1,0.03,0.3,0,50,500,5,0.5,2,0,550,1200,5,1,8,0,300,800,6,0.5,1,0,100,0,0,0,0,na,na
A37135,150,1,0.03,0.3,0,50,500,5,0.5,2,0,550,1200,5,1,8,0,300,800,6,0.5,1,0,100,0,0,0,0,na,na
A37145,150,1,0.03,0.3,0,50,500,5,0.5,2,0,550,1200,5,1,8,0,300,800,6,0.5,1,0,100,0,0,0,0,na,na
A37157,150,1,0.03,0.3,0,50,500,5,0.5,2,0,550,1200,5,1,8,0,300,800,6,0.5,1,0,100,0,0,0,0,na,na
A37169,150,1,0.03,0.3,0,50,500,5,0.5,2,0,550,1200,5,1,8,0,300,800,6,0.5,1,0,100,0,0,0,0,na,na
A37171,150,1,0.03,0.3,0,50,500,5,0.5,2,0,550,1200,5,1,8,0,300,800,6,0.5,1,0,100,0,0,0,0,na,na
A37181,150,1,0.03,0.3,0,50,500,5,0.5,2,0,550,1200,5,1,8,0,300,800,6,0.5,1,0,100,0,0,0,0,na,na
A37185,150,1,0.03,0.3,0,50,500,5,0.5,2,0,550,1200,5,1,8,0,300,800,6,0.5,1,0,100,0,0,0,0,na,na
A37189,150,1,0.03,0.3,0,50,500,5,0.5,2,0,550,1200,5,1,8,0,300,800,6,0.5,1,0,100,0,0,0,0,na,na
A42001,0.086500,1,0.03,0.3,0,50,446.7050,5,0.5,2,0,550,128.9985,5,1,8,0,300,6.083500,6,0.5,1,0,100,0,0,0,0,na,na
A42009,0.202500,1,0.03,0.3,0,50,461.9830,5,0.5,2,0,550,94.77850,5,1,8,0,300,5.480500,6,0.5,1,0,100,0,0,0,0,na,na
A42011,0.058500,1,0.03,0.3,0,50,436.7110,5,0.5,2,0,550,26.83600,5,1,8,0,300,1.411500,6,0.5,1,0,100,0,0,0,0,na,na
A42013,0.266500,1,0.03,0.3,0,50,256.0145,5,0.5,2,0,550,122.0125,5,1,8,0,300,6.934000,6,0.5,1,0,100,0,0,0,0,na,na
A42015,0.387500,1,0.03,0.3,0,50,329.9465,5,0.5,2,0,550,86.78100,5,1,8,0,300,4.378000,6,0.5,1,0,100,0,0,0,0,na,na
A42021,0.159500,1,0.03,0.3,0,50,611.8585,5,0.5,2,0,550,67.36750,5,1,8,0,300,3.271500,6,0.5,1,0,100,0,0,0,0,na,na
A42023,0.166500,1,0.03,0.3,0,50,501.6400,5,0.5,2,0,550,40.05050,5,1,8,0,300,1.983500,6,0.5,1,0,100,0,0,0,0,na,na
A42025,0.079500,1,0.03,0.3,0,50,460.5955,5,0.5,2,0,550,6.678000,5,1,8,0,300,0.504500,6,0.5,1,0,100,0,0,0,0,na,na
A42027,0.364500,1,0.03,0.3,0,50,81.10900,5,0.5,2,0,550,692.8910,5,1,8,0,300,21.90100,6,0.5,1,0,100,0,0,0,0,na,na
A42029,0.253000,1,0.03,0.3,0,50,157.1315,5,0.5,2,0,550,89.14850,5,1,8,0,300,4.077000,6,0.5,1,0,100,0,0,0,0,na,na
A42033,0.528000,1,0.03,0.3,0,50,211.4170,5,0.5,2,0,550,151.5000,5,1,8,0,300,7.237500,6,0.5,1,0,100,0,0,0,0,na,na
A42035,0.277000,1,0.03,0.3,0,50,141.0070,5,0.5,2,0,550,85.29850,5,1,8,0,300,4.947000,6,0.5,1,0,100,0,0,0,0,na,na
A42037,0.551500,1,0.03,0.3,0,50,199.2450,5,0.5,2,0,550,327.3520,5,1,8,0,300,9.239000,6,0.5,1,0,100,0,0,0,0,na,na
A42041,0.122500,1,0.03,0.3,0,50,393.6500,5,0.5,2,0,550,99.75301,5,1,8,0,300,5.702500,6,0.5,1,0,100,0,0,0,0,na,na
A42043,0.292000,1,0.03,0.3,0,50,299.6670,5,0.5,2,0,550,98.47200,5,1,8,0,300,5.996000,6,0.5,1,0,100,0,0,0,0,na,na
A42047,0.179000,1,0.03,0.3,0,50,403.6550,5,0.5,2,0,550,37.52950,5,1,8,0,300,2.178500,6,0.5,1,0,100,0,0,0,0,na,na
A42055,0.080500,1,0.03,0.3,0,50,349.8915,5,0.5,2,0,550,216.9170,5,1,8,0,300,11.86800,6,0.5,1,0,100,0,0,0,0,na,na
A42057,0.425500,1,0.03,0.3,0,50,196.6880,5,0.5,2,0,550,74.45450,5,1,8,0,300,1.885500,6,0.5,1,0,100,0,0,0,0,na,na
A42061,0.281000,1,0.03,0.3,0,50,285.0745,5,0.5,2,0,550,43.52350,5,1,8,0,300,2.126000,6,0.5,1,0,100,0,0,0,0,na,na
A42063,0.169000,1,0.03,0.3,0,50,441.9490,5,0.5,2,0,550,14.85000,5,1,8,0,300,0.761500,6,0.5,1,0,100,0,0,0,0,na,na
A42065,0.237000,1,0.03,0.3,0,50,442.0725,5,0.5,2,0,550,26.50650,5,1,8,0,300,1.226000,6,0.5,1,0,100,0,0,0,0,na,na
A42067,0.230000,1,0.03,0.3,0,50,329.8360,5,0.5,2,0,550,155.2825,5,1,8,0,300,8.701000,6,0.5,1,0,100,0,0,0,0,na,na
A42069,0.234500,1,0.03,0.3,0,50,60.47550,5,0.5,2,0,550,191.1750,5,1,8,0,300,13.23400,6,0.5,1,0,100,0,0,0,0,na,na
A42071,0.291000,1,0.03,0.3,0,50,43.62650,5,0.5,2,0,550,209.0530,5,1,8,0,300,9.684000,6,0.5,1,0,100,0,0,0,0,na,na
A42075,0.579500,1,0.03,0.3,0,50,55.41250,5,0.5,2,0,550,248.7080,5,1,8,0,300,9.454000,6,0.5,1,0,100,0,0,0,0,na,na
A42079,0.362000,1,0.03,0.3,0,50,166.6620,5,0.5,2,0,550,151.1375,5,1,8,0,300,9.459000,6,0.5,1,0,100,0,0,0,0,na,na
A42081,0.226000,1,0.03,0.3,0,50,310.8705,5,0.5,2,0,550,130.6910,5,1,8,0,300,7.809000,6,0.5,1,0,100,0,0,0,0,na,na
A42083,0.123500,1,0.03,0.3,0,50,504.1500,5,0.5,2,0,550,21.10450,5,1,8,0,300,0.934500,6,0.5,1,0,100,0,0,0,0,na,na
A42087,0.171500,1,0.03,0.3,0,50,361.8055,5,0.5,2,0,550,91.64200,5,1,8,0,300,5.629500,6,0.5,1,0,100,0,0,0,0,na,na
A42093,0.462500,1,0.03,0.3,0,50,152.5460,5,0.5,2,0,550,287.0925,5,1,8,0,300,6.903500,6,0.5,1,0,100,0,0,0,0,na,na
A42097,0.602000,1,0.03,0.3,0,50,72.62950,5,0.5,2,0,550,492.2715,5,1,8,0,300,17.14550,6,0.5,1,0,100,0,0,0,0,na,na
A42099,0.343000,1,0.03,0.3,0,50,321.7285,5,0.5,2,0,550,83.43400,5,1,8,0,300,4.675500,6,0.5,1,0,100,0,0,0,0,na,na
A42105,0.461500,1,0.03,0.3,0,50,281.7425,5,0.5,2,0,550,141.3220,5,1,8,0,300,6.906500,6,0.5,1,0,100,0,0,0,0,na,na
A42107,0.162500,1,0.03,0.3,0,50,426.2455,5,0.5,2,0,550,62.11450,5,1,8,0,300,3.123000,6,0.5,1,0,100,0,0,0,0,na,na
A42109,0.250500,1,0.03,0.3,0,50,280.4055,5,0.5,2,0,550,89.16550,5,1,8,0,300,5.765500,6,0.5,1,0,100,0,0,0,0,na,na
A42111,0.241500,1,0.03,0.3,0,50,589.7485,5,0.5,2,0,550,57.74050,5,1,8,0,300,2.997000,6,0.5,1,0,100,0,0,0,0,na,na
A42113,0.299500,1,0.03,0.3,0,50,411.4475,5,0.5,2,0,550,112.9445,5,1,8,0,300,9.989000,6,0.5,1,0,100,0,0,0,0,na,na
A42115,0.284500,1,0.03,0.3,0,50,430.6180,5,0.5,2,0,550,30.94600,5,1,8,0,300,1.794500,6,0.5,1,0,100,0,0,0,0,na,na
A42117,0.467500,1,0.03,0.3,0,50,224.9205,5,0.5,2,0,550,182.9545,5,1,8,0,300,8.448000,6,0.5,1,0,100,0,0,0,0,na,na
A42119,0.538500,1,0.03,0.3,0,50,322.2370,5,0.5,2,0,550,139.5585,5,1,8,0,300,6.392500,6,0.5,1,0,100,0,0,0,0,na,na
A42127,0.193500,1,0.03,0.3,0,50,606.5860,5,0.5,2,0,550,51.99350,5,1,8,0,300,2.905000,6,0.5,1,0,100,0,0,0,0,na,na
A42131,0.341000,1,0.03,0.3,0,50,266.1560,5,0.5,2,0,550,100.3915,5,1,8,0,300,5.772500,6,0.5,1,0,100,0,0,0,0,na,na
A42133,0.411000,1,0.03,0.3,0,50,172.6485,5,0.5,2,0,550,261.2140,5,1,8,0,300,8.367500,6,0.5,1,0,100,0,0,0,0,na,na
A47091,150,1,0.03,0.3,0,50,500,5,0.5,2,0,550,1200,5,1,8,0,300,800,6,0.5,1,0,100,0,0,0,0,na,na
A47163,150,1,0.03,0.3,0,50,500,5,0.5,2,0,550,1200,5,1,8,0,300,800,6,0.5,1,0,100,0,0,0,0,na,na
A51001,0.971000,1,0.03,0.3,0,50,220.3975,5,0.5,2,0,550,33.64600,5,1,8,0,300,0.814500,6,0.5,1,0,100,0,0,0,0,na,na
A51003,0.198000,1,0.03,0.3,0,50,333.7910,5,0.5,2,0,550,169.5065,5,1,8,0,300,8.521999,6,0.5,1,0,100,0,0,0,0,na,na
A51005,0.690000,1,0.03,0.3,0,50,386.9105,5,0.5,2,0,550,36.18800,5,1,8,0,300,1.885500,6,0.5,1,0,100,0,0,0,0,na,na
A51007,0.132500,1,0.03,0.3,0,50,76.12250,5,0.5,2,0,550,17.21700,5,1,8,0,300,0.341500,6,0.5,1,0,100,0,0,0,0,na,na
A51009,0.225000,1,0.03,0.3,0,50,251.1470,5,0.5,2,0,550,204.9760,5,1,8,0,300,11.23250,6,0.5,1,0,100,0,0,0,0,na,na
A51011,0.511500,1,0.03,0.3,0,50,79.60600,5,0.5,2,0,550,34.55600,5,1,8,0,300,0.758500,6,0.5,1,0,100,0,0,0,0,na,na
A51013,1.089000,1,0.03,0.3,0,50,303.3930,5,0.5,2,0,550,7.121500,5,1,8,0,300,0.406500,6,0.5,1,0,100,0,0,0,0,na,na
A51015,0.184000,1,0.03,0.3,0,50,38.79950,5,0.5,2,0,550,187.7145,5,1,8,0,300,11.54600,6,0.5,1,0,100,0,0,0,0,na,na
A51017,0.698000,1,0.03,0.3,0,50,250.7500,5,0.5,2,0,550,15.52800,5,1,8,0,300,0.670000,6,0.5,1,0,100,0,0,0,0,na,na
A51019,0.127500,1,0.03,0.3,0,50,326.0905,5,0.5,2,0,550,122.7765,5,1,8,0,300,6.472000,6,0.5,1,0,100,0,0,0,0,na,na
A51021,150,1,0.03,0.3,0,50,500,5,0.5,2,0,550,1200,5,1,8,0,300,800,6,0.5,1,0,100,0,0,0,0,na,na
A51023,0.156000,1,0.03,0.3,0,50,432.9080,5,0.5,2,0,550,38.19800,5,1,8,0,300,1.790500,6,0.5,1,0,100,0,0,0,0,na,na
A51025,150,1,0.03,0.3,0,50,500,5,0.5,2,0,550,1200,5,1,8,0,300,800,6,0.5,1,0,100,0,0,0,0,na,na
A51027,150,1,0.03,0.3,0,50,500,5,0.5,2,0,550,1200,5,1,8,0,300,800,6,0.5,1,0,100,0,0,0,0,na,na
A51029,0.506000,1,0.03,0.3,0,50,102.1530,5,0.5,2,0,550,24.64450,5,1,8,0,300,0.503500,6,0.5,1,0,100,0,0,0,0,na,na
A51031,0.123000,1,0.03,0.3,0,50,20.36900,5,0.5,2,0,550,63.29500,5,1,8,0,300,2.672500,6,0.5,1,0,100,0,0,0,0,na,na
A51033,0.345500,1,0.03,0.3,0,50,83.22100,5,0.5,2,0,550,94.67101,5,1,8,0,300,2.821500,6,0.5,1,0,100,0,0,0,0,na,na
A51035,150,1,0.03,0.3,0,50,500,5,0.5,2,0,550,1200,5,1,8,0,300,800,6,0.5,1,0,100,0,0,0,0,na,na
A51036,0.530500,1,0.03,0.3,0,50,309.4780,5,0.5,2,0,550,17.97400,5,1,8,0,300,0.570000,6,0.5,1,0,100,0,0,0,0,na,na
A51037,150,1,0.03,0.3,0,50,500,5,0.5,2,0,550,1200,5,1,8,0,300,800,6,0.5,1,0,100,0,0,0,0,na,na
A51041,0.160000,1,0.03,0.3,0,50,57.23300,5,0.5,2,0,550,110.8180,5,1,8,0,300,6.911000,6,0.5,1,0,100,0,0,0,0,na,na
A51043,0.666500,1,0.03,0.3,0,50,409.5930,5,0.5,2,0,550,134.3870,5,1,8,0,300,6.998000,6,0.5,1,0,100,0,0,0,0,na,na
A51045,0.227500,1,0.03,0.3,0,50,322.8630,5,0.5,2,0,550,84.99850,5,1,8,0,300,5.530500,6,0.5,1,0,100,0,0,0,0,na,na
A51047,0.336000,1,0.03,0.3,0,50,87.55900,5,0.5,2,0,550,95.59500,5,1,8,0,300,3.196000,6,0.5,1,0,100,0,0,0,0,na,na
A51049,0.465500,1,0.03,0.3,0,50,154.6930,5,0.5,2,0,550,9.716499,5,1,8,0,300,0.357500,6,0.5,1,0,100,0,0,0,0,na,na
A51051,150,1,0.03,0.3,0,50,500,5,0.5,2,0,550,1200,5,1,8,0,300,800,6,0.5,1,0,100,0,0,0,0,na,na
A51053,0.655500,1,0.03,0.3,0,50,56.20400,5,0.5,2,0,550,42.21600,5,1,8,0,300,0.556500,6,0.5,1,0,100,0,0,0,0,na,na
A51057,0.485000,1,0.03,0.3,0,50,45.12200,5,0.5,2,0,550,265.9630,5,1,8,0,300,8.723000,6,0.5,1,0,100,0,0,0,0,na,na
A51059,0.363000,1,0.03,0.3,0,50,171.6825,5,0.5,2,0,550,38.16150,5,1,8,0,300,0.966000,6,0.5,1,0,100,0,0,0,0,na,na
A51061,0.080500,1,0.03,0.3,0,50,326.9660,5,0.5,2,0,550,63.57250,5,1,8,0,300,3.034000,6,0.5,1,0,100,0,0,0,0,na,na
A51063,150,1,0.03,0.3,0,50,500,5,0.5,2,0,550,1200,5,1,8,0,300,800,6,0.5,1,0,100,0,0,0,0,na,na
A51065,0.497500,1,0.03,0.3,0,50,80.03149,5,0.5,2,0,550,106.8310,5,1,8,0,300,3.590000,6,0.5,1,0,100,0,0,0,0,na,na
A51067,150,1,0.03,0.3,0,50,500,5,0.5,2,0,550,1200,5,1,8,0,300,800,6,0.5,1,0,100,0,0,0,0,na,na
A51069,0.313000,1,0.03,0.3,0,50,447.6410,5,0.5,2,0,550,124.1350,5,1,8,0,300,6.330500,6,0.5,1,0,100,0,0,0,0,na,na
A51071,0.813000,1,0.03,0.3,0,50,363.4320,5,0.5,2,0,550,22.94600,5,1,8,0,300,1.214500,6,0.5,1,0,100,0,0,0,0,na,na
A51073,0.156500,1,0.03,0.3,0,50,302.2515,5,0.5,2,0,550,10.12650,5,1,8,0,300,0.523000,6,0.5,1,0,100,0,0,0,0,na,na
A51075,0.595500,1,0.03,0.3,0,50,213.5405,5,0.5,2,0,550,11.33400,5,1,8,0,300,0.401500,6,0.5,1,0,100,0,0,0,0,na,na
A51077,150,1,0.03,0.3,0,50,500,5,0.5,2,0,550,1200,5,1,8,0,300,800,6,0.5,1,0,100,0,0,0,0,na,na
A51079,0.203500,1,0.03,0.3,0,50,337.1710,5,0.5,2,0,550,62.33900,5,1,8,0,300,3.545500,6,0.5,1,0,100,0,0,0,0,na,na
A51081,150,1,0.03,0.3,0,50,500,5,0.5,2,0,550,1200,5,1,8,0,300,800,6,0.5,1,0,100,0,0,0,0,na,na
A51083,150,1,0.03,0.3,0,50,500,5,0.5,2,0,550,1200,5,1,8,0,300,800,6,0.5,1,0,100,0,0,0,0,na,na
A51085,0.253500,1,0.03,0.3,0,50,62.61950,5,0.5,2,0,550,61.57850,5,1,8,0,300,1.702500,6,0.5,1,0,100,0,0,0,0,na,na
A51087,0.382000,1,0.03,0.3,0,50,232.9815,5,0.5,2,0,550,15.66650,5,1,8,0,300,0.663500,6,0.5,1,0,100,0,0,0,0,na,na
A51089,150,1,0.03,0.3,0,50,500,5,0.5,2,0,550,1200,5,1,8,0,300,800,6,0.5,1,0,100,0,0,0,0,na,na
A51091,0.808500,1,0.03,0.3,0,50,374.2125,5,0.5,2,0,550,8.762000,5,1,8,0,300,0.514000,6,0.5,1,0,100,0,0,0,0,na,na
A51093,0.164500,1,0.03,0.3,0,50,8.235001,5,0.5,2,0,550,132.4030,5,1,8,0,300,6.682500,6,0.5,1,0,100,0,0,0,0,na,na
A51095,0.238500,1,0.03,0.3,0,50,271.5035,5,0.5,2,0,550,15.07800,5,1,8,0,300,0.687000,6,0.5,1,0,100,0,0,0,0,na,na
A51097,0.368000,1,0.03,0.3,0,50,30.60350,5,0.5,2,0,550,148.2440,5,1,8,0,300,5.921500,6,0.5,1,0,100,0,0,0,0,na,na
A51099,0.448500,1,0.03,0.3,0,50,335.9445,5,0.5,2,0,550,21.08550,5,1,8,0,300,1.150000,6,0.5,1,0,100,0,0,0,0,na,na
A51101,0.354500,1,0.03,0.3,0,50,55.23350,5,0.5,2,0,550,117.2450,5,1,8,0,300,3.864000,6,0.5,1,0,100,0,0,0,0,na,na
A51103,0.578000,1,0.03,0.3,0,50,359.9020,5,0.5,2,0,550,8.778500,5,1,8,0,300,0.493000,6,0.5,1,0,100,0,0,0,0,na,na
A51105,150,1,0.03,0.3,0,50,500,5,0.5,2,0,550,1200,5,1,8,0,300,800,6,0.5,1,0,100,0,0,0,0,na,na
A51107,0.139500,1,0.03,0.3,0,50,305.7180,5,0.5,2,0,550,95.72950,5,1,8,0,300,5.130500,6,0.5,1,0,100,0,0,0,0,na,na
