TABLE->,QUAL-PROPS#2,QUAL-PROPS#2,QUAL-PROPS#2,QUAL-PROPS#2,QUAL-PROPS#2,QUAL-PROPS#2,QUAL-PROPS#2,QUAL-PROPS#2,QUAL-PROPS#2,QUAL-INPUT#2,QUAL-INPUT#2,QUAL-INPUT#2,QUAL-INPUT#2,QUAL-INPUT#2,QUAL-INPUT#2,QUAL-INPUT#2,QUAL-INPUT#2
VARS->,QSD,VPFW,VPFS,QSO,VQO,QIFW,VIQC,QAGW,VAQC,SQO,POTFW,POTFS,ACQOP,SQOLIM,WSQOP,IOQC,AOQC
A10001,1,0,0,1,0,1,0,1,0,0.000803,0.500000,0,0.000081,0.000803,0.500000,0.000042,0.000020
A10003,1,0,0,1,0,1,0,1,0,0.000287,0.500000,0,0.000029,0.000287,0.500000,0.000014,0.000014
A10005,1,0,0,1,0,1,0,1,0,0.000722,0.500000,0,0.000073,0.000722,0.500000,0.000033,0.000015
A11001,1,0,0,1,0,1,0,1,0,0.001023,0.500000,0,0.000102,0.001023,0.500000,0.000044,0.000036
A24001,1,0,0,1,0,1,0,1,0,0.000329,0.500000,0,0.000033,0.000329,0.500000,0.000023,0.000024
A24003,1,0,0,1,0,1,0,1,0,0.000338,0.500000,0,0.000034,0.000338,0.500000,0.000016,0.000017
A24005,1,0,0,1,0,1,0,1,0,0.000873,0.500000,0,0.000088,0.000873,0.500000,0.000042,0.000017
A24009,1,0,0,1,0,1,0,1,0,0.000501,0.500000,0,0.000051,0.000501,0.500000,0.000027,0.000018
A24011,1,0,0,1,0,1,0,1,0,0.000269,0.500000,0,0.000027,0.000269,0.500000,0.000013,0.000016
A24013,1,0,0,1,0,1,0,1,0,0.000552,0.500000,0,0.000055,0.000552,0.500000,0.000027,0.000021
A24015,1,0,0,1,0,1,0,1,0,0.000657,0.500000,0,0.000065,0.000657,0.500000,0.000033,0.000021
A24017,1,0,0,1,0,1,0,1,0,0.000255,0.500000,0,0.000026,0.000255,0.500000,0.000014,0.000023
A24019,1,0,0,1,0,1,0,1,0,0.000144,0.500000,0,0.000014,0.000144,0.500000,0.848E-05,0.000015
A24021,1,0,0,1,0,1,0,1,0,0.000524,0.500000,0,0.000052,0.000524,0.500000,0.000027,0.000021
A24023,1,0,0,1,0,1,0,1,0,0.000198,0.500000,0,0.000020,0.000198,0.500000,0.000010,0.000014
A24025,1,0,0,1,0,1,0,1,0,0.000487,0.500000,0,0.000049,0.000487,0.500000,0.000025,0.000014
A24027,1,0,0,1,0,1,0,1,0,0.000673,0.500000,0,0.000068,0.000673,0.500000,0.000032,0.000020
A24029,1,0,0,1,0,1,0,1,0,0.000318,0.500000,0,0.000032,0.000318,0.500000,0.000015,0.000014
A24031,1,0,0,1,0,1,0,1,0,0.000853,0.500000,0,0.000085,0.000853,0.500000,0.000041,0.000023
A24033,1,0,0,1,0,1,0,1,0,0.000672,0.500000,0,0.000067,0.000672,0.500000,0.000033,0.000026
A24035,1,0,0,1,0,1,0,1,0,0.000523,0.500000,0,0.000052,0.000523,0.500000,0.000027,0.000015
A24037,1,0,0,1,0,1,0,1,0,0.000323,0.500000,0,0.000032,0.000323,0.500000,0.000019,0.000021
A24039,1,0,0,1,0,1,0,1,0,0.000173,0.500000,0,0.000017,0.000173,0.500000,0.919E-05,0.000018
A24041,1,0,0,1,0,1,0,1,0,0.000206,0.500000,0,0.000021,0.000206,0.500000,0.000012,0.000013
A24043,1,0,0,1,0,1,0,1,0,0.002666,0.500000,0,0.000267,0.002666,0.500000,0.000147,0.000016
A24045,1,0,0,1,0,1,0,1,0,0.000331,0.500000,0,0.000033,0.000331,0.500000,0.000016,0.000024
A24047,1,0,0,1,0,1,0,1,0,0.000245,0.500000,0,0.000024,0.000245,0.500000,0.000014,0.000020
A24510,1,0,0,1,0,1,0,1,0,0.000570,0.500000,0,0.000057,0.000570,0.500000,0.000024,0.000017
A36003,1,0,0,1,0,1,0,1,0,0.000265,0.500000,0,0.000027,0.000265,0.500000,0.000017,0.000021
A36007,1,0,0,1,0,1,0,1,0,0.000193,0.500000,0,0.000019,0.000193,0.500000,0.000013,0.000013
A36011,1,0,0,1,0,1,0,1,0,0.28,0,0,0.28,2.8,1.64,0.002496,0.002496
A36015,1,0,0,1,0,1,0,1,0,0.000254,0.500000,0,0.000026,0.000254,0.500000,0.000017,0.000022
A36017,1,0,0,1,0,1,0,1,0,0.000157,0.500000,0,0.000016,0.000157,0.500000,0.000010,0.000011
A36023,1,0,0,1,0,1,0,1,0,0.000208,0.500000,0,0.000021,0.000208,0.500000,0.000012,0.000011
A36025,1,0,0,1,0,1,0,1,0,0.000150,0.500000,0,0.000015,0.000150,0.500000,0.000011,0.000012
A36043,1,0,0,1,0,1,0,1,0,0.000125,0.500000,0,0.000013,0.000125,0.500000,0.898E-05,0.982E-05
A36051,1,0,0,1,0,1,0,1,0,0.000209,0.500000,0,0.000021,0.000209,0.500000,0.000013,0.000015
A36053,1,0,0,1,0,1,0,1,0,0.000272,0.500000,0,0.000027,0.000272,0.500000,0.000016,0.000011
A36065,1,0,0,1,0,1,0,1,0,0.000175,0.500000,0,0.000017,0.000175,0.500000,0.000011,0.000010
