TABLE->,QUAL-PROPS#5,QUAL-PROPS#5,QUAL-PROPS#5,QUAL-PROPS#5,QUAL-PROPS#5,QUAL-PROPS#5,QUAL-PROPS#5,QUAL-PROPS#5,QUAL-PROPS#5,QUAL-INPUT#5,QUAL-INPUT#5,QUAL-INPUT#5,QUAL-INPUT#5,QUAL-INPUT#5,QUAL-INPUT#5,QUAL-INPUT#5,QUAL-INPUT#5
VARS->,QSD,VPFW,VPFS,QSO,VQO,QIFW,VIQC,QAGW,VAQC,SQO,POTFW,POTFS,ACQOP,SQOLIM,WSQOP,IOQC,AOQC
A10001,1,0,0,1,0,1,0,1,0,0.000084,0.008570,0,0.831E-05,0.000084,0.500000,0.835E-05,0.107E-06
A10003,1,0,0,1,0,1,0,1,0,0.000026,0.002662,0,0.258E-05,0.000026,0.500000,0.266E-05,0.699E-07
A10005,1,0,0,1,0,1,0,1,0,0.000056,0.005794,0,0.562E-05,0.000056,0.500000,0.579E-05,0.708E-07
A11001,1,0,0,1,0,1,0,1,0,0.000069,0.007088,0,0.688E-05,0.000069,0.500000,0.709E-05,0.157E-06
A24001,1,0,0,1,0,1,0,1,0,0.000061,0.006277,0,0.609E-05,0.000061,0.500000,0.627E-05,0.171E-06
A24003,1,0,0,1,0,1,0,1,0,0.000027,0.002823,0,0.274E-05,0.000027,0.500000,0.282E-05,0.796E-07
A24005,1,0,0,1,0,1,0,1,0,0.000072,0.007416,0,0.720E-05,0.000072,0.500000,0.742E-05,0.850E-07
A24009,1,0,0,1,0,1,0,1,0,0.000055,0.005715,0,0.554E-05,0.000055,0.500000,0.572E-05,0.997E-07
A24011,1,0,0,1,0,1,0,1,0,0.000023,0.002355,0,0.229E-05,0.000023,0.500000,0.236E-05,0.781E-07
A24013,1,0,0,1,0,1,0,1,0,0.000050,0.005178,0,0.502E-05,0.000050,0.500000,0.517E-05,0.107E-06
A24015,1,0,0,1,0,1,0,1,0,0.000061,0.006334,0,0.615E-05,0.000061,0.500000,0.634E-05,0.106E-06
A24017,1,0,0,1,0,1,0,1,0,0.000030,0.003099,0,0.301E-05,0.000030,0.500000,0.310E-05,0.134E-06
A24019,1,0,0,1,0,1,0,1,0,0.000020,0.002007,0,0.195E-05,0.000020,0.500000,0.200E-05,0.940E-07
A24021,1,0,0,1,0,1,0,1,0,0.000051,0.005230,0,0.507E-05,0.000051,0.500000,0.523E-05,0.109E-06
A24023,1,0,0,1,0,1,0,1,0,0.000020,0.002059,0,0.200E-05,0.000020,0.500000,0.206E-05,0.727E-07
A24025,1,0,0,1,0,1,0,1,0,0.000045,0.004664,0,0.452E-05,0.000045,0.500000,0.467E-05,0.712E-07
A24027,1,0,0,1,0,1,0,1,0,0.000055,0.005693,0,0.553E-05,0.000055,0.500000,0.569E-05,0.956E-07
A24029,1,0,0,1,0,1,0,1,0,0.000029,0.002979,0,0.289E-05,0.000029,0.500000,0.299E-05,0.697E-07
A24031,1,0,0,1,0,1,0,1,0,0.000072,0.007439,0,0.722E-05,0.000072,0.500000,0.744E-05,0.110E-06
A24033,1,0,0,1,0,1,0,1,0,0.000060,0.006198,0,0.601E-05,0.000060,0.500000,0.619E-05,0.129E-06
A24035,1,0,0,1,0,1,0,1,0,0.000051,0.005280,0,0.512E-05,0.000051,0.500000,0.528E-05,0.776E-07
A24037,1,0,0,1,0,1,0,1,0,0.000043,0.004474,0,0.434E-05,0.000043,0.500000,0.447E-05,0.129E-06
A24039,1,0,0,1,0,1,0,1,0,0.000019,0.001903,0,0.185E-05,0.000019,0.500000,0.191E-05,0.955E-07
A24041,1,0,0,1,0,1,0,1,0,0.000024,0.002477,0,0.240E-05,0.000024,0.500000,0.248E-05,0.762E-07
A24043,1,0,0,1,0,1,0,1,0,0.000267,0.027535,0,0.000027,0.000267,0.500000,0.000028,0.908E-07
A24045,1,0,0,1,0,1,0,1,0,0.000030,0.003143,0,0.305E-05,0.000030,0.500000,0.314E-05,0.123E-06
A24047,1,0,0,1,0,1,0,1,0,0.000030,0.003087,0,0.300E-05,0.000030,0.500000,0.309E-05,0.117E-06
A24510,1,0,0,1,0,1,0,1,0,0.000036,0.003663,0,0.355E-05,0.000036,0.500000,0.366E-05,0.706E-07
A36003,1,0,0,1,0,1,0,1,0,0.000040,0.004084,0,0.396E-05,0.000040,0.500000,0.408E-05,0.136E-06
A36007,1,0,0,1,0,1,0,1,0,0.000030,0.003064,0,0.298E-05,0.000030,0.500000,0.307E-05,0.867E-07
A36011,1,0,0,1,0,1,0,1,0,0.07,6.5,0,0.07,0.7,1.64,0.000624,0.000624
A36015,1,0,0,1,0,1,0,1,0,0.000042,0.004352,0,0.422E-05,0.000042,0.500000,0.435E-05,0.149E-06
A36017,1,0,0,1,0,1,0,1,0,0.000024,0.002495,0,0.242E-05,0.000024,0.500000,0.250E-05,0.707E-07
A36023,1,0,0,1,0,1,0,1,0,0.000027,0.002793,0,0.271E-05,0.000027,0.500000,0.280E-05,0.653E-07
A36025,1,0,0,1,0,1,0,1,0,0.000027,0.002783,0,0.269E-05,0.000027,0.500000,0.278E-05,0.833E-07
A36043,1,0,0,1,0,1,0,1,0,0.000024,0.002462,0,0.239E-05,0.000024,0.500000,0.246E-05,0.714E-07
A36051,1,0,0,1,0,1,0,1,0,0.000030,0.003134,0,0.304E-05,0.000030,0.500000,0.314E-05,0.969E-07
A36053,1,0,0,1,0,1,0,1,0,0.000035,0.003559,0,0.345E-05,0.000035,0.500000,0.355E-05,0.663E-07
A36065,1,0,0,1,0,1,0,1,0,0.000028,0.002828,0,0.275E-05,0.000028,0.500000,0.282E-05,0.677E-07
A36067,1,0,0,1,0,1,0,1,0,0.000029,0.002976,0,0.289E-05,0.000029,0.500000,0.298E-05,0.649E-07
A36069,1,0,0,1,0,1,0,1,0,0.000037,0.003806,0,0.369E-05,0.000037,0.500000,0.381E-05,0.103E-06
A36077,1,0,0,1,0,1,0,1,0,0.000026,0.002704,0,0.263E-05,0.000026,0.500000,0.271E-05,0.759E-07
A36095,1,0,0,1,0,1,0,1,0,0.000026,0.002658,0,0.258E-05,0.000026,0.500000,0.265E-05,0.756E-07
A36097,1,0,0,1,0,1,0,1,0,0.000032,0.003283,0,0.318E-05,0.000032,0.500000,0.328E-05,0.107E-06
A36101,1,0,0,1,0,1,0,1,0,0.000048,0.004965,0,0.482E-05,0.000048,0.500000,0.496E-05,0.129E-06
A36107,1,0,0,1,0,1,0,1,0,0.000032,0.003257,0,0.316E-05,0.000032,0.500000,0.326E-05,0.102E-06
A36109,1,0,0,1,0,1,0,1,0,0.000025,0.002547,0,0.247E-05,0.000025,0.500000,0.255E-05,0.969E-07
A36123,1,0,0,1,0,1,0,1,0,0.000035,0.003580,0,0.347E-05,0.000035,0.500000,0.358E-05,0.103E-06
A37001,1,0,0,1,0,1,0,1,0,0.000028,0.002824,0,0.275E-05,0.000028,0.500000,0.283E-05,0.121E-06
A37005,1,0,0,1,0,1,0,1,0,0.000031,0.003148,0,0.307E-05,0.000031,0.500000,0.315E-05,0.625E-07
A37009,1,0,0,1,0,1,0,1,0,0.000033,0.003383,0,0.330E-05,0.000033,0.500000,0.339E-05,0.558E-07
A37033,1,0,0,1,0,1,0,1,0,0.000055,0.005652,0,0.551E-05,0.000055,0.500000,0.565E-05,0.171E-06
A37067,1,0,0,1,0,1,0,1,0,0.000080,0.008271,0,0.806E-05,0.000080,0.500000,0.819E-05,0.146E-06
A37077,1,0,0,1,0,1,0,1,0,0.000025,0.002562,0,0.250E-05,0.000025,0.500000,0.256E-05,0.118E-06
A37081,1,0,0,1,0,1,0,1,0,0.000079,0.008063,0,0.786E-05,0.000079,0.500000,0.806E-05,0.147E-06
A37131,1,0,0,1,0,1,0,1,0,0.000043,0.004446,0,0.433E-05,0.000043,0.500000,0.444E-05,0.207E-06
A37135,1,0,0,1,0,1,0,1,0,0.000028,0.002839,0,0.277E-05,0.000028,0.500000,0.284E-05,0.121E-06
A37145,1,0,0,1,0,1,0,1,0,0.000047,0.004856,0,0.474E-05,0.000047,0.500000,0.486E-05,0.160E-06
A37157,1,0,0,1,0,1,0,1,0,0.000064,0.006575,0,0.641E-05,0.000064,0.500000,0.658E-05,0.149E-06
A37169,1,0,0,1,0,1,0,1,0,0.000060,0.006238,0,0.608E-05,0.000060,0.500000,0.624E-05,0.117E-06
A37171,1,0,0,1,0,1,0,1,0,0.000033,0.003377,0,0.329E-05,0.000033,0.500000,0.338E-05,0.743E-07
A37181,1,0,0,1,0,1,0,1,0,0.000028,0.002925,0,0.285E-05,0.000028,0.500000,0.293E-05,0.124E-06
A37185,1,0,0,1,0,1,0,1,0,0.000031,0.003175,0,0.309E-05,0.000031,0.500000,0.317E-05,0.126E-06
A37189,1,0,0,1,0,1,0,1,0,0.000020,0.002044,0,0.200E-05,0.000020,0.500000,0.205E-05,0.530E-07
A42001,1,0,0,1,0,1,0,1,0,0.000035,0.003620,0,0.351E-05,0.000035,0.500000,0.362E-05,0.150E-06
A42009,1,0,0,1,0,1,0,1,0,0.000039,0.004013,0,0.389E-05,0.000039,0.500000,0.401E-05,0.955E-07
A42011,1,0,0,1,0,1,0,1,0,0.000020,0.002035,0,0.197E-05,0.000020,0.500000,0.203E-05,0.819E-07
A42013,1,0,0,1,0,1,0,1,0,0.000039,0.004006,0,0.389E-05,0.000039,0.500000,0.401E-05,0.812E-07
A42015,1,0,0,1,0,1,0,1,0,0.000038,0.003916,0,0.380E-05,0.000038,0.500000,0.391E-05,0.114E-06
