TABLE->,QUAL-PROPS#4,QUAL-PROPS#4,QUAL-PROPS#4,QUAL-PROPS#4,QUAL-PROPS#4,QUAL-PROPS#4,QUAL-PROPS#4,QUAL-PROPS#4,QUAL-PROPS#4,QUAL-INPUT#4,QUAL-INPUT#4,QUAL-INPUT#4,QUAL-INPUT#4,QUAL-INPUT#4,QUAL-INPUT#4,QUAL-INPUT#4,QUAL-INPUT#4
VARS->,QSD,VPFW,VPFS,QSO,VQO,QIFW,VIQC,QAGW,VAQC,SQO,POTFW,POTFS,ACQOP,SQOLIM,WSQOP,IOQC,AOQC
A10001,1,0,0,1,0,1,0,1,0,0.013545,0.107397,0,0.001355,0.013545,0.500000,0.000108,0.266E-05
A10003,1,0,0,1,0,1,0,1,0,0.004692,0.035700,0,0.000470,0.004692,0.500000,0.000036,0.180E-05
A10005,1,0,0,1,0,1,0,1,0,0.011182,0.081580,0,0.001118,0.011182,0.500000,0.000081,0.190E-05
A11001,1,0,0,1,0,1,0,1,0,0.014653,0.102226,0,0.001465,0.014653,0.500000,0.000102,0.442E-05
A24001,1,0,0,1,0,1,0,1,0,0.006622,0.063875,0,0.000662,0.006622,0.500000,0.000064,0.348E-05
A24003,1,0,0,1,0,1,0,1,0,0.005199,0.038470,0,0.000520,0.005199,0.500000,0.000038,0.212E-05
A24005,1,0,0,1,0,1,0,1,0,0.013457,0.100532,0,0.001346,0.013457,0.500000,0.000101,0.223E-05
A24009,1,0,0,1,0,1,0,1,0,0.008735,0.071407,0,0.000873,0.008735,0.500000,0.000071,0.240E-05
A24011,1,0,0,1,0,1,0,1,0,0.004432,0.032929,0,0.000444,0.004432,0.500000,0.000032,0.206E-05
A24013,1,0,0,1,0,1,0,1,0,0.008907,0.068356,0,0.000891,0.008907,0.500000,0.000068,0.273E-05
A24015,1,0,0,1,0,1,0,1,0,0.010771,0.082880,0,0.001077,0.010771,0.500000,0.000083,0.271E-05
A24017,1,0,0,1,0,1,0,1,0,0.004576,0.038105,0,0.000458,0.004576,0.500000,0.000038,0.316E-05
A24019,1,0,0,1,0,1,0,1,0,0.002657,0.023236,0,0.000266,0.002657,0.500000,0.000023,0.211E-05
A24021,1,0,0,1,0,1,0,1,0,0.008579,0.067121,0,0.000858,0.008579,0.500000,0.000067,0.275E-05
A24023,1,0,0,1,0,1,0,1,0,0.003346,0.026571,0,0.000334,0.003346,0.500000,0.000026,0.179E-05
A24025,1,0,0,1,0,1,0,1,0,0.008014,0.061772,0,0.000801,0.008014,0.500000,0.000062,0.181E-05
A24027,1,0,0,1,0,1,0,1,0,0.010447,0.077746,0,0.001045,0.010447,0.500000,0.000077,0.252E-05
A24029,1,0,0,1,0,1,0,1,0,0.005168,0.039963,0,0.000517,0.005168,0.500000,0.000039,0.176E-05
A24031,1,0,0,1,0,1,0,1,0,0.013348,0.100362,0,0.001335,0.013348,0.500000,0.000100,0.288E-05
A24033,1,0,0,1,0,1,0,1,0,0.010652,0.081283,0,0.001065,0.010652,0.500000,0.000082,0.332E-05
A24035,1,0,0,1,0,1,0,1,0,0.008742,0.068637,0,0.000874,0.008742,0.500000,0.000069,0.194E-05
A24037,1,0,0,1,0,1,0,1,0,0.005975,0.052068,0,0.000597,0.005975,0.500000,0.000052,0.290E-05
A24039,1,0,0,1,0,1,0,1,0,0.002966,0.023782,0,0.000296,0.002966,0.500000,0.000024,0.234E-05
A24041,1,0,0,1,0,1,0,1,0,0.003761,0.030957,0,0.000376,0.003761,0.500000,0.000031,0.181E-05
A24043,1,0,0,1,0,1,0,1,0,0.041725,0.342882,0,0.004173,0.041725,0.500000,0.000343,0.217E-05
A24045,1,0,0,1,0,1,0,1,0,0.005439,0.041661,0,0.000544,0.005439,0.500000,0.000042,0.315E-05
A24047,1,0,0,1,0,1,0,1,0,0.004485,0.037501,0,0.000448,0.004485,0.500000,0.000037,0.275E-05
A24510,1,0,0,1,0,1,0,1,0,0.007946,0.054097,0,0.000795,0.007946,0.500000,0.000055,0.203E-05
A36003,1,0,0,1,0,1,0,1,0,0.004976,0.044992,0,0.000498,0.004976,0.500000,0.000045,0.294E-05
A36007,1,0,0,1,0,1,0,1,0,0.003861,0.034904,0,0.000386,0.003861,0.500000,0.000034,0.187E-05
A36011,1,0,0,1,0,1,0,1,0,2.1,195,0,2.1,21,1.64,0.01872,0.01872
A36015,1,0,0,1,0,1,0,1,0,0.005017,0.046659,0,0.000502,0.005017,0.500000,0.000047,0.315E-05
A36017,1,0,0,1,0,1,0,1,0,0.003030,0.027549,0,0.000303,0.003030,0.500000,0.000028,0.152E-05
A36023,1,0,0,1,0,1,0,1,0,0.003748,0.032405,0,0.000375,0.003748,0.500000,0.000033,0.148E-05
A36025,1,0,0,1,0,1,0,1,0,0.003196,0.030078,0,0.000319,0.003196,0.500000,0.000030,0.173E-05
A36043,1,0,0,1,0,1,0,1,0,0.002596,0.025262,0,0.000259,0.002596,0.500000,0.000026,0.144E-05
A36051,1,0,0,1,0,1,0,1,0,0.004077,0.036235,0,0.000407,0.004077,0.500000,0.000036,0.214E-05
A36053,1,0,0,1,0,1,0,1,0,0.005060,0.042949,0,0.000507,0.005060,0.500000,0.000043,0.153E-05
A36065,1,0,0,1,0,1,0,1,0,0.003478,0.031529,0,0.000348,0.003478,0.500000,0.000032,0.146E-05
A36067,1,0,0,1,0,1,0,1,0,0.004645,0.037750,0,0.000464,0.004645,0.500000,0.000037,0.156E-05
A36069,1,0,0,1,0,1,0,1,0,0.005191,0.044561,0,0.000519,0.005191,0.500000,0.000045,0.236E-05
A36077,1,0,0,1,0,1,0,1,0,0.003170,0.029301,0,0.000316,0.003170,0.500000,0.000030,0.161E-05
A36095,1,0,0,1,0,1,0,1,0,0.003049,0.028561,0,0.000304,0.003049,0.500000,0.000029,0.158E-05
A36097,1,0,0,1,0,1,0,1,0,0.004126,0.037258,0,0.000413,0.004126,0.500000,0.000037,0.234E-05
