TABLE->,PWAT-PARM1,PWAT-PARM1,PWAT-PARM1,PWAT-PARM1,PWAT-PARM1,PWAT-PARM1,PWAT-PARM1,PWAT-PARM1,PWAT-PARM1,PWAT-PARM2,PWAT-PARM2,PWAT-PARM2,PWAT-PARM2,PWAT-PARM2,PWAT-PARM2,PWAT-PARM2,PWAT-PARM3,PWAT-PARM3,PWAT-PARM3,PWAT-PARM3,PWAT-PARM3,PWAT-PARM3,PWAT-PARM3,PWAT-PARM4,PWAT-PARM4,PWAT-PARM4,PWAT-PARM4,PWAT-PARM4,PWAT-PARM4,MON-INTERCEP,MON-INTERCEP,MON-INTERCEP,MON-INTERCEP,MON-INTERCEP,MON-INTERCEP,MON-INTERCEP,MON-INTERCEP,MON-INTERCEP,MON-INTERCEP,MON-INTERCEP,MON-INTERCEP,MON-UZSN,MON-UZSN,MON-UZSN,MON-UZSN,MON-UZSN,MON-UZSN,MON-UZSN,MON-UZSN,MON-UZSN,MON-UZSN,MON-UZSN,MON-UZSN,MON-MANNING,MON-MANNING,MON-MANNING,MON-MANNING,MON-MANNING,MON-MANNING,MON-MANNING,MON-MANNING,MON-MANNING,MON-MANNING,MON-MANNING,MON-MANNING,MON-LZETPARM,MON-LZETPARM,MON-LZETPARM,MON-LZETPARM,MON-LZETPARM,MON-LZETPARM,MON-LZETPARM,MON-LZETPARM,MON-LZETPARM,MON-LZETPARM,MON-LZETPARM,MON-LZETPARM,PWAT-STATE1,PWAT-STATE1,PWAT-STATE1,PWAT-STATE1,PWAT-STATE1,PWAT-STATE1,PWAT-STATE1
A24013,1,1,0,1,0,0,0,0,1,0.101,12.00000,0.056202,247,0.098,0.,0.944966,40,35,2,2,0,0,0.006000,NA,1.440000,0.4,2.840787,0.300000,NA,0.08,0.08,0.08,0.13,0.2,0.2,0.2,0.2,0.2,0.13,0.08,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,0.4,0.4,0.524,0.7,0.7,0.7,0.7,0.7,0.524,0.4,0.4,NA,NA,0.6,NA,5,1,0
A24015,1,1,0,1,0,0,0,0,1,0.0523,12.00000,0.067840,293,0.065,0.,0.958721,40,35,2,2,0,0,0.006000,NA,1.440000,0.4,2.500000,0.300000,NA,0.08,0.08,0.08,0.13,0.2,0.2,0.2,0.2,0.2,0.13,0.08,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,0.4,0.4,0.524,0.7,0.7,0.7,0.7,0.7,0.524,0.4,0.4,NA,NA,0.6,NA,5,1,0
A24017,1,1,0,1,0,0,0,0,1,0.1253,8.000000,0.044662,326,0.048,0.,0.920000,40,35,2,2,0,0,0.296871,NA,0.960000,0.4,4.370953,0.312914,NA,0.08,0.08,0.08,0.13,0.2,0.2,0.2,0.2,0.2,0.13,0.08,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,0.4,0.4,0.524,0.7,0.7,0.7,0.7,0.7,0.524,0.4,0.4,NA,NA,0.6,NA,5,1,0
A24019,1,1,0,1,0,0,0,0,1,0.4166,8.000000,0.062373,638,0.003,0.,0.941183,40,35,2,2,0,0,0.277847,NA,0.960000,0.4,2.500000,0.468756,NA,0.08,0.08,0.08,0.13,0.2,0.2,0.2,0.2,0.2,0.13,0.08,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,0.4,0.4,0.524,0.7,0.7,0.7,0.7,0.7,0.524,0.4,0.4,NA,NA,0.6,NA,5,1,0
A24021,1,1,0,1,0,0,0,0,1,0.1182,12.00000,0.054505,258,0.089,0.,0.950195,40,35,2,2,0,0,0.006000,NA,1.440000,0.4,2.500000,0.300000,NA,0.08,0.08,0.08,0.13,0.2,0.2,0.2,0.2,0.2,0.13,0.08,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,0.4,0.4,0.524,0.7,0.7,0.7,0.7,0.7,0.524,0.4,0.4,NA,NA,0.6,NA,5,1,0
A24023,1,1,0,1,0,0,0,0,1,0.1011,8.000000,0.080269,193,0.159,0.,0.943111,40,35,2,2,0,0,0.300000,NA,0.960000,0.4,3.022259,0.478174,NA,0.08,0.08,0.08,0.13,0.2,0.2,0.2,0.2,0.2,0.13,0.08,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,0.4,0.4,0.524,0.7,0.7,0.7,0.7,0.7,0.524,0.4,0.4,NA,NA,0.6,NA,5,1,0
A24025,1,1,0,1,0,0,0,0,1,0.059,12.00000,0.115285,289,0.067,0.,0.960349,40,35,2,2,0,0,0.006000,NA,1.440000,0.4,2.934430,0.300948,NA,0.08,0.08,0.08,0.13,0.2,0.2,0.2,0.2,0.2,0.13,0.08,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,0.4,0.4,0.524,0.7,0.7,0.7,0.7,0.7,0.524,0.4,0.4,NA,NA,0.6,NA,5,1,0
A24027,1,1,0,1,0,0,0,0,1,0.0693,12.00000,0.067493,274,0.077,0.,0.959213,40,35,2,2,0,0,0.006000,NA,1.440000,0.4,2.547403,0.300000,NA,0.08,0.08,0.08,0.13,0.2,0.2,0.2,0.2,0.2,0.13,0.08,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,0.4,0.4,0.524,0.7,0.7,0.7,0.7,0.7,0.524,0.4,0.4,NA,NA,0.6,NA,5,1,0
A24029,1,1,0,1,0,0,0,0,1,0.0757,12.00000,0.097879,409,0.023,0.,0.920000,40,35,2,2,0,0,0.006000,NA,1.440000,0.4,2.500000,0.336429,NA,0.08,0.08,0.08,0.13,0.2,0.2,0.2,0.2,0.2,0.13,0.08,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,0.4,0.4,0.524,0.7,0.7,0.7,0.7,0.7,0.524,0.4,0.4,NA,NA,0.6,NA,5,1,0
A24031,1,1,0,1,0,0,0,0,1,0.068,12.00000,0.062250,277,0.075,0.,0.939492,40,35,2,2,0,0,0.006000,NA,1.440000,0.4,2.510565,0.424086,NA,0.08,0.08,0.08,0.13,0.2,0.2,0.2,0.2,0.2,0.13,0.08,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,0.4,0.4,0.524,0.7,0.7,0.7,0.7,0.7,0.524,0.4,0.4,NA,NA,0.6,NA,5,1,0
A24033,1,1,0,1,0,0,0,0,1,0.0913,12.00000,0.049463,307,0.057,0.,0.921402,40,35,2,2,0,0,0.006000,NA,1.440000,0.4,2.500000,0.300000,NA,0.08,0.08,0.08,0.13,0.2,0.2,0.2,0.2,0.2,0.13,0.08,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,0.4,0.4,0.524,0.7,0.7,0.7,0.7,0.7,0.524,0.4,0.4,NA,NA,0.6,NA,5,1,0
A24035,1,1,0,1,0,0,0,0,1,0.072,12.00000,0.097879,504,0.010,0.,0.920000,40,35,2,2,0,0,0.006000,NA,1.440000,0.4,2.500000,0.336429,NA,0.08,0.08,0.08,0.13,0.2,0.2,0.2,0.2,0.2,0.13,0.08,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,0.4,0.4,0.524,0.7,0.7,0.7,0.7,0.7,0.524,0.4,0.4,NA,NA,0.6,NA,5,1,0
A24037,1,1,0,1,0,0,0,0,1,0.2057,12.00000,0.037299,340,0.042,0.,0.920000,40,35,2,2,0,0,0.006000,NA,1.440000,0.4,2.563414,0.368606,NA,0.08,0.08,0.08,0.13,0.2,0.2,0.2,0.2,0.2,0.13,0.08,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,0.4,0.4,0.524,0.7,0.7,0.7,0.7,0.7,0.524,0.4,0.4,NA,NA,0.6,NA,5,1,0
A24039,1,1,0,1,0,0,0,0,1,0.5126,8.000000,0.062348,634,0.003,0.,0.941834,40,35,2,2,0,0,0.267789,NA,0.960000,0.4,2.500000,0.467699,NA,0.08,0.08,0.08,0.13,0.2,0.2,0.2,0.2,0.2,0.13,0.08,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,0.4,0.4,0.524,0.7,0.7,0.7,0.7,0.7,0.524,0.4,0.4,NA,NA,0.6,NA,5,1,0
A24041,1,1,0,1,0,0,0,0,1,0.1823,9.767185,0.088453,495,0.010,0.,0.946019,40,35,2,2,0,0,0.139297,NA,1.172062,0.4,2.500000,0.321404,NA,0.08,0.08,0.08,0.13,0.2,0.2,0.2,0.2,0.2,0.13,0.08,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,0.4,0.4,0.524,0.7,0.7,0.7,0.7,0.7,0.524,0.4,0.4,NA,NA,0.6,NA,5,1,0
A24043,1,1,0,1,0,0,0,0,1,0.0772,12.00000,0.211463,200,0.151,0.,0.974436,40,35,2,2,0,0,0.006000,NA,1.440000,0.4,1.439643,0.461134,NA,0.08,0.08,0.08,0.13,0.2,0.2,0.2,0.2,0.2,0.13,0.08,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,0.4,0.4,0.524,0.7,0.7,0.7,0.7,0.7,0.524,0.4,0.4,NA,NA,0.6,NA,5,1,0
A24045,1,1,0,1,0,0,0,0,1,0.4197,8.000000,0.062373,565,0.006,0.,0.941183,40,35,2,2,0,0,0.277847,NA,0.960000,0.4,2.500000,0.468756,NA,0.08,0.08,0.08,0.13,0.2,0.2,0.2,0.2,0.2,0.13,0.08,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,0.4,0.4,0.524,0.7,0.7,0.7,0.7,0.7,0.524,0.4,0.4,NA,NA,0.6,NA,5,1,0
A24047,1,1,0,1,0,0,0,0,1,0.4485,8.000000,0.062348,546,0.007,0.,0.941834,40,35,2,2,0,0,0.267789,NA,0.960000,0.4,2.500000,0.467699,NA,0.08,0.08,0.08,0.13,0.2,0.2,0.2,0.2,0.2,0.13,0.08,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,0.4,0.4,0.524,0.7,0.7,0.7,0.7,0.7,0.524,0.4,0.4,NA,NA,0.6,NA,5,1,0
A24510,1,1,0,1,0,0,0,0,1,0.0469,12.00000,0.096432,239,0.106,0.,0.956668,40,35,2,2,0,0,0.006000,NA,1.440000,0.4,2.747445,0.300000,NA,0.08,0.08,0.08,0.13,0.2,0.2,0.2,0.2,0.2,0.13,0.08,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,0.4,0.4,0.524,0.7,0.7,0.7,0.7,0.7,0.524,0.4,0.4,NA,NA,0.6,NA,5,1,0
A36003,1,1,0,1,0,0,0,0,1,0.1442,12.00000,0.031297,209,0.138,0.,0.920000,40,35,2,2,0,0,0.006000,NA,1.440000,0.4,2.500000,0.453698,NA,0.08,0.08,0.08,0.13,0.2,0.2,0.2,0.2,0.2,0.13,0.08,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,0.4,0.4,0.524,0.7,0.7,0.7,0.7,0.7,0.524,0.4,0.4,NA,NA,0.6,NA,5,1,0
A36007,1,1,0,1,0,0,0,0,1,0.2044,8.401985,0.068568,206,0.142,0.,0.963511,40,35,2,2,0,0,0.219590,NA,1.008238,0.4,2.500000,0.443149,NA,0.08,0.08,0.08,0.13,0.2,0.2,0.2,0.2,0.2,0.13,0.08,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,0.4,0.4,0.524,0.7,0.7,0.7,0.7,0.7,0.524,0.4,0.4,NA,NA,0.6,NA,5,1,0
A36015,1,1,0,1,0,0,0,0,1,0.1038,10.06429,0.032354,190,0.164,0.,0.956336,40,35,2,2,0,0,0.060137,NA,1.207715,0.4,2.500000,0.427694,NA,0.08,0.08,0.08,0.13,0.2,0.2,0.2,0.2,0.2,0.13,0.08,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,0.4,0.4,0.524,0.7,0.7,0.7,0.7,0.7,0.524,0.4,0.4,NA,NA,0.6,NA,5,1,0
A36017,1,1,0,1,0,0,0,0,1,0.2379,8.000000,0.107824,233,0.112,0.,0.939608,40,35,2,2,0,0,0.300000,NA,0.960000,0.4,2.500000,0.373179,NA,0.08,0.08,0.08,0.13,0.2,0.2,0.2,0.2,0.2,0.13,0.08,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,0.4,0.4,0.524,0.7,0.7,0.7,0.7,0.7,0.524,0.4,0.4,NA,NA,0.6,NA,5,1,0
A36023,1,1,0,1,0,0,0,0,1,0.1094,8.000000,0.161167,205,0.143,0.,0.957700,40,35,2,2,0,0,0.300000,NA,0.960000,0.4,2.675724,0.457972,NA,0.08,0.08,0.08,0.13,0.2,0.2,0.2,0.2,0.2,0.13,0.08,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,0.4,0.4,0.524,0.7,0.7,0.7,0.7,0.7,0.524,0.4,0.4,NA,NA,0.6,NA,5,1,0
A36025,1,1,0,1,0,0,0,0,1,0.0915,8.000000,0.158253,162,0.211,0.,0.952501,40,35,2,2,0,0,0.300000,NA,0.960000,0.4,4.216074,0.481650,NA,0.08,0.08,0.08,0.13,0.2,0.2,0.2,0.2,0.2,0.13,0.08,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,0.4,0.4,0.524,0.7,0.7,0.7,0.7,0.7,0.524,0.4,0.4,NA,NA,0.6,NA,5,1,0
A36043,1,1,0,1,0,0,0,0,1,0.1161,8.000000,0.127954,245,0.100,0.,0.951828,40,35,2,2,0,0,0.300000,NA,0.960000,0.4,3.541154,0.359141,NA,0.08,0.08,0.08,0.13,0.2,0.2,0.2,0.2,0.2,0.13,0.08,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,0.4,0.4,0.524,0.7,0.7,0.7,0.7,0.7,0.524,0.4,0.4,NA,NA,0.6,NA,5,1,0
A36051,1,1,0,1,0,0,0,0,1,0.0986,9.847300,0.076609,238,0.106,0.,0.942524,40,35,2,2,0,0,0.055004,NA,1.181676,0.4,5.000000,0.468386,NA,0.08,0.08,0.08,0.13,0.2,0.2,0.2,0.2,0.2,0.13,0.08,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,0.4,0.4,0.524,0.7,0.7,0.7,0.7,0.7,0.524,0.4,0.4,NA,NA,0.6,NA,5,1,0
A36053,1,1,0,1,0,0,0,0,1,0.0871,8.000000,0.164608,245,0.100,0.,0.947548,40,35,2,2,0,0,0.149490,NA,0.960000,0.4,3.599107,0.470855,NA,0.08,0.08,0.08,0.13,0.2,0.2,0.2,0.2,0.2,0.13,0.08,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,0.4,0.4,0.524,0.7,0.7,0.7,0.7,0.7,0.524,0.4,0.4,NA,NA,0.6,NA,5,1,0
A36065,1,1,0,1,0,0,0,0,1,0.1458,8.000000,0.157178,311,0.055,0.,0.961048,40,35,2,2,0,0,0.217632,NA,0.960000,0.4,3.874854,0.410060,NA,0.08,0.08,0.08,0.13,0.2,0.2,0.2,0.2,0.2,0.13,0.08,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,0.4,0.4,0.524,0.7,0.7,0.7,0.7,0.7,0.524,0.4,0.4,NA,NA,0.6,NA,5,1,0
A36067,1,1,0,1,0,0,0,0,1,0.0556,8.000000,0.197572,262,0.086,0.,0.967988,40,35,2,2,0,0,0.300000,NA,0.960000,0.4,2.907574,0.500184,NA,0.08,0.08,0.08,0.13,0.2,0.2,0.2,0.2,0.2,0.13,0.08,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,0.4,0.4,0.524,0.7,0.7,0.7,0.7,0.7,0.524,0.4,0.4,NA,NA,0.6,NA,5,1,0
A36069,1,1,0,1,0,0,0,0,1,0.0583,9.847300,0.076609,232,0.113,0.,0.942524,40,35,2,2,0,0,0.055004,NA,1.181676,0.4,5.000000,0.468386,NA,0.08,0.08,0.08,0.13,0.2,0.2,0.2,0.2,0.2,0.13,0.08,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,0.4,0.4,0.524,0.7,0.7,0.7,0.7,0.7,0.524,0.4,0.4,NA,NA,0.6,NA,5,1,0
A36077,1,1,0,1,0,0,0,0,1,0.0915,8.000000,0.158161,204,0.145,0.,0.955652,40,35,2,2,0,0,0.300000,NA,0.960000,0.4,3.443558,0.543383,NA,0.08,0.08,0.08,0.13,0.2,0.2,0.2,0.2,0.2,0.13,0.08,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,0.4,0.4,0.524,0.7,0.7,0.7,0.7,0.7,0.524,0.4,0.4,NA,NA,0.6,NA,5,1,0
A36095,1,1,0,1,0,0,0,0,1,0.1218,8.000000,0.161287,193,0.160,0.,0.952439,40,35,2,2,0,0,0.300000,NA,0.960000,0.4,4.301330,0.484904,NA,0.08,0.08,0.08,0.13,0.2,0.2,0.2,0.2,0.2,0.13,0.08,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,0.4,0.4,0.524,0.7,0.7,0.7,0.7,0.7,0.524,0.4,0.4,NA,NA,0.6,NA,5,1,0
