TABLE->,SOIL-DATA,SOIL-DATA,SOIL-DATA,SOIL-DATA,SOIL-DATA,SOIL-DATA,SOIL-DATA,SOIL-DATA,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-AD-FLAGS,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTGEN,NIT-FSTPM#1,NIT-FSTPM#1,NIT-FSTPM#1,NIT-FSTPM#1,NIT-FSTPM#1,NIT-FSTPM#1,NIT-FSTPM#1,NIT-FSTPM#2,NIT-FSTPM#2,NIT-FSTPM#2,NIT-FSTPM#2,NIT-FSTPM#2,NIT-FSTPM#2,NIT-FSTPM#2,NIT-FSTPM#3,NIT-FSTPM#3,NIT-FSTPM#3,NIT-FSTPM#3,NIT-FSTPM#3,NIT-FSTPM#3,NIT-FSTPM#3,NIT-FSTPM#4,NIT-FSTPM#4,NIT-FSTPM#4,NIT-FSTPM#4,NIT-FSTPM#4,NIT-FSTPM#4,NIT-FSTPM#4,NIT-ORGPM#1,NIT-ORGPM#1,NIT-ORGPM#1,NIT-ORGPM#1,NIT-ORGPM#2,NIT-ORGPM#2,NIT-ORGPM#2,NIT-ORGPM#2,NIT-ORGPM#3,NIT-ORGPM#3,NIT-ORGPM#3,NIT-ORGPM#3,NIT-ORGPM#4,NIT-ORGPM#4,NIT-ORGPM#4,NIT-ORGPM#4,NIT-AMVOLAT,NIT-AMVOLAT,NIT-AMVOLAT,NIT-AMVOLAT,NIT-AMVOLAT,NIT-AMVOLAT
VARS->,SURFDEP,UPDEP,LODEP,GRNDDEP,SURFBD,UPBD,LOBD,GRNDBD,VNUT,FORA,ITMX,BNUM,CNUM,NUPT,FIXN,AMVO,ALPN,VNPR,NSF,NSC,NUF,NUC,HSF,HSC,HUF,HUC,OSF,OSC,OUF,OUC,NO3,NH4,PLN,KDSA,KADA,KIMN,KAM,KDNI,KNI,KIMA,KDSAM,KADAM,KIMNI,KAM,KDNI,KNI,KIMAM,KDSAM,KADAM,KIMNI,KAM,KDNI,KNI,KIMAM,KDSAM,KADAM,KIMNI,KAM,KDNI,KNI,KIMAM,KDSAM,KADAM,KIMNI,KAM,KDNI,KNI,KIMAM,KLON,KRON,KONLR,THNLR,KLON,KRON,KONLR,THNLR,KLON,KRON,KONLR,THNLR,KLON,KRON,KONLR,THNLR,SKVOL,UKVOL,LKVOL,AKVOL,THVOL,TRFVOL
A24033,0.4,11.53752725,73.89456743,60,71.07663311,77.91317267,71.05516723,72.64468363,1,1,100,1,1,1,0,0,1,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.005000,0.001265,0.,10.00000,0.005000,na,na,0.005000,0.001265,0.,10.00000,0.005000,na,na,0.000100,0.002038,0.006843,1.155692,0.000100,na,na,0.000100,0.002038,0.006843,1.155692,0.000100,71.83529,50000.00,0.00001,1.07,50000.00,10760.48,0.00001,1.07,31.08200,818.3610,0.00001,1.07,31.08200,818.3610,0.00001,1.07,na,na,na,na,na,na
A24035,0.4,11.54153265,85.61316461,60,78.63268025,87.44512613,85.41209625,87.42227067,1,1,100,1,1,1,0,0,1,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.005000,0.001498,0.,10.00000,0.005000,na,na,0.005000,0.001498,0.,10.00000,0.005000,na,na,0.000100,0.001293,0.010000,1.060999,0.000100,na,na,0.000100,0.001293,0.010000,1.060999,0.000100,489.4720,50000.00,0.00001,1.07,35521.16,623.3342,0.00001,1.07,55.90205,1158.139,0.00001,1.07,55.90205,1158.139,0.00001,1.07,na,na,na,na,na,na
A24037,0.4,11.11429624,93.03827618,60,73.47525329,80.93903203,77.7445653,79.53008106,1,1,100,1,1,1,0,0,1,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.005000,0.000745,0.,10.00000,0.005000,na,na,0.005000,0.000745,0.,10.00000,0.005000,na,na,0.000100,0.014016,0.000668,1.056503,0.000100,na,na,0.000100,0.014016,0.000668,1.056503,0.000100,61.15257,50000.00,0.00001,1.07,50000.00,16831.49,0.00001,1.07,4.807638,840.0927,0.00001,1.07,4.807638,840.0927,0.00001,1.07,na,na,na,na,na,na
A24039,0.4,11.78305931,95.89649455,60,67.64082678,73.57890299,78.18958008,79.98813478,1,1,100,1,1,1,0,0,1,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.005000,0.000105,0.,10.00000,0.005000,na,na,0.005000,0.000105,0.,10.00000,0.005000,na,na,0.000100,0.100000,0.100E-04,0.412737,0.000100,na,na,0.000100,0.100000,0.100E-04,0.412737,0.000100,279.7122,49997.02,0.00001,1.07,48506.71,1970.375,0.00001,1.07,0.583628,1046.082,0.00001,1.07,0.583628,1046.082,0.00001,1.07,na,na,na,na,na,na
A24041,0.4,11.21388506,92.02694503,60,78.02960156,86.68434236,86.40030399,88.4394329,1,1,100,1,1,1,0,0,1,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.005000,0.000496,0.,10.00000,0.005000,na,na,0.005000,0.000496,0.,10.00000,0.005000,na,na,0.000100,0.100000,0.000013,0.587014,0.000100,na,na,0.000100,0.100000,0.000013,0.587014,0.000100,235.4437,49995.80,0.00001,1.07,48792.74,1265.836,0.00001,1.07,0.902173,1212.504,0.00001,1.07,0.902173,1212.504,0.00001,1.07,na,na,na,na,na,na
A24043,0.4,9.597019723,78.31552516,60,76.01807415,84.14680054,67.44229361,68.92595281,1,1,100,1,1,1,0,0,1,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.005000,0.100000,0.,10.00000,0.005000,na,na,0.005000,0.100000,0.,10.00000,0.005000,na,na,0.000100,0.000204,0.006826,0.261957,0.000100,na,na,0.000100,0.000204,0.006826,0.261957,0.000100,15918.34,50000.00,0.00001,1.07,953.4730,4265.154,0.00001,1.07,216.9194,1308.211,0.00001,1.07,216.9194,1308.211,0.00001,1.07,na,na,na,na,na,na
A24045,0.4,13.23828486,83.80989144,60,74.97915329,82.83620188,72.17140257,73.79362467,1,1,100,1,1,1,0,0,1,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.005000,0.000249,0.,10.00000,0.005000,na,na,0.005000,0.000249,0.,10.00000,0.005000,na,na,0.000100,0.002265,0.005074,0.733862,0.000100,na,na,0.000100,0.002265,0.005074,0.733862,0.000100,290.9122,50000.00,0.00001,1.07,44931.29,819.9170,0.00001,1.07,27.02802,848.1163,0.00001,1.07,27.02802,848.1163,0.00001,1.07,na,na,na,na,na,na
A24047,0.4,11.8885762,86.69444663,60,78.02995913,86.68479344,76.87948708,78.63965606,1,1,100,1,1,1,0,0,1,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.005000,0.000249,0.,10.00000,0.005000,na,na,0.005000,0.000249,0.,10.00000,0.005000,na,na,0.000100,0.002661,0.003914,0.779220,0.000100,na,na,0.000100,0.002661,0.003914,0.779220,0.000100,443.6230,50000.00,0.00001,1.07,35745.76,972.1703,0.00001,1.07,22.97738,901.5728,0.00001,1.07,22.97738,901.5728,0.00001,1.07,na,na,na,na,na,na
A24510,0.4,10.89579994,79.58426696,60,70.83062273,77.60283057,61.87983072,63.20050976,1,1,100,1,1,1,0,0,1,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.005000,0.000806,0.,10.00000,0.005000,na,na,0.005000,0.000806,0.,10.00000,0.005000,na,na,0.000100,0.009044,0.001886,0.585055,0.000100,na,na,0.000100,0.009044,0.001886,0.585055,0.000100,59.69832,13658.60,0.00001,1.07,50000.00,50000.00,0.00001,1.07,9.513378,1556.981,0.00001,1.07,9.513378,1556.981,0.00001,1.07,na,na,na,na,na,na
A36003,0.4,7.474602486,82.35495606,60,73.5727919,81.06207698,73.85186718,75.52332688,1,1,100,1,1,1,0,0,1,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.005000,0.000100,0.,10.00000,0.005000,na,na,0.005000,0.000100,0.,10.00000,0.005000,na,na,0.000100,0.100000,0.100E-04,0.705086,0.000100,na,na,0.000100,0.100000,0.100E-04,0.705086,0.000100,306.4482,50000.00,0.00001,1.07,37179.31,5719.847,0.00001,1.07,0.483972,866.9028,0.00001,1.07,0.483972,866.9028,0.00001,1.07,na,na,na,na,na,na
A36007,0.4,7.321308689,81.16298478,60,71.68548359,78.68123755,73.05983793,74.70809118,1,1,100,1,1,1,0,0,1,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.005000,0.000100,0.,10.00000,0.005000,na,na,0.005000,0.000100,0.,10.00000,0.005000,na,na,0.000100,0.059587,0.000157,0.526052,0.000100,na,na,0.000100,0.059587,0.000157,0.526052,0.000100,458.0990,50000.00,0.00001,1.07,37875.97,7970.048,0.00001,1.07,1.824108,1368.797,0.00001,1.07,1.824108,1368.797,0.00001,1.07,na,na,na,na,na,na
A36015,0.4,7.431501112,79.05913952,60,71.62673414,78.60712512,71.91076191,73.52534724,1,1,100,1,1,1,0,0,1,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.005000,0.000100,0.,10.00000,0.005000,na,na,0.005000,0.000100,0.,10.00000,0.005000,na,na,0.000100,0.100000,0.100E-04,0.536158,0.000100,na,na,0.000100,0.100000,0.100E-04,0.536158,0.000100,246.7323,50000.00,0.00001,1.07,36812.61,7511.600,0.00001,1.07,0.555016,826.9836,0.00001,1.07,0.555016,826.9836,0.00001,1.07,na,na,na,na,na,na
A36017,0.4,7.591879113,79.75088123,60,73.9809522,81.57697121,76.36737197,78.11253597,1,1,100,1,1,1,0,0,1,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.005000,0.000100,0.,10.00000,0.005000,na,na,0.005000,0.000100,0.,10.00000,0.005000,na,na,0.000100,0.051806,0.000157,0.810209,0.000100,na,na,0.000100,0.051806,0.000157,0.810209,0.000100,619.7852,50000.00,0.00001,1.07,39327.64,7842.227,0.00001,1.07,2.523999,1614.813,0.00001,1.07,2.523999,1614.813,0.00001,1.07,na,na,na,na,na,na
A36023,0.4,7.446880573,82.25339953,60,72.84524654,80.14427851,73.41298839,75.07158895,1,1,100,1,1,1,0,0,1,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.005000,0.000100,0.,10.00000,0.005000,na,na,0.005000,0.000100,0.,10.00000,0.005000,na,na,0.000100,0.019342,0.000541,0.704234,0.000100,na,na,0.000100,0.019342,0.000541,0.704234,0.000100,718.4822,50000.00,0.00001,1.07,38605.29,6255.993,0.00001,1.07,6.368017,1739.346,0.00001,1.07,6.368017,1739.346,0.00001,1.07,na,na,na,na,na,na
A36025,0.4,6.975776004,63.48152646,60,74.04848281,81.66216107,69.18969741,70.72455554,1,1,100,1,1,1,0,0,1,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.005000,0.000100,0.,10.00000,0.005000,na,na,0.005000,0.000100,0.,10.00000,0.005000,na,na,0.000100,0.022338,0.000408,0.808732,0.000100,na,na,0.000100,0.022338,0.000408,0.808732,0.000100,672.4312,50000.00,0.00001,1.07,35892.35,8928.568,0.00001,1.07,5.479365,1558.587,0.00001,1.07,5.479365,1558.587,0.00001,1.07,na,na,na,na,na,na
A36043,0.4,9.3922193,65.35454084,60,76.77510265,85.10179199,80.7737934,82.64806555,1,1,100,1,1,1,0,0,1,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.005000,0.000100,0.,10.00000,0.005000,na,na,0.005000,0.000100,0.,10.00000,0.005000,na,na,0.000100,0.010903,0.000833,0.918006,0.000100,na,na,0.000100,0.010903,0.000833,0.918006,0.000100,868.3557,50000.00,0.00001,1.07,31609.87,7853.692,0.00001,1.07,11.33292,1601.997,0.00001,1.07,11.33292,1601.997,0.00001,1.07,na,na,na,na,na,na
A36051,0.4,7.668947336,98.64511801,60,73.86922945,81.43603295,90.99930683,93.17318652,1,1,100,1,1,1,0,0,1,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.005000,0.000100,0.,10.00000,0.005000,na,na,0.005000,0.000100,0.,10.00000,0.005000,na,na,0.000100,0.100000,0.100E-04,0.415344,0.000100,na,na,0.000100,0.100000,0.100E-04,0.415344,0.000100,810.0049,50000.00,0.00001,1.07,34236.54,5927.006,0.00001,1.07,0.473447,967.1731,0.00001,1.07,0.473447,967.1731,0.00001,1.07,na,na,na,na,na,na
A36053,0.4,7.909600462,83.92598625,60,73.71592698,81.24264189,79.97600121,81.82689804,1,1,100,1,1,1,0,0,1,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.005000,0.000100,0.,10.00000,0.005000,na,na,0.005000,0.000100,0.,10.00000,0.005000,na,na,0.000100,0.009236,0.001138,0.920544,0.000100,na,na,0.000100,0.009236,0.001138,0.920544,0.000100,880.1294,50000.00,0.00001,1.07,32501.73,4419.761,0.00001,1.07,12.08652,1546.859,0.00001,1.07,12.08652,1546.859,0.00001,1.07,na,na,na,na,na,na
A36065,0.4,8.89043303,71.97058933,60,72.16461852,79.28566626,75.14397892,76.8532975,1,1,100,1,1,1,0,0,1,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.005000,0.000100,0.,10.00000,0.005000,na,na,0.005000,0.000100,0.,10.00000,0.005000,na,na,0.000100,0.007118,0.001539,0.798320,0.000100,na,na,0.000100,0.007118,0.001539,0.798320,0.000100,871.2690,50000.00,0.00001,1.07,29893.28,7523.405,0.00001,1.07,16.93420,1707.186,0.00001,1.07,16.93420,1707.186,0.00001,1.07,na,na,na,na,na,na
A36067,0.4,8.385742969,74.84132169,60,73.52556193,81.00249637,75.35472654,77.07022003,1,1,100,1,1,1,0,0,1,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.005000,0.000100,0.,10.00000,0.005000,na,na,0.005000,0.000100,0.,10.00000,0.005000,na,na,0.000100,0.012694,0.001031,0.606084,0.000100,na,na,0.000100,0.012694,0.001031,0.606084,0.000100,792.0969,50000.00,0.00001,1.07,36929.62,3975.541,0.00001,1.07,9.632687,1616.107,0.00001,1.07,9.632687,1616.107,0.00001,1.07,na,na,na,na,na,na
A36069,0.4,7.604372204,81.91189366,60,73.53878481,81.01917703,75.37210211,77.0881047,1,1,100,1,1,1,0,0,1,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.005000,0.000100,0.,10.00000,0.005000,na,na,0.005000,0.000100,0.,10.00000,0.005000,na,na,0.000100,0.100000,0.000014,0.734758,0.000100,na,na,0.000100,0.100000,0.000014,0.734758,0.000100,720.3436,50000.00,0.00001,1.07,32760.51,4637.398,0.00001,1.07,0.787797,1067.103,0.00001,1.07,0.787797,1067.103,0.00001,1.07,na,na,na,na,na,na
A36077,0.4,7.380514,71.71616117,60,74.19496988,81.84695451,71.52723641,73.13058444,1,1,100,1,1,1,0,0,1,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.005000,0.000100,0.,10.00000,0.005000,na,na,0.005000,0.000100,0.,10.00000,0.005000,na,na,0.000100,0.037123,0.000242,0.690803,0.000100,na,na,0.000100,0.037123,0.000242,0.690803,0.000100,668.9239,50000.00,0.00001,1.07,36450.00,7968.197,0.00001,1.07,3.371603,1626.995,0.00001,1.07,3.371603,1626.995,0.00001,1.07,na,na,na,na,na,na
A36095,0.4,6.084899084,65.89470055,60,73.64951902,81.15886825,60.62054229,61.90432418,1,1,100,1,1,1,0,0,1,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.005000,0.000100,0.,10.00000,0.005000,na,na,0.005000,0.000100,0.,10.00000,0.005000,na,na,0.000100,0.018428,0.000505,0.839979,0.000100,na,na,0.000100,0.018428,0.000505,0.839979,0.000100,663.5179,50000.00,0.00001,1.07,40807.41,10313.78,0.00001,1.07,8.017908,1954.394,0.00001,1.07,8.017908,1954.394,0.00001,1.07,na,na,na,na,na,na
A36097,0.4,7.603221801,82.20815373,60,73.61387732,81.11390625,74.78727633,76.48614352,1,1,100,1,1,1,0,0,1,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.005000,0.000100,0.,10.00000,0.005000,na,na,0.005000,0.000100,0.,10.00000,0.005000,na,na,0.000100,0.100000,0.000011,0.699434,0.000100,na,na,0.000100,0.100000,0.000011,0.699434,0.000100,639.5649,50000.00,0.00001,1.07,32613.75,6629.262,0.00001,1.07,0.761070,1077.150,0.00001,1.07,0.761070,1077.150,0.00001,1.07,na,na,na,na,na,na
A36101,0.4,7.444112923,83.45033467,60,73.20538394,80.59859184,76.07409652,77.81066755,1,1,100,1,1,1,0,0,1,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.005000,0.000100,0.,10.00000,0.005000,na,na,0.005000,0.000100,0.,10.00000,0.005000,na,na,0.000100,0.100000,0.100E-04,0.763577,0.000100,na,na,0.000100,0.100000,0.100E-04,0.763577,0.000100,602.0358,50000.00,0.00001,1.07,27352.66,7034.223,0.00001,1.07,0.626678,911.3245,0.00001,1.07,0.626678,911.3245,0.00001,1.07,na,na,na,na,na,na
A36107,0.4,7.479111367,83.47512909,60,73.67746452,81.19412149,75.51727427,77.2375304,1,1,100,1,1,1,0,0,1,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.005000,0.000100,0.,10.00000,0.005000,na,na,0.005000,0.000100,0.,10.00000,0.005000,na,na,0.000100,0.100000,0.000021,0.552619,0.000100,na,na,0.000100,0.100000,0.000021,0.552619,0.000100,399.1598,50000.00,0.00001,1.07,34338.10,7220.541,0.00001,1.07,0.608294,1145.047,0.00001,1.07,0.608294,1145.047,0.00001,1.07,na,na,na,na,na,na
A36109,0.4,7.416509243,82.73511072,60,73.73475366,81.26639174,73.84706302,75.51838197,1,1,100,1,1,1,0,0,1,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.005000,0.000100,0.,10.00000,0.005000,na,na,0.005000,0.000100,0.,10.00000,0.005000,na,na,0.000100,0.100000,0.000012,0.602783,0.000100,na,na,0.000100,0.100000,0.000012,0.602783,0.000100,264.8651,50000.00,0.00001,1.07,47297.29,7024.027,0.00001,1.07,0.808125,1181.366,0.00001,1.07,0.808125,1181.366,0.00001,1.07,na,na,na,na,na,na
A36123,0.4,7.364398801,83.08376291,60,73.7889385,81.33474592,73.63634002,75.30148479,1,1,100,1,1,1,0,0,1,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.005000,0.000100,0.,10.00000,0.005000,na,na,0.005000,0.000100,0.,10.00000,0.005000,na,na,0.000100,0.100000,0.000015,0.720559,0.000100,na,na,0.000100,0.100000,0.000015,0.720559,0.000100,746.3299,50000.00,0.00001,1.07,32744.14,6541.351,0.00001,1.07,0.764343,1149.534,0.00001,1.07,0.764343,1149.534,0.00001,1.07,na,na,na,na,na,na
A37001,0.4,6.259613654,95.84810101,60,77.95252572,86.5871112,50,50,1,1,100,1,1,1,0,0,1,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.005,0.001,0,10,0.005,na,na,0.005,0.001,0,10,0.005,na,na,0.0001,0.001,0.1,3,0.0001,na,na,0.0001,0.001,0.1,3,0.0001,10000,30000,0.00001,1.07,10000,30000,0.00001,1.07,10000,30000,0.00001,1.07,10000,30000,0.00001,1.07,na,na,na,na,na,na
A37005,0.4,7.915975894,61.60617555,60,77.56661744,86.10028791,54.06528805,55.15700099,1,1,100,1,1,1,0,0,1,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.005,0.001,0,10,0.005,na,na,0.005,0.001,0,10,0.005,na,na,0.0001,0.001,0.1,3,0.0001,na,na,0.0001,0.001,0.1,3,0.0001,10000,30000,0.00001,1.07,10000,30000,0.00001,1.07,10000,30000,0.00001,1.07,10000,30000,0.00001,1.07,na,na,na,na,na,na
A37009,0.4,7.915975894,61.60617555,60,77.56661744,86.10028791,54.06528805,55.15700099,1,1,100,1,1,1,0,0,1,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.005,0.001,0,10,0.005,na,na,0.005,0.001,0,10,0.005,na,na,0.0001,0.001,0.1,3,0.0001,na,na,0.0001,0.001,0.1,3,0.0001,10000,30000,0.00001,1.07,10000,30000,0.00001,1.07,10000,30000,0.00001,1.07,10000,30000,0.00001,1.07,na,na,na,na,na,na
A37033,0.4,6.259613654,95.84810101,60,77.95252572,86.5871112,50,50,1,1,100,1,1,1,0,0,1,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.005,0.001,0,10,0.005,na,na,0.005,0.001,0,10,0.005,na,na,0.0001,0.001,0.1,3,0.0001,na,na,0.0001,0.001,0.1,3,0.0001,10000,30000,0.00001,1.07,10000,30000,0.00001,1.07,10000,30000,0.00001,1.07,10000,30000,0.00001,1.07,na,na,na,na,na,na
A37067,0.4,8.015781851,61.98549301,60,77.25798577,85.71094905,50,50.35367998,1,1,100,1,1,1,0,0,1,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.005,0.001,0,10,0.005,na,na,0.005,0.001,0,10,0.005,na,na,0.0001,0.001,0.1,3,0.0001,na,na,0.0001,0.001,0.1,3,0.0001,10000,30000,0.00001,1.07,10000,30000,0.00001,1.07,10000,30000,0.00001,1.07,10000,30000,0.00001,1.07,na,na,na,na,na,na
A37077,0.4,6.259613654,95.84810101,60,77.95252572,86.5871112,50,50,1,1,100,1,1,1,0,0,1,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.005,0.001,0,10,0.005,na,na,0.005,0.001,0,10,0.005,na,na,0.0001,0.001,0.1,3,0.0001,na,na,0.0001,0.001,0.1,3,0.0001,10000,30000,0.00001,1.07,10000,30000,0.00001,1.07,10000,30000,0.00001,1.07,10000,30000,0.00001,1.07,na,na,na,na,na,na
A37081,0.4,7.784821301,77.63475035,60,77.31770343,85.78628288,59.91452024,61.17761568,1,1,100,1,1,1,0,0,1,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.005,0.001,0,10,0.005,na,na,0.005,0.001,0,10,0.005,na,na,0.0001,0.001,0.1,3,0.0001,na,na,0.0001,0.001,0.1,3,0.0001,10000,30000,0.00001,1.07,10000,30000,0.00001,1.07,10000,30000,0.00001,1.07,10000,30000,0.00001,1.07,na,na,na,na,na,na
A37131,0.4,11.5631235,93.9877834,60,80.0513976,89.23483808,80.7519253,82.62555671,1,1,100,1,1,1,0,0,1,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.005,0.001,0,10,0.005,na,na,0.005,0.001,0,10,0.005,na,na,0.0001,0.001,0.1,3,0.0001,na,na,0.0001,0.001,0.1,3,0.0001,10000,30000,0.00001,1.07,10000,30000,0.00001,1.07,10000,30000,0.00001,1.07,10000,30000,0.00001,1.07,na,na,na,na,na,na
A37135,0.4,6.259613654,95.84810101,60,77.95252572,86.5871112,50,50,1,1,100,1,1,1,0,0,1,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.005,0.001,0,10,0.005,na,na,0.005,0.001,0,10,0.005,na,na,0.0001,0.001,0.1,3,0.0001,na,na,0.0001,0.001,0.1,3,0.0001,10000,30000,0.00001,1.07,10000,30000,0.00001,1.07,10000,30000,0.00001,1.07,10000,30000,0.00001,1.07,na,na,na,na,na,na
A37145,0.4,6.259613654,95.84810101,60,77.95252572,86.5871112,50,50,1,1,100,1,1,1,0,0,1,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.005,0.001,0,10,0.005,na,na,0.005,0.001,0,10,0.005,na,na,0.0001,0.001,0.1,3,0.0001,na,na,0.0001,0.001,0.1,3,0.0001,10000,30000,0.00001,1.07,10000,30000,0.00001,1.07,10000,30000,0.00001,1.07,10000,30000,0.00001,1.07,na,na,na,na,na,na
A37157,0.4,7.784821301,77.63475035,60,77.31770343,85.78628288,59.91452024,61.17761568,1,1,100,1,1,1,0,0,1,1,0,0,-1,0,0,0,-1,0,0,0,0,0,0.8,0.2,1.07,1.05,1.05,1.07,1.07,1.07,1.05,1.07,na,na,0.005,0.001,0,10,0.005,na,na,0.005,0.001,0,10,0.005,na,na,0.0001,0.001,0.1,3,0.0001,na,na,0.0001,0.001,0.1,3,0.0001,10000,30000,0.00001,1.07,10000,30000,0.00001,1.07,10000,30000,0.00001,1.07,10000,30000,0.00001,1.07,na,na,na,na,na,na
