TABLE->,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR2,NIT-STOR2,NIT-STOR2,NIT-STOR2,NIT-STOR2,NIT-STOR2
A42009,14.63533,0.5,0.01,0.1,0.,200,1535.978,8,0.02,0.5,13.25733,2200,49.74500,9,0.02,0.005,5.129333,1200,0.931333,5,0.005,0.1,0.,1000,0,0,0,0,97.68000,1.976667
A42011,3.131000,0.5,0.01,0.1,0.,200,2566.899,8,0.02,0.5,24.82267,2200,1.566667,9,0.02,0.005,3.083667,1200,0.050333,5,0.005,0.1,0.,1000,0,0,0,0,90.18667,1.843333
A42013,9.809667,0.5,0.01,0.1,0.,200,1991.465,8,0.02,0.5,18.75700,2200,7.939001,9,0.02,0.005,4.917333,1200,0.147000,5,0.005,0.1,0.,1000,0,0,0,0,102.2067,2.086667
A42015,7.711000,0.5,0.01,0.1,0.,200,1725.796,8,0.02,0.5,12.19967,2200,6.068666,9,0.02,0.005,4.314001,1200,0.117333,5,0.005,0.1,0.,1000,0,0,0,0,78.64999,1.610000
A42021,10.45333,0.5,0.01,0.1,0.,200,2118.081,8,0.02,0.5,15.84767,2200,8.734000,9,0.02,0.005,4.863000,1200,0.139000,5,0.005,0.1,0.,1000,0,0,0,0,90.37667,1.846667
A42023,9.913333,0.5,0.01,0.1,0.,200,1833.944,8,0.02,0.5,11.52533,2200,5.333666,9,0.02,0.005,4.790333,1200,0.075000,5,0.005,0.1,0.,1000,0,0,0,0,74.13667,1.516667
A42025,1.708667,0.5,0.01,0.1,0.,200,2460.877,8,0.02,0.5,21.87466,2200,2.932667,9,0.02,0.005,3.876667,1200,0.071000,5,0.005,0.1,0.,1000,0,0,0,0,79.68334,1.630000
A42027,16.85833,0.5,0.01,0.1,0.,200,1016.213,8,0.02,0.5,14.14200,2200,258.1270,9,0.02,0.005,6.928333,1200,4.524333,5,0.005,0.1,0.,1000,0,0,0,0,175.1600,3.556667
A42029,6.795667,0.5,0.01,0.1,0.,200,1431.373,8,0.02,0.5,17.16866,2200,93.05900,9,0.02,0.005,7.699667,1200,1.993667,5,0.005,0.1,0.,1000,0,0,0,0,225.7800,4.586667
A42033,11.70767,0.5,0.01,0.1,0.,200,1862.886,8,0.02,0.5,12.50033,2200,22.00067,9,0.02,0.005,4.925333,1200,0.374000,5,0.005,0.1,0.,1000,0,0,0,0,80.39001,1.643333
A42035,12.18700,0.5,0.01,0.1,0.,200,1710.165,8,0.02,0.5,10.55800,2200,37.57534,9,0.02,0.005,4.982000,1200,0.612000,5,0.005,0.1,0.,1000,0,0,0,0,78.61333,1.606667
A42037,10.46467,0.5,0.01,0.1,0.,200,2217.711,8,0.02,0.5,23.08933,2200,2.196667,9,0.02,0.005,3.924000,1200,0.045667,5,0.005,0.1,0.,1000,0,0,0,0,85.76333,1.750000
A42041,12.20467,0.5,0.01,0.1,0.,200,1083.639,8,0.02,0.5,15.33567,2200,197.9670,9,0.02,0.005,6.861666,1200,3.490667,5,0.005,0.1,0.,1000,0,0,0,0,190.7700,3.900000
A42043,4.074333,0.5,0.01,0.1,0.,200,1460.720,8,0.02,0.5,11.34167,2200,28.95567,9,0.02,0.005,5.200667,1200,0.603667,5,0.005,0.1,0.,1000,0,0,0,0,127.8233,2.600000
A42047,10.94233,0.5,0.01,0.1,0.,200,1968.343,8,0.02,0.5,14.11967,2200,5.960000,9,0.02,0.005,4.725000,1200,0.086667,5,0.005,0.1,0.,1000,0,0,0,0,76.86667,1.570000
A42055,15.40300,0.5,0.01,0.1,0.,200,431.0943,8,0.02,0.5,14.53733,2200,636.3397,9,0.02,0.005,7.347000,1200,11.94433,5,0.005,0.1,0.,1000,0,0,0,0,221.5333,4.510000
A42057,1.460000,0.5,0.01,0.1,0.,200,1811.603,8,0.02,0.5,23.82166,2200,1.734667,9,0.02,0.005,3.587667,1200,0.055667,5,0.005,0.1,0.,1000,0,0,0,0,128.1600,2.596667
A42061,5.885000,0.5,0.01,0.1,0.,200,1828.723,8,0.02,0.5,22.23767,2200,3.787333,9,0.02,0.005,4.377000,1200,0.067000,5,0.005,0.1,0.,1000,0,0,0,0,124.4500,2.536667
A42063,6.605333,0.5,0.01,0.1,0.,200,2437.340,8,0.02,0.5,29.13433,2200,2.036000,9,0.02,0.005,3.940667,1200,0.052667,5,0.005,0.1,0.,1000,0,0,0,0,78.06333,1.596667
A42065,5.916334,0.5,0.01,0.1,0.,200,2273.098,8,0.02,0.5,27.91167,2200,2.079333,9,0.02,0.005,3.929667,1200,0.042000,5,0.005,0.1,0.,1000,0,0,0,0,72.62000,1.486667
A42067,6.237667,0.5,0.01,0.1,0.,200,1447.136,8,0.02,0.5,12.57400,2200,48.08300,9,0.02,0.005,5.627666,1200,0.878667,5,0.005,0.1,0.,1000,0,0,0,0,126.6967,2.586667
A42069,13.24833,0.5,0.01,0.1,0.,200,1528.597,8,0.02,0.5,12.06600,2200,144.5013,9,0.02,0.005,5.701334,1200,3.717667,5,0.005,0.1,0.,1000,0,0,0,0,110.5633,2.253333
A42071,18.75867,0.5,0.01,0.1,0.,200,644.2050,8,0.02,0.5,17.18667,2200,619.1163,9,0.02,0.005,8.176000,1200,13.02000,5,0.005,0.1,0.,1000,0,0,0,0,309.4533,6.300000
A42075,17.07900,0.5,0.01,0.1,0.,200,633.4140,8,0.02,0.5,19.21600,2200,562.9840,9,0.02,0.005,7.685333,1200,12.03767,5,0.005,0.1,0.,1000,0,0,0,0,322.8000,6.560000
A42079,10.68033,0.5,0.01,0.1,0.,200,1561.834,8,0.02,0.5,10.05067,2200,90.66367,9,0.02,0.005,5.380667,1200,2.082667,5,0.005,0.1,0.,1000,0,0,0,0,101.4267,2.063333
A42081,8.040334,0.5,0.01,0.1,0.,200,2012.697,8,0.02,0.5,17.83467,2200,5.998667,9,0.02,0.005,3.968667,1200,0.121333,5,0.005,0.1,0.,1000,0,0,0,0,71.01334,1.453333
A42083,8.977666,0.5,0.01,0.1,0.,200,2111.622,8,0.02,0.5,16.83333,2200,4.129333,9,0.02,0.005,4.826000,1200,0.053333,5,0.005,0.1,0.,1000,0,0,0,0,73.80334,1.510000
A42087,8.028333,0.5,0.01,0.1,0.,200,2014.153,8,0.02,0.5,15.72500,2200,3.468000,9,0.02,0.005,3.754667,1200,0.069667,5,0.005,0.1,0.,1000,0,0,0,0,79.21667,1.616667
A42093,1.347667,0.5,0.01,0.1,0.,200,1922.598,8,0.02,0.5,20.87233,2200,2.262333,9,0.02,0.005,4.400667,1200,0.102000,5,0.005,0.1,0.,1000,0,0,0,0,121.2967,2.480000
A42097,16.54900,0.5,0.01,0.1,0.,200,985.6924,8,0.02,0.5,18.59867,2200,273.9843,9,0.02,0.005,6.304334,1200,6.091333,5,0.005,0.1,0.,1000,0,0,0,0,228.0167,4.626667
A42099,8.417000,0.5,0.01,0.1,0.,200,1902.386,8,0.02,0.5,16.67467,2200,9.096334,9,0.02,0.005,5.391333,1200,0.164000,5,0.005,0.1,0.,1000,0,0,0,0,118.3567,2.423333
A42105,8.253000,0.5,0.01,0.1,0.,200,1775.707,8,0.02,0.5,11.25633,2200,9.380000,9,0.02,0.005,5.125000,1200,0.140667,5,0.005,0.1,0.,1000,0,0,0,0,77.36333,1.583333
A42107,9.707665,0.5,0.01,0.1,0.,200,2068.505,8,0.02,0.5,20.18067,2200,15.85067,9,0.02,0.005,5.462000,1200,0.273333,5,0.005,0.1,0.,1000,0,0,0,0,122.6200,2.496667
A42109,6.062000,0.5,0.01,0.1,0.,200,1888.977,8,0.02,0.5,12.81800,2200,8.549666,9,0.02,0.005,4.420333,1200,0.177333,5,0.005,0.1,0.,1000,0,0,0,0,95.78000,1.956667
A42111,17.60200,0.5,0.01,0.1,0.,200,1966.060,8,0.02,0.5,16.08433,2200,28.76266,9,0.02,0.005,4.450666,1200,0.559667,5,0.005,0.1,0.,1000,0,0,0,0,80.67667,1.640000
A42113,6.578333,0.5,0.01,0.1,0.,200,2249.303,8,0.02,0.5,20.55067,2200,5.516333,9,0.02,0.005,4.204333,1200,0.139333,5,0.005,0.1,0.,1000,0,0,0,0,76.21334,1.556667
A42115,6.640333,0.5,0.01,0.1,0.,200,2310.990,8,0.02,0.5,19.71233,2200,2.684667,9,0.02,0.005,4.153667,1200,0.064000,5,0.005,0.1,0.,1000,0,0,0,0,75.33334,1.543333
A42117,7.160333,0.5,0.01,0.1,0.,200,1807.026,8,0.02,0.5,13.24133,2200,5.118000,9,0.02,0.005,4.303333,1200,0.102667,5,0.005,0.1,0.,1000,0,0,0,0,73.84333,1.510000
A42119,6.182000,0.5,0.01,0.1,0.,200,2274.841,8,0.02,0.5,20.13634,2200,1.731000,9,0.02,0.005,3.498333,1200,0.061667,5,0.005,0.1,0.,1000,0,0,0,0,76.66666,1.566667
A42127,9.520667,0.5,0.01,0.1,0.,200,2429.155,8,0.02,0.5,37.11100,2200,8.199666,9,0.02,0.005,4.485333,1200,0.165333,5,0.005,0.1,0.,1000,0,0,0,0,71.17667,1.453333
A42131,6.307000,0.5,0.01,0.1,0.,200,1546.406,8,0.02,0.5,9.623668,2200,20.43967,9,0.02,0.005,4.469334,1200,0.494000,5,0.005,0.1,0.,1000,0,0,0,0,81.17667,1.656667
A42133,14.36067,0.5,0.01,0.1,0.,200,1246.748,8,0.02,0.5,16.35600,2200,89.50000,9,0.02,0.005,7.137667,1200,1.570333,5,0.005,0.1,0.,1000,0,0,0,0,205.4133,4.193333
A47091,1,0.5,0.01,0.1,2,200,400,8,0.02,0.5,40,2200,100,9,0.02,0.005,25,1200,30,5,0.005,0.1,0,1000,0,0,0,0,250,20
A47163,1,0.5,0.01,0.1,2,200,400,8,0.02,0.5,40,2200,100,9,0.02,0.005,25,1200,30,5,0.005,0.1,0,1000,0,0,0,0,250,20
A51001,3.294333,0.5,0.01,0.1,0.,200,1493.045,8,0.02,0.5,13.52200,2200,1.336667,9,0.02,0.005,3.147667,1200,0.039667,5,0.005,0.1,0.,1000,0,0,0,0,77.32999,1.573333
A51003,17.82133,0.5,0.01,0.1,0.,200,771.5244,8,0.02,0.5,11.93033,2200,149.1777,9,0.02,0.005,6.434333,1200,2.609000,5,0.005,0.1,0.,1000,0,0,0,0,156.8533,3.196667
A51005,4.081000,0.5,0.01,0.1,0.,200,1321.328,8,0.02,0.5,19.16800,2200,56.12233,9,0.02,0.005,3.844667,1200,1.368667,5,0.005,0.1,0.,1000,0,0,0,0,96.00333,1.963333
A51007,4.667333,0.5,0.01,0.1,0.,200,820.5307,8,0.02,0.5,16.09700,2200,137.7057,9,0.02,0.005,6.715333,1200,2.495333,5,0.005,0.1,0.,1000,0,0,0,0,173.4400,3.506667
A51009,18.79100,0.5,0.01,0.1,0.,200,398.2816,8,0.02,0.5,7.948334,2200,417.3076,9,0.02,0.005,5.842000,1200,9.754333,5,0.005,0.1,0.,1000,0,0,0,0,108.6900,2.216667
A51011,3.985000,0.5,0.01,0.1,0.,200,1012.433,8,0.02,0.5,17.57166,2200,37.87067,9,0.02,0.005,5.103000,1200,0.596000,5,0.005,0.1,0.,1000,0,0,0,0,168.9500,3.416667
A51013,0.591333,0.5,0.01,0.1,0.,200,1871.169,8,0.02,0.5,20.98200,2200,1.681667,9,0.02,0.005,3.175333,1200,0.051333,5,0.005,0.1,0.,1000,0,0,0,0,182.0967,3.696667
A51015,25.37466,0.5,0.01,0.1,0.,200,395.8147,8,0.02,0.5,9.094334,2200,567.9293,9,0.02,0.005,6.522334,1200,15.07867,5,0.005,0.1,0.,1000,0,0,0,0,136.5033,2.790000
A51017,2.264000,0.5,0.01,0.1,0.,200,1668.852,8,0.02,0.5,20.14500,2200,2.802000,9,0.02,0.005,2.892000,1200,0.060333,5,0.005,0.1,0.,1000,0,0,0,0,59.00333,1.203333
A51019,5.369667,0.5,0.01,0.1,0.,200,680.6780,8,0.02,0.5,14.20233,2200,269.1803,9,0.02,0.005,7.105667,1200,4.328000,5,0.005,0.1,0.,1000,0,0,0,0,163.0600,3.296666
A51021,1,0.5,0.01,0.1,2,200,400,8,0.02,0.5,40,2200,100,9,0.02,0.005,25,1200,30,5,0.005,0.1,0,1000,0,0,0,0,250,20
A51023,2.721667,0.5,0.01,0.1,0.,200,1071.637,8,0.02,0.5,18.67833,2200,38.39833,9,0.02,0.005,3.508333,1200,0.856333,5,0.005,0.1,0.,1000,0,0,0,0,133.4433,2.700000
A51025,1,0.5,0.01,0.1,2,200,400,8,0.02,0.5,40,2200,100,9,0.02,0.005,25,1200,30,5,0.005,0.1,0,1000,0,0,0,0,250,20
A51027,1,0.5,0.01,0.1,2,200,400,8,0.02,0.5,40,2200,100,9,0.02,0.005,25,1200,30,5,0.005,0.1,0,1000,0,0,0,0,250,20
A51029,6.026000,0.5,0.01,0.1,0.,200,924.9960,8,0.02,0.5,16.84534,2200,74.72501,9,0.02,0.005,6.344334,1200,1.163667,5,0.005,0.1,0.,1000,0,0,0,0,164.9533,3.343333
